make,model,ramat_gimur,fieldyear,fielddoors,fieldsitting,fieldprice,fieldgroupy,fieldcontinous_value,fieldguarantee,fieldchassis,fieldlaunch,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldcapacity,fieldpower,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldpol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
אלפא_רומיאו,ג'ולייטה,COMPETIZIONE,2015,5,5,--,5,--,--,--,2010,קדמית,ידנית,6,טורבו בנזין,4,1368,120,5000,21,2500,9.4,195,11.9,18.8,15.6,--,--,--,--,--,9,9,ABS + EBD + BAS,6,יש,יש,יש,1,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,436.1,179.8,146.5,263.4,350,--,1280,400,750,205/55R16,60,מקורית + שליטה מההגה,יש,אין,יש,5,אין,USB + AUX,אין,אין,אין,4,מזגן רגיל,אופציה לגג שמש פנוראמי,1,ללא,בד,אין,אין,אין,רגילים,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,הגה בלבד,אין,אין,יש,יש,,,,,,,,,,
אלפא_רומיאו,ג'ולייטה,DISTINCTIVE,2013,5,5,--,5,--,--,--,2010,קדמית,אוטומטית - רובוטית כפולת מצמדים,6,טורבו בנזין,4,1368,170,5500,25.4,2500,7.8,218,14.9,23.2,19.2,--,--,--,--,--,4,4,ABS + EBD + BAS,6,יש,יש,יש,0,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,435,179,146,263,350,--,1365,400,750,225/45R17,60,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,אופציה לגג שמש פנוראמי,1,יש,בד,אין,אין,אין,רגילים,יש,יש,יש,אין,אין,אין,יש,,,,,,,,,,,,,,,,,,,,
אלפא_רומיאו,ג'ולייטה,VELOCE,2018,5,5,--,6,--,--,--,2010,קדמית,אוטומטית - רובוטית כפולת מצמדים,6,טורבו בנזין,4,1742,240,5750,34.6,2000,6,244,10.5,19.2,14.7,--,--,--,--,--,13,13,ABS + EBD + BAS,6,יש,יש,יש,1,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,"מערכת ""מובילאיי"" בהתקנה מקומית",435.1,179.8,146.5,263.4,350,--,1320,500,1000,225/40R18,60,מקורית + שליטה מההגה,יש,אין,יש,5,אין,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,אופציה לגג שמש פנוראמי,1,יש,בד משולב עור,א,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
אלפא_רומיאו,ג'ולייטה,PROGRESSION,2013,5,5,--,5,--,--,--,2010,קדמית,ידנית,6,טורבו בנזין,4,1368,120,5000,21,1750,9.4,195,11.9,18.8,15.6,--,--,--,--,--,7,7,ABS + EBD + BAS,6,יש,יש,יש,0,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,435,179,146,263,350,--,1355,400,750,205/55R16,60,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,אין,אין,אין,4,מזגן רגיל,0,1,ללא,בד,אין,אין,אין,רגילים,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,הגה בלבד,אין,אין,יש,יש,אין,אין,אין,רגילים,אין,מ,,,,
אלפא_רומיאו,ג'ולייטה,VOLANTE,2015,5,5,--,6,--,--,--,2010,קדמית,אוטומטית - רובוטית כפולת מצמדים,6,טורבו בנזין,4,1742,240,5750,34.6,2000,6,244,10.2,18.8,14.2,--,--,--,--,--,12,12,ABS + EBD + BAS,6,יש,יש,יש,1,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,435.1,179.8,146.5,263.4,350,--,1320,400,750,225/40R18,60,מקורית + שליטה מההגה,יש,אין,יש,5,אין,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,יש,עור,יש  + זכרון,מלפנים,אין,רגילים,יש,יש,יש,אין,אין,אין,יש,אין,אין,א,,,,,,,,,,,,,,,,,
אלפא_רומיאו,ג'ולייטה,SPORTIVA,2017,5,5,--,5,--,--,--,2010,קדמית,ידנית,6,טורבו בנזין,4,1368,150,5500,25.4,2500,8.2,210,13.5,22.7,18.1,--,--,--,--,--,10,10,ABS + EBD + BAS,6,יש,יש,יש,1,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,435.1,179.8,146.5,263.4,350,--,1290,500,1300,225/40R18,60,מקורית + שליטה מההגה,יש,אין,יש,5,אין,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,אופציה לגג שמש פנוראמי,1,יש,בד,אין,אין,אין,רגילים,יש,יש,יש,אחוריים + קדמיים,אין,אין,יש,אין,אין,א,,,,,,,,,,,,,,,,,
אלפא_רומיאו,ג'ולייטה,MILANO,2014,5,5,--,6,--,--,--,2010,קדמית,ידנית,6,טורבו בנזין,4,1368,170,5500,25.4,2500,7.8,218,12.8,21.7,17.5,--,--,--,--,--,5,5,ABS + EBD + BAS,6,יש,יש,יש,1,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,435.1,179.8,146.5,263.4,350,--,1290,400,750,225/40R18,60,מקורית + שליטה מההגה,יש,אין,יש,5,אין,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,יש,עור,אין,אין,אין,רגילים,יש,יש,יש,אחוריים + קדמיים,אין,אין,יש,אין,אין,אין,יש,מראות,,,,,,,,,,,,,,,
אלפא_רומיאו,ג'ולייטה,COMPETIZIONE,2014,5,5,--,5,--,--,--,2010,קדמית,אוטומטית - רובוטית כפולת מצמדים,6,טורבו בנזין,4,1368,170,5500,25.4,2500,7.6,218,14.9,23.2,19.6,--,--,--,--,--,4,4,ABS + EBD + BAS,6,יש,יש,יש,1,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,435.1,179.8,146.5,263.4,350,--,1310,400,750,205/55R16,60,מקורית + שליטה מההגה,יש,אין,יש,5,אין,USB + AUX,אין,אין,אין,4,מזגן רגיל,אופציה לגג שמש פנוראמי,1,ללא,בד,אין,אין,אין,רגילים,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,אי,,,,,,,,,,,,,,,,
אלפא_רומיאו,ג'ולייטה,,2013,5,5,--,5,--,--,--,2010,קדמית,ידנית,6,טורבו בנזין,4,1742,235,5500,34.6,1900,6.8,242,9.1,17.2,13.1,--,--,--,--,--,11,11,ABS + EBD + BAS,6,יש,יש,יש,0,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,435,179,146,263,350,--,1395,400,750,225/40R18,60,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,יש,בד משולב עור,אין,אין,אין,רגילים,יש,יש,יש,אין,אין,אין,יש,אין,אין,אין,יש,אין,הגה בלבד,אין,א,,,,,,,,,,,,
אלפא_רומיאו,ג'ולייטה,DISTINCTIVE,2010,5,5,--,5,--,--,--,2010,קדמית,ידנית,6,טורבו בנזין,4,1368,170,5500,25.4,2500,7.8,218,12.8,21.7,17.2,--,--,--,--,--,4,4,ABS + EBD + BAS,8,יש,יש,יש,0,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,435,179,146,263,350,--,1365,400,750,225/45R17,60,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,אין,אין,אין,4,בקרת אקלים מפוצלת,אופציה לגג שמש פנוראמי,1,יש,בד,אין,אין,אין,רגילים,יש,יש,יש,אין,אין,אין,יש,אין,אין,אין,יש,אין,הגה בלבד,אין,אין,יש,,,,,,,,,,,
אלפא_רומיאו,ג'ולייטה,TURISMO,2014,5,5,--,5,--,--,--,2010,קדמית,ידנית,6,טורבו בנזין,4,1368,120,5000,21,2500,9.4,195,11.9,18.8,15.6,--,--,--,--,--,7,7,ABS + EBD + BAS,6,יש,יש,יש,1,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,435.1,179.8,146.5,263.4,350,--,1280,400,750,225/45R17,60,מקורית + שליטה מההגה,יש,אין,יש,5,אין,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,אופציה לגג שמש פנוראמי,1,יש,בד,אין,אין,אין,רגילים,יש,יש,יש,אחוריים + קדמיים,אין,אין,יש,אין,אין,אין,יש,,,,,,,,,,,,,,,,
אלפא_רומיאו,ג'ולייטה,MILANO,2012,5,5,--,5,--,--,--,2010,קדמית,ידנית,6,טורבו בנזין,4,1368,170,5500,25.4,2500,7.8,218,12.8,21.7,17.2,--,--,--,--,--,4,4,ABS + EBD + BAS,6,יש,יש,יש,0,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,435,179,146,263,350,--,1365,400,750,225/55R17,60,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,יש,בד,אין,אין,אין,רגילים,יש,יש,יש,אין,אין,אין,יש,אין,אין,אין,יש,אין,הגה בלבד,אין,אין,יש,,,,,,,,,,,
אלפא_רומיאו,ג'ולייטה,VELOCE,2017,5,5,--,6,--,--,--,2010,קדמית,אוטומטית - רובוטית כפולת מצמדים,6,טורבו בנזין,4,1742,240,5750,34.6,2000,6,244,10.5,19.2,14.7,--,--,--,--,--,13,13,ABS + EBD + BAS,6,יש,יש,יש,1,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,435.1,179.8,146.5,263.4,350,--,1320,500,1000,225/40R18,60,מקורית + שליטה מההגה,יש,אין,יש,5,אין,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,אופציה לגג שמש פנוראמי,1,יש,בד משולב עור,אין,אין,אין,רגילים,יש,יש,יש,אחורי,,,,,,,,,,,,,,,,,,,,,,,
אלפא_רומיאו,ג'ולייטה,MONZA,2014,5,5,--,6,--,--,--,2010,קדמית,אוטומטית - רובוטית כפולת מצמדים,6,טורבו בנזין,4,1742,240,5750,34.6,2000,6,244,10.2,18.8,14.2,--,--,--,--,--,9,9,ABS + EBD + BAS,6,יש,יש,יש,1,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,435.1,179.8,146.5,263.4,350,--,1320,400,750,225/45R17,60,מקורית + שליטה מההגה,יש,אין,יש,5,אין,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,0,1,יש,בד משולב עור,אין,אין,אין,רגילים,יש,יש,יש,אין,אין,אין,יש,אין,אין,אין,יש,,,,,,,,,,,,,,,,
אלפא_רומיאו,ג'ולייטה,SPORTIVA,2016,5,5,--,5,--,--,--,2010,קדמית,אוטומטית - רובוטית כפולת מצמדים,6,טורבו בנזין,4,1368,170,5500,25.4,2500,7.7,218,15.9,24.4,20.4,--,--,--,--,--,5,5,ABS + EBD + BAS,6,יש,יש,יש,1,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,435.1,179.8,146.5,263.4,350,--,1305,500,1300,225/40R18,60,מקורית + שליטה מההגה,יש,אין,יש,5,אין,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,אופציה לגג שמש פנוראמי,1,יש,בד,אין,אין,אין,רגילים,יש,יש,יש,אחוריים + קדמ,,,,,,,,,,,,,,,,,,,,,,,
אלפא_רומיאו,ג'ולייטה,,2010,5,5,--,5,--,--,--,2010,קדמית,ידנית,6,טורבו בנזין,4,1742,235,5500,34.6,1900,6.8,242,9.1,17.2,13.1,--,--,--,--,--,9,9,ABS + EBD + BAS,8,יש,יש,יש,0,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,435,179,146,263,350,--,1395,400,750,225/40R18,60,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,אין,אין,אין,4,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,יש,בד משולב עור,אין,אין,אין,רגילים,יש,יש,יש,אין,אין,אין,יש,אין,אין,אין,יש,אין,הגה בלבד,אין,אין,יש,אין,אין,אי,,,,,,,,
אלפא_רומיאו,156,,2002,4,5,--,6,--,שנתיים,--,1998,קדמית,אוטומטית - רובוטית מצמד יחיד,5,בנזין,4,1970,165,6400,21,3250,8.2,220,8.5,15.1,11.7,--,--,--,--,--,--,אין ציון,ABS + EBD,4,יש,אין,אין,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,443,174.5,141.5,259.5,378,--,1285,0,0,205/60R16,63,מקורית,אין,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,0,1,יש,בד עם אופציה לעור,אין,אין,--,רגילים,יש,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--,,,
אלפא_רומיאו,156,,2000,4,5,--,5,--,שנתיים,--,1998,קדמית,אוטומטית - רובוטית מצמד יחיד,5,בנזין,4,1970,155,6400,19.1,3500,8.2,208,8.5,15.1,11.7,--,--,--,--,--,--,אין ציון,ABS,2,אין,אין,אין,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,443,174.5,141.5,259.5,378,--,1285,0,0,205/55R16,63,מקורית,אין,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים,0,1,יש,בד עם אופציה לעור,אין,אין,--,רגילים,יש,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--,2X4,0,1
אלפא_רומיאו,156,,2003,4,5,--,6,--,שנתיים,--,1998,קדמית,אוטומטית - רובוטית מצמד יחיד,5,בנזין,4,1970,165,6400,21,3250,8.2,220,8.5,15.1,11.7,--,--,--,--,--,--,אין ציון,ABS + EBD,4,יש,אין,אין,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,443,174.5,141.5,259.5,378,--,1285,0,0,205/60R16,63,מקורית,אין,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,0,1,יש,בד עם אופציה לעור,אין,אין,--,רגילים,יש,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--,,,
אלפא_רומיאו,156,,2001,4,5,--,5,--,שנתיים,--,1998,קדמית,אוטומטית - רובוטית מצמד יחיד,5,בנזין,4,1970,155,6400,19.1,3500,8.2,208,8.5,15.1,11.7,--,--,--,--,--,--,אין ציון,ABS,2,אין,אין,אין,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,443,174.5,141.5,259.5,378,--,1285,0,0,205/55R16,63,מקורית,אין,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים,0,1,יש,בד עם אופציה לעור,אין,אין,--,רגילים,יש,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--,2X4,0,1
אלפא_רומיאו,156,,2005,4,5,--,6,--,שנתיים,--,1998,קדמית,אוטומטית - רובוטית מצמד יחיד,5,בנזין,4,1970,165,6400,21,3250,8.2,220,8.5,15.1,11.7,--,--,--,--,--,--,אין ציון,ABS + EBD,4,יש,אין,אין,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,443,174.5,141.5,259.5,378,--,1285,0,0,205/60R16,63,מקורית,אין,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,0,1,יש,בד עם אופציה לעור,אין,אין,--,רגילים,יש,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--,,,
אלפא_רומיאו,156,,1998,4,5,--,5,--,שנתיים,--,1998,קדמית,אוטומטית - רובוטית מצמד יחיד,5,בנזין,4,1970,155,6400,19.1,3500,8.2,208,8.5,15.1,11.7,--,--,--,--,--,--,אין ציון,ABS,2,אין,אין,אין,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,443,174.5,141.5,259.5,378,--,1285,0,0,205/55R16,63,מקורית,אין,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים,0,1,יש,בד עם אופציה לעור,אין,אין,--,רגילים,יש,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--,2X4,0,1
אלפא_רומיאו,156,,1999,4,5,--,5,--,שנתיים,--,1998,קדמית,אוטומטית - רובוטית מצמד יחיד,5,בנזין,4,1970,155,6400,19.1,3500,8.2,208,8.5,15.1,11.7,--,--,--,--,--,--,אין ציון,ABS,2,אין,אין,אין,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,443,174.5,141.5,259.5,378,--,1285,0,0,205/55R16,63,מקורית,אין,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים,0,1,יש,בד עם אופציה לעור,אין,אין,--,רגילים,יש,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--,2X4,0,1
אלפא_רומיאו,156,,2004,4,5,--,6,--,שנתיים,--,1998,קדמית,אוטומטית - רובוטית מצמד יחיד,5,בנזין,4,1970,165,6400,21,3250,8.2,220,8.5,15.1,11.7,--,--,--,--,--,--,אין ציון,ABS + EBD,4,יש,אין,אין,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,443,174.5,141.5,259.5,378,--,1285,0,0,205/60R16,63,מקורית,אין,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,0,1,יש,בד עם אופציה לעור,אין,אין,--,רגילים,יש,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--,,,
אלפא_רומיאו,156,,2006,4,5,--,6,--,שנתיים,--,1998,קדמית,אוטומטית - רובוטית מצמד יחיד,5,בנזין,4,1970,165,6400,21,3250,8.2,220,8.5,15.1,11.7,--,--,--,--,--,--,אין ציון,ABS + EBD,4,יש,אין,אין,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,443,174.5,141.5,259.5,378,--,1285,0,0,205/60R16,63,מקורית,אין,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,0,1,יש,בד עם אופציה לעור,אין,אין,--,רגילים,יש,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--,,,
אלפא_רומיאו,159,CLASSICO,2011,4,5,--,6,--,--,--,2005,קדמית,ידנית,6,בנזין,4,2198,185,6500,23.4,4500,8.7,222,--,--,10.6,--,--,--,--,--,14,14,ABS + EBD + BAS,9,יש,יש,יש,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,466,182,141,270,405,--,1445,0,0,215/55R16,70,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים מפוצלת,0,1,ללא,בד,אין,אין,--,רגילים,יש,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,"ריפודי עור - 9,900 שקל .חלון בגג - 5,",,,
אלפא_רומיאו,159,ELEGANTE,2010,4,5,--,7,--,--,--,2005,כפולה (4X4),אוטומטית - טיפטרוניק,6,בנזין,6,3159,260,6200,32.8,4500,7,240,--,--,8.1,--,--,--,--,--,15,15,ABS + EBD,9,יש,יש,אין,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,466,183,142,270,405,--,1740,0,0,225/50R17,70,ללא,אין,אין,אין,--,אין,אין,--,--,אין,אין,אופציונלי,0,1,אופציונלי,בד,אין,אין,--,רגילים,יש,יש,יש,אין,אין,אין,יש,--,--,אין,יש,אין,אין,--,--,--,--,--,--,--,--,--,--,--,4X4,1,1
אלפא_רומיאו,159,CLASSICO,2010,4,5,--,6,--,--,--,2005,קדמית,ידנית,6,בנזין,4,2198,185,6500,23.4,4500,8.7,222,--,--,10.6,--,--,--,--,--,14,14,ABS + EBD + BAS,9,יש,יש,יש,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,466,182,141,270,405,--,1445,0,0,215/55R16,70,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,אין,אופציונלי,0,1,אופציונלי,בד,אין,אין,--,רגילים,יש,יש,יש,אין,אין,אין,יש,--,--,אין,יש,אין,אין,--,--,--,--,--,--,--,--,--,--,--,2X4,0,1
אלפא_רומיאו,159,CLASSICO,2007,4,5,--,6,--,--,--,2005,קדמית,אוטומטית - רובוטית מצמד יחיד,6,בנזין,4,2198,185,6500,23.4,4500,8.7,222,--,--,10.6,--,--,--,--,--,--,--,ABS + EBD,9,יש,יש,יש,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,466,182,141,270,405,--,1490,0,0,225/50R17,70,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,אין,אופציונלי,0,1,אופציונלי,בד,אין,אין,--,רגילים,יש,יש,יש,אין,אין,אין,יש,--,--,אין,יש,אין,אין,--,--,--,--,--,--,--,--,--,--,--,2X4,0,1
אלפא_רומיאו,159,ELEGANTE,2009,4,5,--,6,--,--,--,2005,קדמית,אוטומטית - רובוטית מצמד יחיד,6,בנזין,4,2198,185,6500,23.4,4500,8.7,222,--,--,10.6,--,--,--,--,--,14,14,ABS + EBD,9,יש,יש,יש,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,466,182,141,270,405,--,1490,0,0,235/45R18,70,מקורית + שליטה מההגה,יש,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים מפוצלת,1,1,יש,עור,יש  + זכרון,אין,--,רגילים,יש,יש,יש,אין,אין,אין,יש,--,--,אין,יש,אופציונלי,אין,--,--,--,--,--,--,--,--,--,--,פנסי קסנון,,,
אלפא_רומיאו,159,ELEGANTE,2007,4,5,--,6,--,--,--,2005,קדמית,אוטומטית - רובוטית מצמד יחיד,6,בנזין,4,2198,185,6500,23.4,4500,8.7,222,--,--,10.6,--,--,--,--,--,--,--,ABS + EBD,9,יש,יש,יש,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,466,182,141,270,405,--,1490,0,0,235/45R18,70,מקורית + שליטה מההגה,יש,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים מפוצלת,1,1,יש,עור,יש  + זכרון,אין,--,רגילים,יש,יש,יש,אין,אין,אין,יש,--,--,אין,יש,אופציונלי,אין,--,--,--,--,--,--,--,--,--,--,פנסי קסנון,,,
אלפא_רומיאו,159,CLASSICO,2009,4,5,--,6,--,--,--,2005,קדמית,אוטומטית - רובוטית מצמד יחיד,6,בנזין,4,2198,185,6500,23.4,4500,8.7,222,--,--,10.6,--,--,--,--,--,14,14,ABS + EBD,9,יש,יש,יש,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,466,182,141,270,405,--,1490,0,0,225/50R17,70,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,אין,אופציונלי,0,1,אופציונלי,בד,אין,אין,--,רגילים,יש,יש,יש,אין,אין,אין,יש,--,--,אין,יש,אין,אין,--,--,--,--,--,--,--,--,--,--,--,2X4,0,1
אלפא_רומיאו,159,ELEGANTE,2009,4,5,--,7,--,--,--,2005,כפולה (4X4),אוטומטית - טיפטרוניק,6,בנזין,6,3159,260,6200,32.8,4500,7,240,--,--,8.1,--,--,--,--,--,15,15,ABS + EBD,9,יש,יש,אין,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,466,183,142,270,405,--,1740,0,0,225/50R17,70,ללא,אין,אין,אין,--,אין,אין,--,--,אין,אין,אופציונלי,0,1,אופציונלי,בד,אין,אין,--,רגילים,יש,יש,יש,אין,אין,אין,יש,--,--,אין,יש,אין,אין,--,--,--,--,--,--,--,--,--,--,--,4X4,1,1
אלפא_רומיאו,159,CLASSICO,2007,4,5,--,6,--,--,--,2005,קדמית,ידנית,6,בנזין,4,2198,185,6500,23.4,4500,8.7,222,--,--,10.6,--,--,--,--,--,--,--,ABS + EBD + BAS,9,יש,יש,יש,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,466,182,141,270,405,--,1445,0,0,215/55R16,70,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,אין,אופציונלי,0,1,אופציונלי,בד,אין,אין,--,רגילים,יש,יש,יש,אין,אין,אין,יש,--,--,אין,יש,אין,אין,--,--,--,--,--,--,--,--,--,--,--,2X4,0,1
אלפא_רומיאו,159,ELEGANTE,2008,4,5,--,6,--,--,--,2005,קדמית,אוטומטית - רובוטית מצמד יחיד,6,בנזין,4,2198,185,6500,23.4,4500,8.7,222,--,--,10.6,--,--,--,--,--,--,--,ABS + EBD,9,יש,יש,יש,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,466,182,141,270,405,--,1490,0,0,235/45R18,70,מקורית + שליטה מההגה,יש,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים מפוצלת,1,1,יש,עור,יש  + זכרון,אין,--,רגילים,יש,יש,יש,אין,אין,אין,יש,--,--,אין,יש,אופציונלי,אין,--,--,--,--,--,--,--,--,--,--,פנסי קסנון,,,
אלפא_רומיאו,159,CLASSICO,2011,4,5,--,6,--,--,--,2005,קדמית,ידנית,6,טורבו בנזין,4,1742,200,5000,24,1400,7.7,235,--,--,12.2,--,--,--,--,--,12,12,ABS + EBD + BAS,9,יש,יש,יש,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,466,182,141,270,405,--,1430,0,0,215/55R16,70,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים מפוצלת,0,1,ללא,בד,יש  + זכרון,אין,--,רגילים,יש,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,"ריפודי עור - 9,900 שקל .ח",,,
אלפא_רומיאו,159,CLASSICO,2009,4,5,--,6,--,--,--,2005,קדמית,ידנית,6,בנזין,4,2198,185,6500,23.4,4500,8.7,222,--,--,10.6,--,--,--,--,--,14,14,ABS + EBD + BAS,9,יש,יש,יש,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,466,182,141,270,405,--,1445,0,0,215/55R16,70,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,אין,אופציונלי,0,1,אופציונלי,בד,אין,אין,--,רגילים,יש,יש,יש,אין,אין,אין,יש,--,--,אין,יש,אין,אין,--,--,--,--,--,--,--,--,--,--,--,2X4,0,1
אלפא_רומיאו,159,ELEGANTE,2008,4,5,--,7,--,--,--,2005,כפולה (4X4),אוטומטית - טיפטרוניק,6,בנזין,6,3159,260,6200,32.8,4500,7,240,--,--,8.1,--,--,--,--,--,--,--,ABS + EBD,9,יש,יש,אין,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,466,183,142,270,405,--,1740,0,0,225/50R17,70,ללא,אין,אין,אין,--,אין,אין,--,--,אין,אין,אופציונלי,0,1,אופציונלי,בד,אין,אין,--,רגילים,יש,יש,יש,אין,אין,אין,יש,--,--,אין,יש,אין,אין,--,--,--,--,--,--,--,--,--,--,--,4X4,1,1
