make,model,ramat_gimur,fieldyear,fielddoors,fieldsitting,fieldprice,fieldgroupy,fieldcontinous_value,fieldguarantee,fieldchassis,fieldlaunch,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldcapacity,fieldpower,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldpollution,fieldbreaking,fieldbrake,fieldairbag,fieldstability,fieldcenairbag,fieldizofix,fieldpressure_sensor,fieldbelt_warning,fieldautonomous_braking,fieldpedestrian_identification,fieldtwo_wheeler_identification,fieldadaptive_cruise_control,fieldlane_assist,fieldblind_spot,fieldrear_traffic,fieldrear_traffic_braking,fieldalert_fatigue,fieldhigh_beam_assist,fieldtraffic_sign_recognition,fieldcrossing_warning_open_door,fieldchild_rear_seat,fieldadditional_safety_equipment,fieldlength,fieldwidth,fieldheight,fieldwheel,fieldcargo,fieldchaircargo,fieldselfweight,fieldtowing_without_brakes,fieldtowing_with_brakes,fieldtire,fieldfuel,fieldaudio,fieldbluetooth,fielddisc_changer,fieldtouch_screen,fieldscreen_size,fieldgps,fieldaudio_connections,fieldconnectivity,fieldwireless_charging,fieldseat_screens,fieldwindows,fieldairconditioning,fieldsunroof,fieldhook,fieldrowing,fieldupholstery,fieldautochair,fieldhotchair,fieldmassage_seats,fieldlight,fieldfog,fieldrain,fielddark,fieldparking_sensors,fieldparking_camers,fieldautomatic_parking,fieldcomputer,fielddigital_cluster,fieldhead_up_display,fieldwithout_key,fieldfolding_mirrors,fieldinside_mirror,fieldleather,fieldheated_steering_wheel,fieldpaddle_shifters,fielddriving_mode,fieldstop_start,fieldelectric_handbrake,fieldambient_light,fieldhill_assist,fieldsuspension_dampers,fieldelectric_tailgate,fieldmore_equ,fieldprice_equ,hanaa_nm,automatic_ind,delek_cd
לנדרובר,דיפנדר,,2010,5,7,0,6,0,0,נפרדת (סולם),1990,כפולה (4X4),ידנית,6,טורבו דיזל,4,2402,122,3500.0,36.0,2000.0,0,140,0,0,9.0,0,0,0,0,0,15.0,אין ציון,ABS,ללא,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.8999938964844,179.0,202.10000610351562,279.3999938964844,0,0,2051,0,0,7.5,75,מקורית,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,מזגן אחורי,4X4,0,2
לנדרובר,דיפנדר,,2012,5,5.0,0,6,0,0,נפרדת (סולם),1990,כפולה (4X4),ידנית,6,טורבו דיזל,4,2402,122,3500.0,36.0,2000.0,0,140,0,0,9.0,0,0,0,0,0,15.0,אין ציון,ABS,ללא,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.8999938964844,179.0,202.10000610351562,279.3999938964844,0,0,2051,0,0,7.5,75,מקורית,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"חלונות חשמל קדמיים, נעילה מרכזית, מזגן אחורי",4X4,0,2
לנדרובר,דיפנדר,,2012,5,5.0,0,7,0,0,נפרדת (סולם),1990,כפולה (4X4),ידנית,6,טורבו דיזל,4,2402,122,3500.0,36.0,2000.0,0,140,0,0,9.0,0,0,0,0,0,15.0,אין ציון,ללא ABS,ללא,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.8999938964844,179.0,202.10000610351562,330.20001220703125,0,0,2041,0,0,7.5,75,ללא,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,מזגן אחורי,4X4,0,2
לנדרובר,דיפנדר,,2007,3,4,0,6,0,0,נפרדת (סולם),1990,כפולה (4X4),ידנית,6,טורבו דיזל,4,2402,122,3500.0,36.0,2000.0,0,140,0,0,9.0,0,0,0,0,0,15.0,אין ציון,ABS,ללא,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.8999938964844,179.0,202.10000610351562,279.3999938964844,0,0,2051,0,0,7.5,75,מקורית,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"חלונות חשמל קדמיים, נעילה מרכזית, מזגן אחורי",4X4,0,2
לנדרובר,דיפנדר,,2009,5,5.0,0,6,0,0,נפרדת (סולם),1990,כפולה (4X4),ידנית,6,טורבו דיזל,4,2402,122,3500.0,36.0,2000.0,0,140,0,0,9.0,0,0,0,0,0,15.0,אין ציון,ABS,ללא,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.8999938964844,179.0,202.10000610351562,279.3999938964844,0,0,2051,0,0,7.5,75,מקורית,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"חלונות חשמל קדמיים, נעילה מרכזית, מזגן אחורי",4X4,0,2
לנדרובר,דיפנדר,,2010,5,5.0,0,7,0,0,נפרדת (סולם),1990,כפולה (4X4),ידנית,6,טורבו דיזל,4,2402,122,3500.0,36.0,2000.0,0,140,0,0,9.0,0,0,0,0,0,15.0,אין ציון,ללא ABS,ללא,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.8999938964844,179.0,202.10000610351562,330.20001220703125,0,0,2041,0,0,7.5,75,ללא,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,מזגן אחורי,4X4,0,2
לנדרובר,דיפנדר,,2006,3,4,0,6,0,0,נפרדת (סולם),1990,כפולה (4X4),ידנית,6,טורבו דיזל,4,2402,122,3500.0,36.0,2000.0,0,140,0,0,9.0,0,0,0,0,0,15.0,אין ציון,ABS,ללא,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.8999938964844,179.0,202.10000610351562,279.3999938964844,0,0,2051,0,0,7.5,75,מקורית,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"חלונות חשמל קדמיים, נעילה מרכזית, מזגן אחורי",4X4,0,2
לנדרובר,דיפנדר,,2008,3,4,0,6,0,0,נפרדת (סולם),1990,כפולה (4X4),ידנית,6,טורבו דיזל,4,2402,122,3500.0,36.0,2000.0,0,140,0,0,9.0,0,0,0,0,0,15.0,אין ציון,ABS,ללא,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.8999938964844,179.0,202.10000610351562,279.3999938964844,0,0,2051,0,0,7.5,75,מקורית,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"חלונות חשמל קדמיים, נעילה מרכזית, מזגן אחורי",4X4,0,2
לנדרובר,דיפנדר,,2006,5,5.0,0,7,0,0,נפרדת (סולם),1990,כפולה (4X4),ידנית,6,טורבו דיזל,4,2402,122,3500.0,36.0,2000.0,0,140,0,0,9.0,0,0,0,0,0,15.0,אין ציון,ABS,ללא,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.8999938964844,179.0,202.10000610351562,279.0,0,0,2041,0,0,7.5,75,ללא,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,מזגן אחורי,4X4,0,2
לנדרובר,דיפנדר,,2006,5,5.0,0,7,0,0,נפרדת (סולם),1990,כפולה (4X4),ידנית,6,טורבו דיזל,4,2402,122,3500.0,36.0,2000.0,0,140,0,0,9.0,0,0,0,0,0,15.0,אין ציון,ללא ABS,ללא,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.8999938964844,179.0,202.10000610351562,330.20001220703125,0,0,2041,0,0,7.5,75,ללא,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,מזגן אחורי,4X4,0,2
לנדרובר,דיפנדר,,2009,3,4,0,6,0,0,נפרדת (סולם),1990,כפולה (4X4),ידנית,6,טורבו דיזל,4,2402,122,3500.0,36.0,2000.0,0,140,0,0,9.0,0,0,0,0,0,15.0,אין ציון,ABS,ללא,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.8999938964844,179.0,202.10000610351562,279.3999938964844,0,0,2051,0,0,7.5,75,מקורית,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"חלונות חשמל קדמיים, נעילה מרכזית, מזגן אחורי",4X4,0,2
לנדרובר,דיפנדר,,2012,3,4,0,6,0,0,נפרדת (סולם),1990,כפולה (4X4),ידנית,6,טורבו דיזל,4,2402,122,3500.0,36.0,2000.0,0,140,0,0,9.0,0,0,0,0,0,15.0,אין ציון,ABS,ללא,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.8999938964844,179.0,202.10000610351562,279.3999938964844,0,0,2051,0,0,7.5,75,מקורית,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"חלונות חשמל קדמיים, נעילה מרכזית, מזגן אחורי",4X4,0,2
לנדרובר,דיפנדר,,2014,3,4,0,6,0,0,נפרדת (סולם),1990,כפולה (4X4),ידנית,6,טורבו דיזל,4,2402,122,3500.0,36.0,2000.0,0,140,0,0,9.0,0,0,0,0,0,15.0,אין ציון,ABS,ללא,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.8999938964844,179.0,202.10000610351562,279.3999938964844,0,0,2051,0,0,7.5,75,מקורית,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"חלונות חשמל קדמיים, נעילה מרכזית, מזגן אחורי",4X4,0,2
לנדרובר,דיפנדר,,2006,5,5.0,0,6,0,0,נפרדת (סולם),1990,כפולה (4X4),ידנית,6,טורבו דיזל,4,2402,122,3500.0,36.0,2000.0,0,140,0,0,9.0,0,0,0,0,0,15.0,אין ציון,ABS,ללא,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.8999938964844,179.0,202.10000610351562,279.3999938964844,0,0,2051,0,0,7.5,75,מקורית,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"חלונות חשמל קדמיים, נעילה מרכזית, מזגן אחורי",4X4,0,2
לנדרובר,דיפנדר,,2007,5,5.0,0,7,0,0,נפרדת (סולם),1990,כפולה (4X4),ידנית,6,טורבו דיזל,4,2402,122,3500.0,36.0,2000.0,0,140,0,0,9.0,0,0,0,0,0,15.0,אין ציון,ללא ABS,ללא,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.8999938964844,179.0,202.10000610351562,330.20001220703125,0,0,2041,0,0,7.5,75,ללא,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,מזגן אחורי,4X4,0,2
לנדרובר,דיפנדר,,2011,5,5.0,0,7,0,ארבע שנים,נפרדת (סולם),1990,כפולה (4X4),ידנית,6,טורבו דיזל,4,2402,122,3500.0,36.0,2000.0,0,140,0,0,9.0,0,0,0,0,0,15.0,אין ציון,ABS,ללא,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.8999938964844,179.0,202.10000610351562,279.0,0,0,2041,0,0,7.5,75,ללא,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,מזגן אחורי,4X4,0,2
לנדרובר,דיפנדר,,2010,3,4,0,6,0,0,נפרדת (סולם),1990,כפולה (4X4),ידנית,6,טורבו דיזל,4,2402,122,3500.0,36.0,2000.0,0,140,0,0,9.0,0,0,0,0,0,15.0,אין ציון,ABS,ללא,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.8999938964844,179.0,202.10000610351562,279.3999938964844,0,0,2051,0,0,7.5,75,מקורית,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"חלונות חשמל קדמיים, נעילה מרכזית, מזגן אחורי",4X4,0,2
לנדרובר,דיפנדר,,2011,5,5.0,0,6,0,0,נפרדת (סולם),1990,כפולה (4X4),ידנית,6,טורבו דיזל,4,2402,122,3500.0,36.0,2000.0,0,140,0,0,9.0,0,0,0,0,0,15.0,אין ציון,ABS,ללא,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.8999938964844,179.0,202.10000610351562,279.3999938964844,0,0,2051,0,0,7.5,75,מקורית,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"חלונות חשמל קדמיים, נעילה מרכזית, מזגן אחורי",4X4,0,2
לנדרובר,דיפנדר,,2010,5,5.0,0,6,0,0,נפרדת (סולם),1990,כפולה (4X4),ידנית,6,טורבו דיזל,4,2402,122,3500.0,36.0,2000.0,0,140,0,0,9.0,0,0,0,0,0,15.0,אין ציון,ABS,ללא,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.8999938964844,179.0,202.10000610351562,279.3999938964844,0,0,2051,0,0,7.5,75,מקורית,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"חלונות חשמל קדמיים, נעילה מרכזית, מזגן אחורי",4X4,0,2
לנדרובר,דיפנדר,,2011,5,5.0,0,7,0,ארבע שנים,נפרדת (סולם),1990,כפולה (4X4),ידנית,6,טורבו דיזל,4,2402,122,3500.0,36.0,2000.0,0,140,0,0,9.0,0,0,0,0,0,15.0,אין ציון,ללא ABS,ללא,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.8999938964844,179.0,202.10000610351562,330.20001220703125,0,0,2041,0,0,7.5,75,ללא,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,מזגן אחורי,4X4,0,2
לנדרובר,דיפנדר,,2008,5,5.0,0,7,0,0,נפרדת (סולם),1990,כפולה (4X4),ידנית,6,טורבו דיזל,4,2402,122,3500.0,36.0,2000.0,0,140,0,0,9.0,0,0,0,0,0,15.0,אין ציון,ללא ABS,ללא,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.8999938964844,179.0,202.10000610351562,330.20001220703125,0,0,2041,0,0,7.5,75,ללא,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,מזגן אחורי,4X4,0,2
לנדרובר,דיפנדר,,2008,5,5.0,0,6,0,0,נפרדת (סולם),1990,כפולה (4X4),ידנית,6,טורבו דיזל,4,2402,122,3500.0,36.0,2000.0,0,140,0,0,9.0,0,0,0,0,0,15.0,אין ציון,ABS,ללא,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.8999938964844,179.0,202.10000610351562,279.3999938964844,0,0,2051,0,0,7.5,75,מקורית,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"חלונות חשמל קדמיים, נעילה מרכזית, מזגן אחורי",4X4,0,2
לנדרובר,דיפנדר,,2010,5,5.0,0,7,0,0,נפרדת (סולם),1990,כפולה (4X4),ידנית,6,טורבו דיזל,4,2402,122,3500.0,36.0,2000.0,0,140,0,0,9.0,0,0,0,0,0,15.0,אין ציון,ABS,ללא,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.8999938964844,179.0,202.10000610351562,279.0,0,0,2041,0,0,7.5,75,ללא,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,מזגן אחורי,4X4,0,2
לנדרובר,דיפנדר,,2007,5,5.0,0,7,0,0,נפרדת (סולם),1990,כפולה (4X4),ידנית,6,טורבו דיזל,4,2402,122,3500.0,36.0,2000.0,0,140,0,0,9.0,0,0,0,0,0,15.0,אין ציון,ABS,ללא,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.8999938964844,179.0,202.10000610351562,279.0,0,0,2041,0,0,7.5,75,ללא,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,מזגן אחורי,4X4,0,2
לנדרובר,דיפנדר,,2013,5,7,0,6,0,0,נפרדת (סולם),1990,כפולה (4X4),ידנית,6,טורבו דיזל,4,2402,122,3500.0,36.0,2000.0,0,140,0,0,9.0,0,0,0,0,0,15.0,אין ציון,ABS,ללא,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.8999938964844,179.0,202.10000610351562,279.3999938964844,0,0,2051,0,0,7.5,75,מקורית,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,מזגן אחורי,4X4,0,2
לנדרובר,דיפנדר,,2013,5,5.0,0,7,0,0,נפרדת (סולם),1990,כפולה (4X4),ידנית,6,טורבו דיזל,4,2402,122,3500.0,36.0,2000.0,0,140,0,0,9.0,0,0,0,0,0,15.0,אין ציון,ללא ABS,ללא,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.8999938964844,179.0,202.10000610351562,330.20001220703125,0,0,2041,0,0,7.5,75,ללא,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,מזגן אחורי,4X4,0,2
לנדרובר,דיפנדר,,2009,5,7,0,6,0,0,נפרדת (סולם),1990,כפולה (4X4),ידנית,6,טורבו דיזל,4,2402,122,3500.0,36.0,2000.0,0,140,0,0,9.0,0,0,0,0,0,15.0,אין ציון,ABS,ללא,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.8999938964844,179.0,202.10000610351562,279.3999938964844,0,0,2051,0,0,7.5,75,מקורית,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,מזגן אחורי,4X4,0,2
לנדרובר,דיפנדר,,2014,5,5.0,0,7,0,0,נפרדת (סולם),1990,כפולה (4X4),ידנית,6,טורבו דיזל,4,2402,122,3500.0,36.0,2000.0,0,140,0,0,9.0,0,0,0,0,0,15.0,אין ציון,ללא ABS,ללא,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.8999938964844,179.0,202.10000610351562,330.20001220703125,0,0,2041,0,0,7.5,75,ללא,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,מזגן אחורי,4X4,0,2
לנדרובר,דיפנדר,,2011,3,4,0,6,0,0,נפרדת (סולם),1990,כפולה (4X4),ידנית,6,טורבו דיזל,4,2402,122,3500.0,36.0,2000.0,0,140,0,0,9.0,0,0,0,0,0,15.0,אין ציון,ABS,ללא,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.8999938964844,179.0,202.10000610351562,279.3999938964844,0,0,2051,0,0,7.5,75,מקורית,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"חלונות חשמל קדמיים, נעילה מרכזית, מזגן אחורי",4X4,0,2
לנדרובר,דיפנדר,,2014,5,5.0,0,6,0,0,נפרדת (סולם),1990,כפולה (4X4),ידנית,6,טורבו דיזל,4,2402,122,3500.0,36.0,2000.0,0,140,0,0,9.0,0,0,0,0,0,15.0,אין ציון,ABS,ללא,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.8999938964844,179.0,202.10000610351562,279.3999938964844,0,0,2051,0,0,7.5,75,מקורית,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"חלונות חשמל קדמיים, נעילה מרכזית, מזגן אחורי",4X4,0,2
לנדרובר,דיפנדר,,2009,5,5.0,0,7,0,0,נפרדת (סולם),1990,כפולה (4X4),ידנית,6,טורבו דיזל,4,2402,122,3500.0,36.0,2000.0,0,140,0,0,9.0,0,0,0,0,0,15.0,אין ציון,ללא ABS,ללא,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.8999938964844,179.0,202.10000610351562,330.20001220703125,0,0,2041,0,0,7.5,75,ללא,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,מזגן אחורי,4X4,0,2
לנדרובר,דיפנדר,,2007,5,5.0,0,6,0,0,נפרדת (סולם),1990,כפולה (4X4),ידנית,6,טורבו דיזל,4,2402,122,3500.0,36.0,2000.0,0,140,0,0,9.0,0,0,0,0,0,15.0,אין ציון,ABS,ללא,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.8999938964844,179.0,202.10000610351562,279.3999938964844,0,0,2051,0,0,7.5,75,מקורית,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"חלונות חשמל קדמיים, נעילה מרכזית, מזגן אחורי",4X4,0,2
לנדרובר,דיפנדר,,2014,5,7,0,6,0,0,נפרדת (סולם),1990,כפולה (4X4),ידנית,6,טורבו דיזל,4,2402,122,3500.0,36.0,2000.0,0,140,0,0,9.0,0,0,0,0,0,15.0,אין ציון,ABS,ללא,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.8999938964844,179.0,202.10000610351562,279.3999938964844,0,0,2051,0,0,7.5,75,מקורית,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,מזגן אחורי,4X4,0,2
לנדרובר,דיפנדר,,2006,5,7,0,6,0,0,נפרדת (סולם),1990,כפולה (4X4),ידנית,6,טורבו דיזל,4,2402,122,3500.0,36.0,2000.0,0,140,0,0,9.0,0,0,0,0,0,15.0,אין ציון,ABS,ללא,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.8999938964844,179.0,202.10000610351562,279.3999938964844,0,0,2051,0,0,7.5,75,מקורית,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,מזגן אחורי,4X4,0,2
לנדרובר,דיפנדר,,2012,5,7,0,6,0,0,נפרדת (סולם),1990,כפולה (4X4),ידנית,6,טורבו דיזל,4,2402,122,3500.0,36.0,2000.0,0,140,0,0,9.0,0,0,0,0,0,15.0,אין ציון,ABS,ללא,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.8999938964844,179.0,202.10000610351562,279.3999938964844,0,0,2051,0,0,7.5,75,מקורית,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,מזגן אחורי,4X4,0,2
לנדרובר,דיפנדר,,2009,5,5.0,0,7,0,0,נפרדת (סולם),1990,כפולה (4X4),ידנית,6,טורבו דיזל,4,2402,122,3500.0,36.0,2000.0,0,140,0,0,9.0,0,0,0,0,0,15.0,אין ציון,ABS,ללא,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.8999938964844,179.0,202.10000610351562,279.0,0,0,2041,0,0,7.5,75,ללא,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,מזגן אחורי,4X4,0,2
לנדרובר,דיפנדר,,2008,5,5.0,0,7,0,0,נפרדת (סולם),1990,כפולה (4X4),ידנית,6,טורבו דיזל,4,2402,122,3500.0,36.0,2000.0,0,140,0,0,9.0,0,0,0,0,0,15.0,אין ציון,ABS,ללא,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.8999938964844,179.0,202.10000610351562,279.0,0,0,2041,0,0,7.5,75,ללא,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,מזגן אחורי,4X4,0,2
