index,make,model,ramat_gimur,fieldyear,fielddoors,fieldsitting,fieldprice,fieldgroupy,fieldcontinous_value,fieldguarantee,fieldchassis,fieldlaunch,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldcapacity,fieldpower,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldpollution,fieldbreaking,fieldbrake,fieldairbag,fieldstability,fieldcenairbag,fieldizofix,fieldpressure_sensor,fieldbelt_warning,fieldautonomous_braking,fieldpedestrian_identification,fieldtwo_wheeler_identification,fieldadaptive_cruise_control,fieldlane_assist,fieldblind_spot,fieldrear_traffic,fieldrear_traffic_braking,fieldalert_fatigue,fieldhigh_beam_assist,fieldtraffic_sign_recognition,fieldcrossing_warning_open_door,fieldchild_rear_seat,fieldadditional_safety_equipment,fieldlength,fieldwidth,fieldheight,fieldwheel,fieldcargo,fieldchaircargo,fieldselfweight,fieldtowing_without_brakes,fieldtowing_with_brakes,fieldtire,fieldfuel,fieldaudio,fieldbluetooth,fielddisc_changer,fieldtouch_screen,fieldscreen_size,fieldgps,fieldaudio_connections,fieldconnectivity,fieldwireless_charging,fieldseat_screens,fieldwindows,fieldairconditioning,fieldsunroof,fieldhook,fieldrowing,fieldupholstery,fieldautochair,fieldhotchair,fieldmassage_seats,fieldlight,fieldfog,fieldrain,fielddark,fieldparking_sensors,fieldparking_camers,fieldautomatic_parking,fieldcomputer,fielddigital_cluster,fieldhead_up_display,fieldwithout_key,fieldfolding_mirrors,fieldinside_mirror,fieldleather,fieldheated_steering_wheel,fieldpaddle_shifters,fielddriving_mode,fieldstop_start,fieldelectric_handbrake,fieldambient_light,fieldhill_assist,fieldsuspension_dampers,fieldelectric_tailgate,fieldmore_equ,hanaa_nm,automatic_ind,delek_cd,fieldprice_equ
186,לקסוס,UX,TAKUMI,2022.0,5.0,5.0,"299,900",6.0,6438.0,שלוש שנים,אחודה,2018.0,קדמית,תמסורת ישירה,0,חשמלי,0,0,204.0,0,30.6,0,7.5,160.0,0,0,0,170.0,54.3,307.0,08:12,00:50,1.0,1.0,ABS + EBD + BAS,8.0,1,1,1,1,1,1,1,1,1,היגוי אקטיבי,התרעה בלבד,0,1,0,1,1,0,0,"צליל מלאכותי לאזהרת הולכי רגל, תאורה אדפטיבית",449.5,184.0,154.5,264.0,367.0,0,1860.0,0.0,0.0,R18,0,מקורית + שליטה מההגה,1,0,1,10.3,0,USB + AUX,Android Auto + Apple CarPlay,1,0,4.0,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  - כוונון מלא,מלפנים ומאחור + אוורור,0,LED,1,1,1,אחוריים + קדמיים,היקפיות + מבט על,0,1,1,1,כניסה + הנעה,1,0,1,1,1,1,0,יש + Auto Hold,0,0,רגילים,1,"מסילות גג, מערכת שמע מבית Mark Levinson עם 13 רמקולים, שני שקעי USB מלפנים, שני שקעי USB מאחור, מערכת שטיפת פנסים קדמיים, ערכת תיקון תקר, חלונות אחוריים כהים",2X4,1,4,0
187,לקסוס,UX,LUXURY,2022.0,5.0,5.0,"214,900",5.0,4830.0,שלוש שנים,אחודה,2018.0,קדמית,אוטומטית - רציפה,0,היברידי (בנזין),4.0,1987.0,184.0,6000.0,20.6,4400.0,8.5,177.0,0,0,24.4,0,0,0,0,0,3.0,3.0,ABS + EBD + BAS,8.0,1,1,1,1,1,1,1,1,1,היגוי אקטיבי,0,0,0,0,1,1,0,0,0,449.5,184.0,154.0,264.0,438.0,0,1540.0,750.0,750.0,225/50R18,43.0,מקורית + שליטה מההגה,1,0,1,7.0,0,USB + AUX,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,0,1,כולל שמירת מרחק,בד,0,0,0,LED,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות צד + פנים,1,0,0,1,0,יש + Auto Hold,0,0,רגילים,0,"מסילות גג, כפתור EV MODE לנסיעה באמצעות המנוע החשמלי בלבד",2X4,1,7,0
188,לקסוס,LS460,PREMIUM,2016.0,4.0,5.0,0,7.0,21204.0,0,0,2012.0,אחורית,אוטומטית - טיפטרוניק,8.0,בנזין,8.0,4608.0,387.0,6400.0,50.3,4100.0,5.7,250.0,6.3,12.8,9.3,0,0,0,0,0,15.0,אין ציון,ABS + EBD + BAS,10.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,509.0,187.5,146.5,297.0,440.0,0,1940.0,0,0,245/45R19,84.0,מקורית + שליטה מההגה,1,0,1,0,אופציונלי,USB + AUX,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים ומאחור + אוורור,0,קסנון,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות צד + פנים,הגה בלבד,0,0,0,0,0,0,0,0,0,0,2X4,1,1,פונקציית שמירת מרחק במערכת בקרת השיוט
189,לקסוס,LS460,PREMIUM,2015.0,4.0,5.0,0,7.0,0,0,0,2012.0,אחורית,אוטומטית - טיפטרוניק,8.0,בנזין,8.0,4608.0,387.0,6400.0,50.3,4100.0,5.7,250.0,6.3,12.8,9.3,0,0,0,0,0,15.0,אין ציון,ABS + EBD + BAS,10.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,509.0,187.5,146.5,297.0,440.0,0,1940.0,0,0,245/45R19,84.0,מקורית + שליטה מההגה,1,0,1,0,אופציונלי,USB + AUX,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים ומאחור + אוורור,0,קסנון,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות צד + פנים,הגה בלבד,0,0,0,0,0,0,0,0,0,0,2X4,1,1,פונקציית שמירת מרחק במערכת בקרת השיוט
190,לקסוס,LS460,,2013.0,4.0,5.0,0,7.0,0,0,0,2012.0,אחורית,אוטומטית - טיפטרוניק,8.0,בנזין,8.0,4608.0,387.0,6400.0,50.3,4100.0,5.7,250.0,6.3,12.8,9.3,0,0,0,0,0,15.0,אין ציון,ABS + EBD + BAS,8.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,509.0,187.5,145.5,297.0,510.0,0,1980.0,0,0,245/45R19,84.0,מקורית + שליטה מההגה,1,0,1,0,אופציונלי,USB + AUX,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים ומאחור + אוורור,0,קסנון,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות צד + פנים,הגה בלבד,0,0,0,0,0,0,0,0,0,0,2X4,1,1,0
191,לקסוס,LS460,LUXURY,2015.0,4.0,5.0,0,7.0,0,0,0,2012.0,אחורית,אוטומטית - טיפטרוניק,8.0,בנזין,8.0,4608.0,387.0,6400.0,50.3,4100.0,5.7,250.0,6.3,12.8,9.3,0,0,0,0,0,15.0,אין ציון,ABS + EBD + BAS,8.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,509.0,187.5,146.5,297.0,510.0,0,1940.0,0,0,235/50R18,84.0,מקורית + שליטה מההגה,1,0,1,0,אופציונלי,USB + AUX,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים ומאחור + אוורור,0,"קסנון, כולל אור גבוה (בי-קסנון)",1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות צד + פנים,הגה בלבד,0,0,0,0,0,0,0,0,0,0,2X4,1,1,0
192,לקסוס,LS460,LUXURY,2014.0,4.0,5.0,0,7.0,0,0,0,2012.0,אחורית,אוטומטית - טיפטרוניק,8.0,בנזין,8.0,4608.0,387.0,6400.0,50.3,4100.0,5.7,250.0,6.3,12.8,9.3,0,0,0,0,0,15.0,אין ציון,ABS + EBD + BAS,8.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,509.0,187.5,146.5,297.0,510.0,0,1940.0,0,0,235/50R18,84.0,מקורית + שליטה מההגה,1,0,1,0,אופציונלי,USB + AUX,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים ומאחור + אוורור,0,"קסנון, כולל אור גבוה (בי-קסנון)",1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות צד + פנים,הגה בלבד,0,0,0,0,0,0,0,0,0,0,2X4,1,1,0
193,לקסוס,LS460,PREMIUM,2013.0,4.0,5.0,0,7.0,0,0,0,2012.0,אחורית,אוטומטית - טיפטרוניק,8.0,בנזין,8.0,4608.0,387.0,6400.0,50.3,4100.0,5.7,250.0,6.3,12.8,9.3,0,0,0,0,0,15.0,אין ציון,ABS + EBD + BAS,10.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,509.0,187.5,146.5,297.0,440.0,0,1940.0,0,0,245/45R19,84.0,מקורית + שליטה מההגה,1,0,1,0,אופציונלי,USB + AUX,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים ומאחור + אוורור,0,קסנון,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות צד + פנים,הגה בלבד,0,0,0,0,0,0,0,0,0,0,2X4,1,1,פונקציית שמירת מרחק במערכת בקרת השיוט
194,לקסוס,LS460,PREMIUM,2014.0,4.0,5.0,0,7.0,0,0,0,2012.0,אחורית,אוטומטית - טיפטרוניק,8.0,בנזין,8.0,4608.0,387.0,6400.0,50.3,4100.0,5.7,250.0,6.3,12.8,9.3,0,0,0,0,0,15.0,אין ציון,ABS + EBD + BAS,10.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,509.0,187.5,146.5,297.0,440.0,0,1940.0,0,0,245/45R19,84.0,מקורית + שליטה מההגה,1,0,1,0,אופציונלי,USB + AUX,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים ומאחור + אוורור,0,קסנון,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות צד + פנים,הגה בלבד,0,0,0,0,0,0,0,0,0,0,2X4,1,1,פונקציית שמירת מרחק במערכת בקרת השיוט
195,לקסוס,LS460,LUXURY,2013.0,4.0,5.0,0,7.0,0,0,0,2012.0,אחורית,אוטומטית - טיפטרוניק,8.0,בנזין,8.0,4608.0,387.0,6400.0,50.3,4100.0,5.7,250.0,6.3,12.8,9.3,0,0,0,0,0,15.0,אין ציון,ABS + EBD + BAS,8.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,509.0,187.5,146.5,297.0,510.0,0,1940.0,0,0,235/50R18,84.0,מקורית + שליטה מההגה,1,0,1,0,אופציונלי,USB + AUX,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים ומאחור + אוורור,0,"קסנון, כולל אור גבוה (בי-קסנון)",1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות צד + פנים,הגה בלבד,0,0,0,0,0,0,0,0,0,0,2X4,1,1,0
196,לקסוס,LS460,PREMIUM,2017.0,4.0,5.0,0,7.0,0,0,0,2012.0,אחורית,אוטומטית - טיפטרוניק,8.0,בנזין,8.0,4608.0,387.0,6400.0,50.3,4100.0,5.7,250.0,6.3,12.8,9.3,0,0,0,0,0,15.0,אין ציון,ABS + EBD + BAS,10.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,509.0,187.5,146.5,297.0,440.0,0,1940.0,0,0,245/45R19,84.0,מקורית + שליטה מההגה,1,0,1,0,אופציונלי,USB + AUX,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים ומאחור + אוורור,0,קסנון,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות צד + פנים,הגה בלבד,0,0,0,0,0,0,0,0,0,0,2X4,1,1,פונקציית שמירת מרחק במערכת בקרת השיוט
197,לקסוס,LS460,LUXURY,2016.0,4.0,5.0,0,7.0,18972.0,0,0,2012.0,אחורית,אוטומטית - טיפטרוניק,8.0,בנזין,8.0,4608.0,387.0,6400.0,50.3,4100.0,5.7,250.0,6.3,12.8,9.3,0,0,0,0,0,15.0,אין ציון,ABS + EBD + BAS,8.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,509.0,187.5,146.5,297.0,510.0,0,1940.0,0,0,235/50R18,84.0,מקורית + שליטה מההגה,1,0,1,0,אופציונלי,USB + AUX,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים ומאחור + אוורור,0,"קסנון, כולל אור גבוה (בי-קסנון)",1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות צד + פנים,הגה בלבד,0,0,0,0,0,0,0,0,0,0,2X4,1,1,0
198,לקסוס,LS460,,2015.0,4.0,5.0,0,7.0,0,0,0,2012.0,אחורית,אוטומטית - טיפטרוניק,8.0,בנזין,8.0,4608.0,387.0,6400.0,50.3,4100.0,5.7,250.0,6.3,12.8,9.3,0,0,0,0,0,15.0,אין ציון,ABS + EBD + BAS,8.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,509.0,187.5,145.5,297.0,510.0,0,1980.0,0,0,245/45R19,84.0,מקורית + שליטה מההגה,1,0,1,0,אופציונלי,USB + AUX,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים ומאחור + אוורור,0,קסנון,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות צד + פנים,הגה בלבד,0,0,0,0,0,0,0,0,0,0,2X4,1,1,0
199,לקסוס,LS460,LUXURY,2017.0,4.0,5.0,0,7.0,0,0,0,2012.0,אחורית,אוטומטית - טיפטרוניק,8.0,בנזין,8.0,4608.0,387.0,6400.0,50.3,4100.0,5.7,250.0,6.3,12.8,9.3,0,0,0,0,0,15.0,אין ציון,ABS + EBD + BAS,8.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,509.0,187.5,146.5,297.0,510.0,0,1940.0,0,0,235/50R18,84.0,מקורית + שליטה מההגה,1,0,1,0,אופציונלי,USB + AUX,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים ומאחור + אוורור,0,"קסנון, כולל אור גבוה (בי-קסנון)",1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות צד + פנים,הגה בלבד,0,0,0,0,0,0,0,0,0,0,2X4,1,1,0
200,לקסוס,LS460,,2014.0,4.0,5.0,0,7.0,0,0,0,2012.0,אחורית,אוטומטית - טיפטרוניק,8.0,בנזין,8.0,4608.0,387.0,6400.0,50.3,4100.0,5.7,250.0,6.3,12.8,9.3,0,0,0,0,0,15.0,אין ציון,ABS + EBD + BAS,8.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,509.0,187.5,145.5,297.0,510.0,0,1980.0,0,0,245/45R19,84.0,מקורית + שליטה מההגה,1,0,1,0,אופציונלי,USB + AUX,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים ומאחור + אוורור,0,קסנון,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות צד + פנים,הגה בלבד,0,0,0,0,0,0,0,0,0,0,2X4,1,1,0
201,לקסוס,SC430,,2009.0,2.0,2.0,0,7.0,0,שלוש שנים,0,2001.0,אחורית,אוטומטית - טיפטרוניק,6.0,בנזין,8.0,4293.0,286.0,5600.0,42.7,3500.0,6.2,250.0,0,0,8.7,0,0,0,0,0,15.0,אין ציון,ABS + EBD + BAS,6.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453.5,182.5,137.0,262.0,368.0,0,1740.0,0,0,245/40R18,75.0,מקורית,0,0,0,0,0,0,0,0,0,2.0,בקרת אקלים מפוצלת,0,1,1,עור,יש  + זכרון,0,0,"קסנון, כולל אור גבוה (בי-קסנון)",1,1,0,0,0,0,1,0,0,0,1,אופציונלי,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1,0
202,לקסוס,SC430,,2008.0,2.0,2.0,0,7.0,0,שלוש שנים,0,2001.0,אחורית,אוטומטית - טיפטרוניק,6.0,בנזין,8.0,4293.0,286.0,5600.0,42.7,3500.0,6.2,250.0,0,0,8.7,0,0,0,0,0,0,אין ציון,ABS + EBD + BAS,6.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453.5,182.5,137.0,262.0,368.0,0,1740.0,0,0,245/40R18,75.0,מקורית,0,0,0,0,0,0,0,0,0,2.0,בקרת אקלים מפוצלת,0,1,1,עור,יש  + זכרון,0,0,"קסנון, כולל אור גבוה (בי-קסנון)",1,1,0,0,0,0,1,0,0,0,1,אופציונלי,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1,0
203,לקסוס,SC430,,2007.0,2.0,2.0,0,7.0,0,שלוש שנים,0,2001.0,אחורית,אוטומטית - טיפטרוניק,6.0,בנזין,8.0,4293.0,286.0,5600.0,42.7,3500.0,6.2,250.0,0,0,8.7,0,0,0,0,0,0,אין ציון,ABS + EBD + BAS,6.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453.5,182.5,137.0,262.0,368.0,0,1740.0,0,0,245/40R18,75.0,מקורית,0,0,0,0,0,0,0,0,0,2.0,בקרת אקלים מפוצלת,0,1,1,עור,יש  + זכרון,0,0,"קסנון, כולל אור גבוה (בי-קסנון)",1,1,0,0,0,0,1,0,0,0,1,אופציונלי,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1,0
204,לקסוס,GS450h,,2017.0,5.0,5.0,0,7.0,12024.0,0,0,2011.0,אחורית,אוטומטית - רציפה,0,היברידי (בנזין),6.0,3456.0,345.0,6000.0,35.9,4500.0,5.9,250.0,14.5,17.5,16.1,0,0,0,0,0,10.0,אין ציון,ABS + EBD + BAS,10.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,488.0,184.0,145.5,285.0,450.0,0,1825.0,0,0,235/45R18,66.0,מקורית + שליטה מההגה,1,0,1,0,0,USB + AUX,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים + אוורור,0,LED,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות צד + פנים,1,0,0,0,0,0,0,0,0,0,0,2X4,1,7,0
205,לקסוס,GS450h,PREMIUM,2012.0,5.0,5.0,0,7.0,0,0,0,2011.0,אחורית,אוטומטית - רציפה,7.0,היברידי (בנזין),6.0,3500.0,345.0,6000.0,35.9,4500.0,5.9,249.0,15.1,16.6,16.6,0,0,0,0,0,3.0,אין ציון,ABS + EBD + BAS,10.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485.0,184.0,145.5,285.0,465.0,0,1721.0,0,0,225/50R17,66.0,מקורית + שליטה מההגה,1,0,1,0,אופציונלי,USB + AUX,0,0,אופציונלי,4.0,בקרת אקלים + פתחי איוורור מאחור,0,1,1,עור,יש  - כוונון מלא,0,0,"קסנון, כולל אור גבוה (בי-קסנון)",1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות צד + פנים,1,0,0,0,0,0,0,0,0,0,0,2X4,1,7,פונקציית שמירת מרחק במערכת בקרת השיוט
206,לקסוס,GS450h,,2018.0,5.0,5.0,0,7.0,12024.0,0,0,2011.0,אחורית,אוטומטית - רציפה,0,היברידי (בנזין),6.0,3456.0,345.0,6000.0,35.9,4500.0,5.9,250.0,14.5,17.5,16.1,0,0,0,0,0,10.0,אין ציון,ABS + EBD + BAS,10.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,488.0,184.0,145.5,285.0,450.0,0,1825.0,0,0,235/45R18,66.0,מקורית + שליטה מההגה,1,0,1,0,0,USB + AUX,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים + אוורור,0,LED,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות צד + פנים,1,0,0,0,0,0,0,0,0,0,0,2X4,1,7,0
207,לקסוס,GS450h,PREMIUM,2016.0,5.0,5.0,0,7.0,10412.0,0,0,2011.0,אחורית,אוטומטית - רציפה,0,היברידי (בנזין),6.0,3456.0,345.0,6000.0,35.9,4500.0,5.9,250.0,14.5,17.5,16.1,0,0,0,0,0,7.0,אין ציון,ABS + EBD + BAS,10.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,488.0,184.0,145.5,285.0,450.0,0,1825.0,0,0,225/50R17,66.0,מקורית + שליטה מההגה,1,0,1,0,0,USB + AUX,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים + אוורור,0,LED,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות צד + פנים,1,0,0,0,0,0,0,0,0,0,0,2X4,1,7,0
208,לקסוס,GS450h,HIGH,2016.0,5.0,5.0,0,7.0,11156.0,0,0,2011.0,אחורית,אוטומטית - רציפה,0,היברידי (בנזין),6.0,3456.0,345.0,6000.0,35.9,4500.0,5.9,250.0,14.5,17.5,16.1,0,0,0,0,0,7.0,אין ציון,ABS + EBD + BAS,10.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,488.0,184.0,145.5,285.0,450.0,0,1825.0,0,0,235/45R18,66.0,מקורית + שליטה מההגה,1,0,1,0,0,USB + AUX,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים + אוורור,0,LED,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות צד + פנים,1,0,0,0,0,0,0,0,0,0,0,2X4,1,7,0
209,לקסוס,GS450h,LUXURY,2014.0,5.0,5.0,0,7.0,0,0,0,2011.0,אחורית,אוטומטית - רציפה,0,היברידי (בנזין),6.0,3500.0,345.0,6000.0,35.9,4500.0,5.9,250.0,15.1,16.6,16.6,0,0,0,0,0,4.0,אין ציון,ABS + EBD + BAS,10.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485.0,184.0,145.5,285.0,465.0,0,1825.0,0,0,235/45R18,66.0,מקורית + שליטה מההגה,1,0,1,0,אופציונלי,USB + AUX,0,0,אופציונלי,4.0,בקרת אקלים + פתחי איוורור מאחור,1,1,1,עור,יש  + זכרון,0,0,"קסנון, כולל אור גבוה (בי-קסנון)",1,1,1,אחוריים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות פנים,1,0,0,0,0,0,0,0,0,0,0,2X4,1,7,0
210,לקסוס,GS450h,,2014.0,5.0,5.0,0,7.0,0,0,0,2011.0,אחורית,אוטומטית - רציפה,0,היברידי (בנזין),6.0,3500.0,345.0,6000.0,35.9,4500.0,5.9,249.0,15.1,16.6,16.6,0,0,0,0,0,4.0,אין ציון,ABS + EBD + BAS,10.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485.0,184.0,145.5,285.0,465.0,0,1825.0,0,0,235/45R18,66.0,מקורית + שליטה מההגה,1,0,1,0,אופציונלי,USB + AUX,0,0,אופציונלי,4.0,בקרת אקלים + פתחי איוורור מאחור,1,1,1,עור,יש  - כוונון מלא,0,0,"קסנון, כולל אור גבוה (בי-קסנון)",1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות צד + פנים,1,0,0,0,0,0,0,0,0,0,0,2X4,1,7,0
211,לקסוס,GS450h,,2012.0,5.0,5.0,0,7.0,0,0,0,2011.0,אחורית,אוטומטית - רציפה,7.0,היברידי (בנזין),6.0,3500.0,345.0,6000.0,35.9,4500.0,5.9,249.0,15.1,16.6,16.6,0,0,0,0,0,3.0,אין ציון,ABS + EBD + BAS,10.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485.0,184.0,145.5,285.0,465.0,0,1721.0,0,0,235/45R18,66.0,מקורית + שליטה מההגה,1,0,1,0,אופציונלי,USB,0,0,אופציונלי,4.0,בקרת אקלים + פתחי איוורור מאחור,0,1,1,עור,יש  - כוונון מלא,0,0,"קסנון, כולל אור גבוה (בי-קסנון)",1,0,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות צד + פנים,1,0,0,0,0,0,0,0,0,0,0,2X4,1,7,פונקציית שמירת מרחק במערכת בקרת השיוט
212,לקסוס,GS450h,PREMIUM,2013.0,5.0,5.0,0,7.0,0,0,0,2011.0,אחורית,אוטומטית - רציפה,0,היברידי (בנזין),6.0,3500.0,345.0,6000.0,35.9,4500.0,5.9,249.0,15.1,16.6,16.6,0,0,0,0,0,4.0,אין ציון,ABS + EBD + BAS,10.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485.0,184.0,145.5,285.0,465.0,0,1825.0,0,0,225/50R17,66.0,מקורית + שליטה מההגה,1,0,1,0,אופציונלי,USB + AUX,0,0,אופציונלי,4.0,בקרת אקלים + פתחי איוורור מאחור,1,1,1,עור,יש  + זכרון,מלפנים + אוורור,0,"קסנון, כולל אור גבוה (בי-קסנון)",1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות צד + פנים,1,0,0,0,0,0,0,0,0,0,0,2X4,1,7,0
213,לקסוס,GS450h,PREMIUM,2014.0,5.0,5.0,0,7.0,0,0,0,2011.0,אחורית,אוטומטית - רציפה,0,היברידי (בנזין),6.0,3500.0,345.0,6000.0,35.9,4500.0,5.9,249.0,15.1,16.6,16.6,0,0,0,0,0,4.0,אין ציון,ABS + EBD + BAS,10.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,485.0,184.0,145.5,285.0,465.0,0,1825.0,0,0,235/45R18,66.0,מקורית + שליטה מההגה,1,0,1,0,אופציונלי,USB + AUX,0,0,אופציונלי,4.0,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים + אוורור,0,"קסנון, כולל אור גבוה (בי-קסנון)",1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות צד + פנים,1,0,0,0,0,0,0,0,0,0,0,2X4,1,7,0
