tozeret_cd,degem_cd,shnat_yitzur,size
430,9,2014,127
430,10,2003,38
430,10,2004,12
430,11,2003,43
430,11,2004,56
430,12,2014,311
430,12,2015,493
430,13,2014,219
430,13,2015,417
430,14,2014,91
430,14,2015,304
430,15,2014,10
430,15,2015,102
430,16,2015,44
430,17,2015,191
430,18,2015,31
430,18,2016,36
430,19,2015,413
430,21,2003,671
430,21,2004,645
430,22,2015,237
430,23,2016,77
430,24,2016,216
430,25,2015,13
430,25,2016,653
430,26,2016,344
430,27,2016,178
430,28,2016,279
430,29,2016,214
430,30,2016,351
430,31,2003,82
430,31,2004,77
430,32,2016,315
430,33,2016,49
430,34,2016,115
430,36,2016,113
430,37,2017,44
430,39,2017,47
430,40,2017,32
430,41,2003,101
430,42,2017,61
430,43,2017,56
430,51,2003,11
430,61,2004,71
430,61,2006,36
430,71,2006,64
430,71,2007,85
430,72,2007,12
430,76,2019,15
430,78,2019,41
430,79,2019,323
430,79,2020,20
430,81,2005,9
430,81,2006,605
430,81,2007,770
430,82,2007,198
430,91,2006,70
430,91,2007,122
430,92,2007,14
430,111,2006,52
430,111,2007,105
430,112,2007,32
430,112,2008,112
430,118,2021,59
430,118,2022,89
430,119,2021,186
430,119,2022,212
430,120,2022,10
430,121,2009,640
430,121,2010,296
430,122,2022,9
430,131,2009,13
430,141,2010,107
430,141,2011,657
430,141,2012,20
430,151,2011,15
430,161,2011,220
430,161,2012,36
430,171,2011,30
430,171,2012,23
430,4031,2001,15
430,4031,2002,102
430,4031,2003,15
430,4041,2002,76
430,5001,1997,47
443,21,2010,12
443,21,2011,153
443,31,2012,19
445,1,2016,457
445,1,2017,15
445,3,2017,578
445,5,2016,23
445,5,2017,46
451,1,2015,23
451,6,2015,40
451,10,2015,24
451,11,2015,329
451,11,2016,72
451,12,2015,88
451,12,2016,121
451,16,2016,183
451,21,2016,9
451,22,2016,38
451,23,2016,290
451,23,2017,90
451,24,2016,110
451,24,2017,11
452,1,2011,54
452,1,2012,62
452,2,2012,29
452,9,2014,20
452,10,2014,107
452,10,2015,19
452,10,2016,50
452,11,2010,57
452,11,2011,59
452,12,2014,13
452,12,2015,11
452,12,2016,14
452,13,2014,29
452,14,2016,11
452,21,2011,30
452,21,2012,16
459,1,2011,19
459,2,2011,8
459,3,2011,8
459,10,2004,9
459,13,2006,16
459,14,2006,9
459,17,2006,8
459,20,2004,14
459,20,2013,24
459,20,2014,26
459,21,2007,19
459,21,2009,8
459,22,2014,58
459,23,2014,60
459,23,2015,13
459,24,2014,11
459,25,2014,8
459,26,2014,13
459,26,2015,16
459,27,2007,17
459,28,2007,31
459,29,2007,11
459,31,2009,16
459,33,2015,14
459,34,2016,10
459,35,2015,8
459,37,2015,8
459,37,2016,13
459,37,2017,9
459,46,2008,17
459,47,2007,10
459,47,2008,49
459,48,2008,19
459,52,2008,13
459,53,2007,8
459,53,2008,46
459,54,2008,8
459,57,2008,9
459,62,2009,13
459,71,2009,25
459,100,2002,10
459,101,2010,8
459,111,2010,18
459,121,2011,17
459,130,2005,9
459,130,2006,22
465,2,2012,11
465,4,2012,8
465,29,2014,16
465,37,2016,20
465,39,2016,14
465,39,2017,13
465,63,2016,14
465,64,2016,13
465,64,2017,9
465,892,2008,15
465,1112,2008,22
465,1112,2009,18
465,1211,2009,15
465,1231,2009,8
465,1261,2010,12
465,1261,2011,22
465,1291,2011,8
481,1,2006,11
481,1,2007,17
481,2,2006,70
481,2,2007,17
481,4,2006,52
481,4,2007,12
481,5,2011,17
481,5,2013,19
481,5,2014,35
481,5,2015,29
481,6,2011,610
481,6,2012,29
481,6,2013,686
481,6,2014,648
481,6,2015,91
481,7,2011,1375
481,7,2012,518
481,7,2013,1348
481,8,2007,8
481,8,2011,313
481,8,2012,259
481,8,2013,274
481,10,2004,13
481,11,2004,52
481,11,2005,404
481,11,2006,697
481,15,2011,1497
481,15,2012,1222
481,15,2013,3907
481,15,2014,20
481,16,2011,327
481,16,2012,405
481,16,2013,1454
481,16,2014,66
481,19,2009,40
481,19,2010,27
481,19,2011,28
481,19,2012,26
481,19,2013,16
481,21,2004,50
481,21,2005,251
481,21,2006,434
481,21,2010,35
481,21,2011,21
481,22,2011,174
481,22,2013,36
481,22,2014,53
481,22,2015,32
481,22,2016,23
481,23,2011,42
481,23,2012,28
481,23,2013,119
481,23,2014,98
481,23,2015,134
481,23,2016,101
481,23,2017,35
481,24,2011,90
481,24,2012,69
481,24,2013,205
481,24,2014,173
481,24,2015,79
481,24,2016,28
481,25,2011,41
481,25,2013,50
481,25,2014,47
481,25,2015,23
481,25,2016,12
481,26,2011,17
481,31,2004,35
481,31,2005,189
481,31,2006,472
481,31,2007,39
481,35,2012,10
481,35,2013,63
481,35,2014,45
481,35,2015,16
481,35,2016,12
481,36,2012,8
481,36,2013,49
481,36,2014,8
481,37,2012,14
481,37,2013,43
481,39,2012,29
481,39,2013,78
481,39,2014,58
481,39,2015,13
481,43,2013,60
481,44,2012,12
481,49,2012,30
481,49,2013,132
481,51,2004,31
481,51,2005,122
481,51,2006,128
481,58,2013,79
481,58,2014,53
481,59,2013,143
481,59,2014,96
481,61,2003,42
481,61,2004,87
481,61,2005,238
481,61,2006,126
481,62,2013,149
481,62,2014,89
481,63,2012,8
481,63,2013,14
481,64,2013,15
481,67,2013,8
481,68,2013,10
481,71,2003,24
481,71,2004,77
481,71,2005,202
481,77,2013,788
481,77,2014,35
481,78,2013,528
481,78,2014,9
481,79,2013,19
481,79,2014,15
481,82,2013,29
481,82,2014,76
481,83,2013,582
481,83,2014,872
481,83,2015,816
481,84,2013,974
481,85,2013,65
481,85,2014,43
481,86,2013,899
481,86,2014,340
481,87,2013,163
481,87,2014,969
481,88,2013,93
481,88,2014,106
481,88,2015,77
481,90,2005,11
481,92,2013,98
481,92,2014,1231
481,92,2015,176
481,93,2013,23
481,93,2014,904
481,93,2015,793
481,96,2014,2224
481,96,2015,1837
481,97,2014,102
481,97,2015,59
481,98,2014,135
481,98,2015,63
481,99,2014,2165
481,101,2000,11
481,101,2001,18
481,102,2014,111
481,102,2015,153
481,103,2014,27
481,103,2015,84
481,104,2014,47
481,104,2015,80
481,105,2014,45
481,105,2015,51
481,106,2014,30
481,106,2015,56
481,113,2014,1502
481,113,2015,4276
481,113,2016,923
481,114,2014,593
481,114,2015,361
481,120,2006,158
481,122,2014,16
481,122,2015,47
481,123,2015,180
481,123,2016,43
481,124,2015,762
481,125,2015,973
481,125,2016,470
481,127,2015,33
481,127,2016,39
481,128,2015,68
481,128,2016,115
481,129,2015,23
481,129,2016,36
481,130,2006,11
481,131,2002,12
481,131,2005,26
481,131,2006,17
481,132,2015,55
481,132,2016,80
481,133,2015,28
481,133,2016,47
481,134,2015,31
481,134,2016,42
481,135,2015,738
481,135,2016,1029
481,136,2015,105
481,136,2016,115
481,137,2015,317
481,137,2016,608
481,141,2001,14
481,144,2015,81
481,144,2016,227
481,145,2015,66
481,145,2016,216
481,150,2001,10
481,150,2004,8
481,150,2005,57
481,150,2006,88
481,153,2016,114
481,156,2016,175
481,156,2017,100
481,157,2016,1501
481,157,2017,774
481,158,2016,380
481,158,2017,773
481,159,2016,55
481,159,2017,74
481,160,2001,21
481,161,2001,70
481,161,2002,15
481,162,2016,301
481,162,2017,345
481,163,2016,181
481,165,2016,244
481,165,2017,293
481,166,2016,116
481,166,2017,250
481,167,2017,21
481,168,2017,15
481,169,2017,46
481,171,2002,18
481,171,2003,20
481,172,2017,27
481,173,2017,17
481,174,2017,19
481,179,2017,396
481,181,2002,31
481,181,2003,18
481,182,2017,1564
481,185,2017,14
481,191,2004,22
481,191,2005,106
481,191,2006,49
481,210,2003,91
481,210,2004,65
481,210,2005,182
481,211,2003,12
481,211,2004,100
481,211,2005,955
481,221,2004,32
481,221,2005,87
481,221,2006,55
481,221,2007,49
481,222,2007,10
481,231,2005,32
481,231,2006,51
481,231,2007,11
481,232,2007,14
481,241,2005,71
481,241,2006,84
481,260,2001,21
481,271,2002,15
481,281,2000,40
481,281,2001,99
481,281,2002,52
481,291,2000,9
481,292,2021,47
481,292,2022,10
481,293,2021,17
481,315,2021,10
481,315,2022,19
481,320,2009,49
481,320,2010,54
481,320,2011,9
481,321,2001,10
481,331,2005,44
481,331,2006,52
481,349,2022,12
481,351,2001,39
481,360,2005,9
481,360,2006,20
481,361,2006,1295
481,371,2006,174
481,381,2006,38
481,391,2006,23
481,392,2008,9
481,411,2006,34
481,421,2006,13
481,422,2008,11
481,440,2006,37
481,441,2006,417
481,441,2007,958
481,442,2007,22
481,442,2008,3649
481,442,2009,604
481,442,2010,14
481,451,2006,88
481,451,2007,53
481,453,2007,9
481,453,2008,402
481,461,2006,136
481,462,2007,61
481,471,2006,121
481,471,2007,60
481,472,2007,31
481,481,2006,8
481,491,2006,37
481,521,2007,11
481,522,2007,12
481,531,2007,16
481,532,2008,63
481,541,2007,11
481,550,2005,160
481,550,2006,16
481,550,2007,9
481,551,2007,57
481,552,2007,15
481,561,2007,124
481,562,2007,16
481,562,2008,388
481,562,2009,47
481,562,2010,34
481,581,2007,18
481,582,2008,107
481,582,2009,16
481,591,2007,16
481,592,2008,164
481,592,2009,12
481,600,2005,21
481,600,2006,28
481,630,2000,8
481,631,2000,13
481,641,2007,40
481,642,2007,47
481,642,2008,400
481,642,2009,132
481,642,2010,14
481,650,2003,30
481,650,2004,65
481,652,2007,26
481,652,2008,396
481,652,2009,110
481,662,2007,21
481,662,2008,43
481,670,2007,64
481,671,2007,23
481,672,2008,250
481,672,2009,87
481,681,2006,11
481,691,2008,140
481,730,2008,20
481,731,2008,310
481,741,2008,72
481,751,2008,577
481,761,2008,248
481,771,2008,55
481,781,2008,12
481,791,2008,3382
481,791,2009,1466
481,800,2001,21
481,851,2008,277
481,861,2008,57
481,871,2008,80
481,881,2008,478
481,881,2009,180
481,891,2008,29
481,891,2009,25
481,901,2004,12
481,901,2005,43
481,921,2008,135
481,931,2008,146
481,941,2008,23
481,951,2008,488
481,951,2009,399
481,951,2010,243
481,961,2008,117
481,961,2009,46
481,971,2008,23
481,971,2009,34
481,971,2010,11
481,981,2008,24
481,981,2009,65
481,981,2010,10
481,991,2009,40
481,1021,2005,156
481,1021,2006,384
481,1031,2005,58
481,1031,2006,391
481,1041,2008,738
481,1041,2009,656
481,1041,2010,222
481,1071,2008,212
481,1071,2009,208
481,1071,2010,22
481,1081,2008,18
481,1111,2010,160
481,1111,2011,82
481,1131,2008,74
481,1161,2010,166
481,1161,2011,112
481,1171,2010,146
481,1171,2011,91
481,1181,2010,151
481,1181,2011,105
481,1241,2010,321
481,1241,2011,831
481,1241,2012,212
481,1241,2013,308
481,1341,2001,13
481,1341,2002,13
481,1351,2010,121
481,1351,2011,64
481,1371,2010,69
481,1371,2011,30
481,1381,2010,37
481,1381,2011,108
481,1381,2012,19
481,1381,2013,37
481,1401,2010,106
481,1401,2011,112
481,1401,2012,13
481,1401,2013,31
481,1411,2010,33
481,1411,2012,9
481,1411,2013,53
481,1421,2010,32
481,1421,2011,37
481,1421,2013,14
481,1431,2010,99
481,1431,2011,339
481,1431,2012,26
481,1431,2013,143
481,1441,2010,65
481,1441,2011,139
481,1441,2013,71
481,1451,2011,66
481,1451,2012,13
481,1451,2013,24
481,1451,2014,76
481,1451,2015,52
481,1600,2001,11
481,1611,2008,214
481,1611,2009,123
481,1611,2010,134
481,2000,2003,9
481,2000,2005,54
481,2000,2006,77
481,2000,2007,34
481,2001,2007,21
481,3041,2000,8
481,3041,2002,19
481,3042,2002,9
481,5000,2004,22
481,5000,2005,8
488,1,2013,67
488,1,2014,107
488,2,2013,52
488,2,2014,91
488,2,2015,34
488,17,2015,144
488,17,2016,190
488,19,2016,13
488,20,2016,207
488,21,2016,31
488,21,2017,14
488,22,2016,55
488,22,2017,8
488,83,2019,32
488,83,2020,21
488,83,2021,41
488,121,2021,9
488,123,2021,10
488,163,2021,10
488,197,2021,13
488,204,2021,31
488,205,2021,11
488,245,2021,8
488,256,2021,10
488,334,2022,13
490,1,2013,335
490,1,2014,78
490,2,2013,47
490,2,2014,8
490,8,2016,79
490,10,2016,33
490,11,2016,387
490,11,2017,21
490,13,2016,16
490,15,2016,44
492,11,2008,9
492,11,2009,44
496,2,2012,27
496,2,2013,14
496,2,2014,182
496,3,2012,50
496,3,2014,64
496,4,2012,19
496,4,2013,26
496,4,2014,161
496,5,2012,77
496,6,2012,8
496,6,2014,23
496,6,2015,18
496,6,2016,9
496,9,2013,16
496,9,2014,230
496,9,2016,75
496,10,2003,9
496,10,2006,39
496,10,2007,13
496,11,2003,8
496,11,2004,11
496,11,2006,13
496,11,2007,117
496,13,2007,131
496,17,2007,9
496,21,2006,19
496,21,2007,44
496,25,2007,8
496,27,2014,10
496,27,2016,27
496,27,2017,18
496,28,2016,125
496,29,2008,14
496,31,2008,38
496,33,2016,21
496,34,2016,22
496,35,2008,200
496,36,2008,41
496,36,2009,208
496,36,2010,181
496,36,2011,238
496,37,2016,1278
496,37,2017,807
496,39,2016,112
496,39,2017,119
496,40,2016,105
496,40,2017,214
496,41,2008,31
496,51,2008,138
496,52,2016,211
496,52,2017,18
496,56,2016,74
496,56,2017,43
496,57,2016,27
496,58,2016,108
496,61,2008,42
496,62,2016,87
496,62,2017,35
496,63,2016,93
496,63,2017,35
496,64,2016,19
496,66,2016,143
496,66,2017,10
496,67,2016,92
496,68,2016,92
496,68,2017,61
496,72,2016,122
496,72,2017,109
496,73,2016,39
496,73,2017,33
496,79,2017,16
496,81,2008,403
496,81,2009,126
496,82,2017,97
496,87,2017,16
496,111,2009,17
496,120,2008,45
496,131,2010,19
496,151,2010,155
496,160,2008,92
496,161,2010,22
496,161,2011,208
496,161,2012,60
496,161,2013,12
496,161,2014,13
496,200,2003,14
496,211,2010,21
496,211,2011,105
496,211,2012,23
496,211,2014,29
496,221,2008,27
496,251,2009,103
496,251,2010,24
496,450,2003,47
496,450,2004,48
496,450,2005,55
496,450,2006,125
496,750,2003,22
496,750,2004,125
496,750,2005,126
496,750,2006,73
496,850,2004,14
496,850,2005,13
496,1500,2004,10
496,1600,2003,8
496,1600,2004,8
502,1,2011,773
502,1,2012,204
502,1,2013,710
502,3,2011,798
502,3,2012,107
502,3,2013,541
502,3,2014,58
502,4,2011,24
502,5,2011,335
502,5,2012,41
502,5,2013,201
502,5,2014,47
502,6,2011,9
502,8,2011,37
502,9,2011,20
502,30,2009,8
502,30,2010,133
502,41,2009,795
502,41,2010,889
502,41,2011,150
502,51,2009,896
502,51,2010,4078
502,51,2011,387
502,61,2009,22
502,61,2010,58
502,80,2010,24
502,80,2011,26
502,81,2009,207
502,81,2010,493
502,81,2011,101
502,111,2009,15
502,111,2010,130
502,121,2010,9
502,141,2009,21
502,141,2010,326
502,141,2011,38
503,2,2012,16
503,2,2014,36
503,40,2012,34
503,50,2012,15
503,90,2012,61
513,1591,2011,17
513,1611,2010,19
513,1611,2011,51
513,1611,2012,18
516,1,2012,43
516,1,2013,22
516,1,2014,112
516,2,2012,18
516,2,2014,33
516,3,2013,8
516,3,2014,37
516,4,2014,23
516,7,2016,42
516,9,2016,29
516,9,2017,9
516,10,2010,42
516,10,2011,110
516,10,2012,11
516,12,2017,37
516,20,2010,46
516,20,2011,153
516,20,2012,15
516,30,2011,8
516,40,2011,22
518,15,2005,9
518,30,2005,11
518,390,2004,8
544,4,2015,36
544,5,2015,218
544,6,2015,15
544,7,2015,136
544,8,2015,22
544,11,2015,15
544,13,2015,74
544,13,2016,19
544,13,2017,24
544,14,2015,16
544,14,2016,13
544,14,2017,72
544,15,2015,12
544,15,2016,10
544,16,2015,48
544,16,2016,11
544,16,2017,32
544,22,2017,10
551,1,2011,16
551,1,2012,9
551,1,2013,8
551,4,2012,9
551,4,2013,50
551,11,2011,79
551,11,2012,14
551,11,2013,71
551,12,2013,11
551,13,2013,39
551,16,2013,14
551,21,2010,22
551,21,2011,78
551,21,2012,10
551,21,2013,12
551,22,2013,27
551,24,2014,17
551,26,2014,46
551,27,2014,15
551,28,2014,8
551,33,2014,20
551,36,2015,14
551,40,2015,27
551,42,2014,9
551,42,2015,12
551,44,2015,28
551,44,2016,27
551,45,2015,21
551,45,2016,16
551,46,2016,9
551,47,2015,18
551,47,2016,21
551,48,2015,13
551,48,2016,20
551,53,2015,16
551,53,2016,60
551,54,2015,23
551,54,2016,166
551,54,2017,33
551,55,2015,14
551,55,2016,22
551,55,2017,14
551,57,2016,12
551,60,2017,18
551,62,2016,308
551,62,2017,224
551,65,2016,20
551,65,2017,55
551,66,2016,10
551,66,2017,16
551,70,2017,18
551,71,2017,8
551,73,2017,9
551,74,2017,16
568,11,2011,91
568,11,2012,16
568,20,2011,16
568,20,2012,8
588,1,2010,899
588,1,2011,1147
588,1,2012,663
588,2,2010,208
588,2,2011,741
588,2,2012,256
588,2,2013,2650
588,2,2014,213
588,3,2010,70
588,3,2011,312
588,3,2012,110
588,4,2010,186
588,4,2011,830
588,4,2012,381
588,5,2013,143
588,10,2006,18
588,10,2007,35
588,11,2003,46
588,11,2004,27
588,11,2005,105
588,11,2006,137
588,11,2007,58
588,12,2007,8
588,12,2008,27
588,12,2009,9
588,14,2012,567
588,14,2013,967
588,15,2012,280
588,15,2013,329
588,16,2012,13
588,16,2013,11
588,17,2012,30
588,17,2013,30
588,18,2012,27
588,18,2013,23
588,19,2013,361
588,21,2003,53
588,21,2004,81
588,21,2005,198
588,21,2006,306
588,21,2007,284
588,22,2008,10
588,23,2007,47
588,23,2008,145
588,24,2012,42
588,24,2013,102
588,27,2013,68
588,28,2013,85
588,28,2014,8
588,29,2013,423
588,29,2014,24
588,30,2013,954
588,30,2014,127
588,30,2015,68
588,31,2003,236
588,31,2004,59
588,31,2005,228
588,31,2006,343
588,31,2007,181
588,32,2007,49
588,32,2008,85
588,33,2013,158
588,33,2014,18
588,34,2013,184
588,35,2013,164
588,35,2014,23
588,35,2015,8
588,36,2013,287
588,36,2014,37
588,36,2015,14
588,37,2013,60
588,38,2013,70
588,38,2014,11
588,39,2013,703
588,39,2014,330
588,39,2015,264
588,40,2013,168
588,40,2014,89
588,40,2015,52
588,41,2003,20
588,41,2005,17
588,42,2013,14
588,42,2014,20
588,44,2014,25
588,46,2014,10
588,46,2015,9
588,47,2014,10
588,48,2014,226
588,48,2015,179
588,49,2014,77
588,49,2015,43
588,50,2005,147
588,50,2006,268
588,50,2007,248
588,50,2014,328
588,50,2015,303
588,51,2007,85
588,51,2008,995
588,51,2009,799
588,51,2010,10
588,52,2014,14
588,52,2015,17
588,53,2014,182
588,53,2015,95
588,54,2014,67
588,54,2015,45
588,55,2014,222
588,55,2015,415
588,56,2014,44
588,56,2015,28
588,61,2002,21
588,61,2003,30
588,61,2005,64
588,71,2002,126
588,71,2003,52
588,71,2004,15
588,80,2016,26
588,85,2016,901
588,86,2016,79
588,87,2016,82
588,88,2016,31
588,89,2016,249
588,90,2016,34
588,91,2002,13
588,100,2000,42
588,100,2001,42
588,100,2002,39
588,101,2002,29
588,102,2016,14
588,106,2016,11
588,106,2017,12
588,110,2005,19
588,111,2002,89
588,111,2003,159
588,111,2004,34
588,113,2016,104
588,114,2016,208
588,115,2016,57
588,116,2016,917
588,116,2017,1481
588,117,2016,191
588,117,2017,370
588,118,2016,37
588,118,2017,48
588,119,2016,49
588,119,2017,56
588,121,2002,18
588,122,2016,230
588,123,2016,152
588,124,2016,38
588,125,2016,180
588,126,2016,150
588,127,2016,78
588,128,2016,80
588,129,2016,11
588,131,2002,9
588,133,2017,168
588,135,2017,298
588,136,2017,693
588,137,2017,225
588,138,2017,536
588,139,2017,43
588,140,2017,236
588,141,2002,99
588,142,2017,137
588,143,2017,218
588,146,2017,95
588,147,2016,11
588,147,2017,339
588,148,2017,20
588,149,2017,29
588,150,2017,298
588,151,2001,25
588,152,2017,94
588,153,2017,343
588,154,2017,150
588,155,2017,76
588,156,2017,58
588,157,2017,211
588,158,2017,43
588,159,2017,14
588,161,1999,33
588,161,2000,28
588,161,2001,36
588,162,2017,97
588,163,2017,103
588,164,2017,69
588,165,2017,31
588,168,2017,37
588,169,2017,13
588,171,1999,120
588,171,2000,106
588,171,2001,94
588,172,2017,25
588,173,2017,16
588,181,2002,327
588,181,2003,514
588,181,2004,516
588,191,1999,53
588,191,2000,62
588,191,2001,133
588,200,1997,11
588,200,1998,9
588,201,2008,1880
588,201,2009,1317
588,201,2010,463
588,211,1998,61
588,211,1999,28
588,211,2000,26
588,211,2001,37
588,231,2001,103
588,231,2002,133
588,231,2003,126
588,241,2002,21
588,241,2003,51
588,251,2003,25
588,251,2004,27
588,251,2005,58
588,251,2006,47
588,251,2007,61
588,252,2007,15
588,252,2008,40
588,261,2003,10
588,261,2004,10
588,261,2005,42
588,261,2006,39
588,261,2007,37
588,262,2008,16
588,271,1999,53
588,271,2000,136
588,271,2001,129
588,281,2006,1214
588,281,2007,1431
588,282,2007,362
588,282,2008,1037
588,291,2007,4025
588,292,2007,553
588,292,2008,8143
588,292,2009,2395
588,300,1997,9
588,311,1998,30
588,311,1999,23
588,311,2000,11
588,311,2001,27
588,320,1997,9
588,320,1998,9
588,321,2008,691
588,321,2009,184
588,321,2010,22
588,331,1997,15
588,331,1998,40
588,361,2002,19
588,361,2003,17
588,371,2009,1091
588,371,2010,597
588,371,2011,70
588,381,2009,248
588,381,2010,152
588,381,2011,29
588,391,2009,937
588,391,2010,470
588,391,2011,87
588,400,2003,84
588,400,2004,39
588,400,2005,68
588,401,1996,26
588,401,1997,82
588,411,2008,821
588,411,2009,943
588,411,2010,521
588,421,2009,184
588,421,2010,127
588,421,2011,8
588,431,2009,6132
588,431,2010,3745
588,441,2010,16
588,461,2010,192
588,471,2010,48
588,481,2010,19
588,491,2010,60
588,491,2011,72
588,491,2012,20
588,501,2010,41
588,501,2011,39
588,501,2012,12
588,591,2010,338
588,591,2011,595
588,591,2012,212
588,601,2010,70
588,601,2011,160
588,601,2012,39
588,611,2010,25
588,611,2011,62
588,611,2012,13
588,621,2010,116
588,621,2011,453
588,621,2012,168
588,631,2010,36
588,631,2011,134
588,631,2012,48
588,641,2010,85
588,641,2011,629
588,641,2012,189
588,651,2010,48
588,651,2011,173
588,651,2012,32
588,661,2010,3360
588,661,2011,5095
588,661,2012,2664
588,671,1996,10
588,681,1997,47
588,681,1998,19
588,691,1996,8
588,691,1997,9
588,691,1998,12
588,741,2004,69
588,741,2005,356
588,741,2006,473
588,741,2007,278
588,742,2007,98
588,742,2008,514
588,742,2009,111
588,751,2004,137
588,751,2005,923
588,751,2006,630
588,751,2007,647
588,752,2007,127
588,752,2008,1201
588,752,2009,164
588,771,2005,444
588,771,2006,509
588,771,2007,263
588,772,2007,80
588,772,2008,674
588,772,2009,33
588,781,2005,1807
588,781,2006,3637
588,791,2005,163
588,791,2006,244
588,791,2007,135
588,792,2007,50
588,792,2008,286
588,792,2009,42
588,801,2008,530
588,801,2009,649
588,801,2010,417
588,801,2011,8
588,811,2008,329
588,811,2009,156
588,811,2010,137
588,811,2011,8
588,901,2008,151
588,901,2009,36
588,901,2010,8
588,911,2013,50
588,931,2013,112
588,941,2013,74
588,1211,2008,115
588,1211,2009,136
588,1311,2008,60
588,1311,2009,27
588,1311,2010,8
588,2223,1998,21
588,2223,1999,10
588,2224,1998,15
588,3333,1998,21
588,3333,1999,22
590,1,2011,11
590,4,2011,184
590,4,2012,84
590,8,2011,79
590,8,2012,46
590,9,2012,171
590,12,2006,50
590,12,2012,207
590,12,2013,15
590,13,2006,41
590,13,2007,37
590,13,2012,20
590,14,2012,197
590,14,2013,16
590,15,2012,600
590,16,2007,17
590,16,2012,22
590,16,2013,59
590,16,2014,42
590,17,2012,33
590,17,2013,11
590,19,2012,37
590,20,2005,11
590,20,2006,55
590,21,2005,20
590,21,2006,48
590,25,2005,11
590,25,2006,28
590,25,2007,16
590,26,2013,343
590,26,2014,93
590,27,2013,189
590,27,2014,75
590,28,2008,190
590,28,2013,148
590,28,2014,62
590,29,2008,132
590,29,2013,1689
590,29,2014,333
590,30,2005,30
590,30,2006,44
590,32,2008,62
590,32,2012,32
590,32,2013,157
590,32,2014,267
590,32,2015,25
590,33,2008,83
590,33,2013,46
590,34,2013,92
590,34,2014,129
590,35,2005,21
590,35,2006,25
590,35,2007,15
590,35,2013,9
590,36,2013,13
590,37,2008,43
590,37,2013,55
590,38,2008,28
590,39,2008,113
590,41,2002,17
590,41,2008,223
590,42,2008,46
590,42,2013,378
590,42,2014,71
590,43,2013,81
590,43,2014,39
590,44,2014,45
590,45,2014,49
590,46,2014,8
590,47,2014,14
590,48,2014,13
590,49,2014,724
590,53,2014,9
590,54,2014,132
590,55,2014,44
590,56,2014,67
590,57,2014,30
590,58,2014,36
590,59,2014,49
590,59,2015,81
590,62,2014,196
590,62,2015,191
590,63,2014,1540
590,63,2015,2020
590,64,2014,62
590,64,2015,84
590,65,2014,109
590,65,2015,133
590,66,2014,44
590,66,2015,71
590,67,2015,124
590,68,2014,51
590,69,2014,22
590,69,2015,175
590,71,2001,12
590,72,2015,88
590,73,2015,30
590,74,2015,82
590,76,2015,1098
590,76,2016,171
590,77,2015,16
590,77,2016,20
590,78,2015,57
590,79,2015,278
590,82,2015,830
590,82,2016,638
590,83,2015,287
590,83,2016,601
590,84,2015,549
590,84,2016,422
590,85,2015,37
590,85,2016,19
590,86,2015,57
590,86,2016,66
590,87,2015,12
590,87,2016,18
590,88,2015,27
590,88,2016,40
590,89,2015,17
590,89,2016,56
590,93,2015,58
590,93,2016,69
590,94,2015,39
590,94,2016,33
590,95,2016,33
590,96,2016,328
590,97,2016,24
590,98,2016,641
590,98,2017,284
590,99,2016,121
590,99,2017,31
590,100,2000,22
590,101,2004,22
590,101,2005,616
590,101,2006,936
590,103,2016,533
590,103,2017,27
590,104,2016,1342
590,104,2017,222
590,105,2016,22
590,105,2017,10
590,106,2016,21
590,107,2016,87
590,107,2017,27
590,109,2016,72
590,112,2016,84
590,114,2017,229
590,115,2017,16
590,116,2017,21
590,118,2017,529
590,121,2001,62
590,121,2002,20
590,121,2003,14
590,122,2017,41
590,123,2017,79
590,170,1997,19
590,171,1997,15
590,191,2004,34
590,191,2005,257
590,191,2006,140
590,211,2005,16
590,211,2006,15
590,212,2007,13
590,221,2005,25
590,221,2006,9
590,231,2006,9
590,232,2007,14
590,232,2008,31
590,241,2006,15
590,241,2007,19
590,242,2007,16
590,250,1996,10
590,250,1997,11
590,251,1996,18
590,251,1997,28
590,271,2001,9
590,281,2001,10
590,281,2002,10
590,291,2006,73
590,301,2006,21
590,311,2005,15
590,311,2006,11
590,321,2005,68
590,321,2006,61
590,331,2007,29
590,332,2007,36
590,332,2008,236
590,332,2009,35
590,332,2010,19
590,332,2011,33
590,361,2005,29
590,361,2006,25
590,371,2007,33
590,372,2007,32
590,372,2008,151
590,381,2007,43
590,383,2007,8
590,391,2007,420
590,392,2007,333
590,400,2000,30
590,401,2008,122
590,401,2009,109
590,431,2009,824
590,431,2010,1809
590,431,2011,1644
590,441,2006,8
590,441,2007,20
590,442,2007,37
590,442,2008,51
590,461,2005,80
590,461,2006,66
590,481,2007,37
590,491,2008,69
590,500,2000,22
590,501,2008,33
590,511,2008,3930
590,511,2009,622
590,521,2008,279
590,521,2009,11
590,531,2009,64
590,551,2000,8
590,551,2001,36
590,591,2008,117
590,591,2009,64
590,601,2008,115
590,601,2009,30
590,611,2008,163
590,611,2009,53
590,621,2008,280
590,621,2009,89
590,631,2008,480
590,631,2009,330
590,641,2008,107
590,641,2009,65
590,651,2008,19
590,651,2009,57
590,661,2008,66
590,661,2009,155
590,671,2008,24
590,671,2009,14
590,681,2009,36
590,681,2010,9
590,691,2009,17
590,711,2009,10
590,731,2009,47
590,751,2009,94
590,761,2009,18
590,781,2010,13
