,tozeret_cd,tozar,kinuy_mishari,ramat_gimur,shnat_yitzur,degem_cd,kvuzat_agra_cd,nefah_manoa,mishkal_kolel,gova,hanaa_cd,hanaa_nm_x,automatic_ind,mispar_halonot_hashmal,halon_bagg_ind,galgaley_sagsoget_kala_ind,argaz_ind,merkav,sug_degem,delek_cd,delek_nm,mispar_dlatot,koah_sus,mispar_moshavim,bakarat_yatzivut_ind,kosher_grira_im_blamim,kosher_grira_bli_blamim,technologiat_hanaa_cd,technologiat_hanaa_nm,bakarat_stiya_menativ_ind,bakarat_stiya_menativ_makor_hatkana,nitur_merhak_milfanim_ind,nitur_merhak_milfanim_makor_hatkana,zihuy_beshetah_nistar_ind,bakarat_shyut_adaptivit_ind,zihuy_holchey_regel_ind,zihuy_holchey_regel_makor_hatkana,maarechet_ezer_labalam_ind,matzlemat_reverse_ind,hayshaney_lahatz_avir_batzmigim_ind,hayshaney_hagorot_ind,teura_automatit_benesiya_kadima_ind,shlita_automatit_beorot_gvohim_ind,shlita_automatit_beorot_gvohim_makor_hatkana,zihuy_matzav_hitkarvut_mesukenet_ind,zihuy_tamrurey_tnua_ind,zihuy_rechev_do_galgali,zihuy_tamrurey_tnua_makor_hatkana,bakarat_stiya_activ_s,blima_otomatit_nesia_leahor,bakarat_mehirut_isa,n_model,Unnamed: 0,Unnamed: 0.1,make,model,fieldyear,fielddoors,fieldsitting,fieldprice,fieldgroupy,fieldcontinous_value,fieldguarantee,fieldchassis,fieldlaunch,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldcapacity,fieldpower,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldpollution,fieldbreaking,fieldbrake,fieldairbag,fieldstability,fieldcenairbag,fieldizofix,fieldpressure_sensor,fieldbelt_warning,fieldautonomous_braking,fieldpedestrian_identification,fieldtwo_wheeler_identification,fieldadaptive_cruise_control,fieldlane_assist,fieldblind_spot,fieldrear_traffic,fieldrear_traffic_braking,fieldalert_fatigue,fieldhigh_beam_assist,fieldtraffic_sign_recognition,fieldcrossing_warning_open_door,fieldchild_rear_seat,fieldadditional_safety_equipment,fieldlength,fieldwidth,fieldheight,fieldwheel,fieldcargo,fieldchaircargo,fieldselfweight,fieldtowing_without_brakes,fieldtowing_with_brakes,fieldtire,fieldfuel,fieldaudio,fieldbluetooth,fielddisc_changer,fieldtouch_screen,fieldscreen_size,fieldgps,fieldaudio_connections,fieldconnectivity,fieldwireless_charging,fieldseat_screens,fieldwindows,fieldairconditioning,fieldsunroof,fieldhook,fieldrowing,fieldupholstery,fieldautochair,fieldhotchair,fieldmassage_seats,fieldlight,fieldfog,fieldrain,fielddark,fieldparking_sensors,fieldparking_camers,fieldautomatic_parking,fieldcomputer,fielddigital_cluster,fieldhead_up_display,fieldwithout_key,fieldfolding_mirrors,fieldinside_mirror,fieldleather,fieldheated_steering_wheel,fieldpaddle_shifters,fielddriving_mode,fieldstop_start,fieldelectric_handbrake,fieldambient_light,fieldhill_assist,fieldsuspension_dampers,fieldelectric_tailgate,fieldmore_equ,hanaa_nm_y,fieldprice_equ
504,588,מזדה,3,PREMIUM,2017,188,3,1998,1860,,1.0,4X2,1,4,1,1,0,הצ'בק,P,1,בנזין,5,165,5,1,1300,600,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,יצרן,1,1,1,1,0,1,יצרן,1,1,1,מקומי,1,0,0,3,186.0,186.0,מזדה,3.0,2017.0,5.0,5.0,0,3.0,0.0,0,0,2013.0,קדמית,אוטומטית - טיפטרוניק,6.0,בנזין,4.0,1998.0,165.0,6000.0,21.399999618530273,4000.0,9.0,202.0,13.1,20.8,17.2,0.0,0.0,0.0,0.0,0.0,8.0,8.0,ABS + EBD + BAS,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,היגוי אקטיבי,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,447.0,179.5,146.5,270.0,314.0,0.0,1416.0,600.0,1300.0,215/45R18,51.0,מקורית + שליטה מההגה,1.0,0.0,1.0,7.0,אופציונלי,USB + AUX,0,0.0,0.0,4.0,בקרת אקלים מפוצלת,1.0,1,1,עור,יש - לנהג בלבד,0,0.0,LED עם מנגנון הפניה בסיבוב,1,1.0,1.0,0,אחורית,0.0,1.0,0.0,1.0,כניסה + הנעה,1.0,מראות פנים,1,0.0,1.0,1.0,1.0,0,0.0,0.0,רגילים,0,0,2X4,0
505,588,מזדה,3,PREMIUM,2018,188,3,1998,1860,,1.0,4X2,1,4,1,1,0,הצ'בק,P,1,בנזין,5,165,5,1,1300,600,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,יצרן,1,1,1,1,0,1,יצרן,1,1,1,מקומי,1,0,0,3,189.0,189.0,מזדה,3.0,2018.0,5.0,5.0,0,3.0,0.0,0,0,2013.0,קדמית,אוטומטית - טיפטרוניק,6.0,בנזין,4.0,1998.0,165.0,6000.0,21.399999618530273,4000.0,9.0,202.0,13.1,20.8,17.2,0.0,0.0,0.0,0.0,0.0,8.0,8.0,ABS + EBD + BAS,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,היגוי אקטיבי,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,447.0,179.5,146.5,270.0,314.0,0.0,1416.0,600.0,1300.0,215/45R18,51.0,מקורית + שליטה מההגה,1.0,0.0,1.0,7.0,אופציונלי,USB + AUX,0,0.0,0.0,4.0,בקרת אקלים מפוצלת,1.0,1,1,עור,יש - לנהג בלבד,0,0.0,LED עם מנגנון הפניה בסיבוב,1,1.0,1.0,0,אחורית,0.0,1.0,0.0,1.0,כניסה + הנעה,1.0,מראות פנים,1,0.0,1.0,1.0,1.0,0,0.0,0.0,רגילים,0,0,2X4,0
506,588,מזדה,3,PREMIUM,2019,188,4,1998,1860,,1.0,4X2,1,4,1,1,0,הצ'בק,P,1,בנזין,5,165,5,1,1300,600,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,יצרן,1,1,1,1,0,1,יצרן,1,1,1,מקומי,1,0,0,3,158.0,158.0,מזדה,3.0,2019.0,5.0,5.0,0,3.0,0.0,0,0,2013.0,קדמית,אוטומטית - טיפטרוניק,6.0,בנזין,4.0,1998.0,165.0,6000.0,21.399999618530273,4000.0,9.0,202.0,13.1,20.8,17.2,0.0,0.0,0.0,0.0,0.0,8.0,8.0,ABS + EBD + BAS,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,היגוי אקטיבי,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,447.0,179.5,146.5,270.0,314.0,0.0,1416.0,600.0,1300.0,215/45R18,51.0,מקורית + שליטה מההגה,1.0,0.0,1.0,7.0,אופציונלי,USB + AUX,0,0.0,0.0,4.0,בקרת אקלים מפוצלת,1.0,1,1,עור,יש - לנהג בלבד,0,0.0,LED עם מנגנון הפניה בסיבוב,1,1.0,1.0,0,אחורית,0.0,1.0,0.0,1.0,כניסה + הנעה,1.0,מראות פנים,1,0.0,1.0,1.0,1.0,0,0.0,0.0,רגילים,0,0,2X4,0
507,588,מזדה,6,LUXURY,2017,189,5,1998,1935,,1.0,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,165,5,1,1500,680,,הנעה רגילה,1,מקומי,1,מקומי,0,0,1,יצרן,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,6,324.0,324.0,מזדה,6.0,2017.0,4.0,5.0,0,5.0,0.0,0,0,2012.0,קדמית,אוטומטית - טיפטרוניק,6.0,בנזין,4.0,1998.0,165.0,6000.0,21.399999618530273,4000.0,10.5,209.0,13.3,20.0,16.9,0.0,0.0,0.0,0.0,0.0,8.0,8.0,ABS + EBD + BAS,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,487.0,184.0,145.0,283.0,429.0,0.0,1490.0,680.0,1500.0,225/55R17,62.0,מקורית + שליטה מההגה,1.0,0.0,1.0,7.0,0,USB + AUX,0,0.0,0.0,4.0,בקרת אקלים + פתחי איוורור מאחור,0.0,1,1,בד,0,0,0.0,רגילים,1,1.0,1.0,0,אחורית,0.0,1.0,0.0,0.0,הנעה בלבד,1.0,מראות פנים,1,0.0,1.0,1.0,1.0,1,0.0,0.0,רגילים,0,0,2X4,0
508,588,מזדה,6,LUXURY,2018,189,5,1998,1935,,1.0,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,165,5,1,1500,680,,הנעה רגילה,1,מקומי,1,מקומי,0,0,1,יצרן,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,6,330.0,330.0,מזדה,6.0,2018.0,4.0,5.0,0,5.0,0.0,0,0,2012.0,קדמית,אוטומטית - טיפטרוניק,6.0,בנזין,4.0,1998.0,165.0,6000.0,21.399999618530273,4000.0,10.5,209.0,13.3,20.0,16.9,0.0,0.0,0.0,0.0,0.0,8.0,8.0,ABS + EBD + BAS,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"מערכת ""מובילאיי"" בהתקנה מקומית",487.0,184.0,145.0,283.0,429.0,0.0,1490.0,680.0,1500.0,225/55R17,62.0,מקורית + שליטה מההגה,1.0,0.0,1.0,7.0,0,USB + AUX,0,0.0,0.0,4.0,בקרת אקלים + פתחי איוורור מאחור,0.0,1,1,בד,0,0,0.0,רגילים,1,1.0,1.0,0,אחורית,0.0,1.0,0.0,0.0,הנעה בלבד,1.0,מראות פנים,1,0.0,1.0,1.0,1.0,1,0.0,0.0,רגילים,0,0,2X4,0
509,588,מזדה,6,LUXURY,2017,192,5,2488,1965,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,192,5,1,1500,680,,הנעה רגילה,1,מקומי,1,מקומי,0,0,1,יצרן,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,6,334.0,334.0,מזדה,6.0,2017.0,4.0,5.0,0,5.0,0.0,0,0,2012.0,קדמית,אוטומטית - טיפטרוניק,6.0,בנזין,4.0,2488.0,192.0,5700.0,26.10000038146973,3250.0,8.199999809265138,223.0,11.5,19.2,15.2,0.0,0.0,0.0,0.0,0.0,11.0,11.0,ABS + EBD + BAS,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,487.0,184.0,145.0,283.0,429.0,0.0,1543.0,680.0,1500.0,225/55R17,62.0,מקורית + שליטה מההגה,1.0,0.0,1.0,7.0,0,USB + AUX,0,0.0,0.0,4.0,בקרת אקלים + פתחי איוורור מאחור,1.0,1,1,בד,0,0,0.0,רגילים,1,1.0,1.0,0,אחורית,0.0,1.0,0.0,0.0,הנעה בלבד,1.0,מראות פנים,1,0.0,1.0,1.0,1.0,1,0.0,0.0,רגילים,0,מערכת i-Eloop הטוענת את המצבר בבלימה ומסייעת לחסכון בדלק,2X4,0
510,588,מזדה,6,LUXURY,2018,192,5,2488,1965,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,192,5,1,1500,680,,הנעה רגילה,1,מקומי,1,מקומי,0,0,1,יצרן,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,6,319.0,319.0,מזדה,6.0,2018.0,4.0,5.0,0,5.0,0.0,0,0,2012.0,קדמית,אוטומטית - טיפטרוניק,6.0,בנזין,4.0,2488.0,192.0,5700.0,26.10000038146973,3250.0,8.199999809265138,223.0,11.5,19.2,15.2,0.0,0.0,0.0,0.0,0.0,11.0,11.0,ABS + EBD + BAS,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"מערכת ""מובילאיי"" בהתקנה מקומית",487.0,184.0,145.0,283.0,429.0,0.0,1543.0,680.0,1500.0,225/55R17,62.0,מקורית + שליטה מההגה,1.0,0.0,1.0,7.0,0,USB + AUX,0,0.0,0.0,4.0,בקרת אקלים + פתחי איוורור מאחור,1.0,1,1,בד,0,0,0.0,רגילים,1,1.0,1.0,0,אחורית,0.0,1.0,0.0,0.0,הנעה בלבד,1.0,מראות פנים,1,0.0,1.0,1.0,1.0,1,0.0,0.0,רגילים,0,0,2X4,0
511,588,מזדה,CX3,ZOOM,2017,193,3,1998,1730,,1.0,4X2,1,4,0,1,0,פנאי-שטח,P,1,בנזין,4,156,5,1,1200,650,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,CX3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,588,מזדה,CX3,ZOOM,2018,193,3,1998,1730,,1.0,4X2,1,4,0,1,0,פנאי-שטח,P,1,בנזין,4,156,5,1,1200,650,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,CX3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,588,מזדה,CX3,ZOOM,2017,194,3,1998,1729,,1.0,4X2,1,4,0,1,0,פנאי-שטח,P,1,בנזין,4,156,5,1,1200,650,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,יצרן,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,CX3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,588,מזדה,CX3,ZOOM,2018,194,3,1998,1729,,1.0,4X2,1,4,0,1,0,פנאי-שטח,P,1,בנזין,4,156,5,1,1200,650,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,יצרן,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,CX3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,588,מזדה,CX3,ZOOM,2019,194,3,1998,1729,,1.0,4X2,1,4,0,1,0,פנאי-שטח,P,1,בנזין,4,156,5,1,1200,650,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,יצרן,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,CX3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,588,מזדה,CX3,SPORT,2017,195,3,1998,1729,,1.0,4X2,1,4,0,1,0,פנאי-שטח,P,1,בנזין,4,156,5,1,1200,650,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,יצרן,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,CX3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,588,מזדה,CX3,SPORT,2018,195,3,1998,1729,,1.0,4X2,1,4,0,1,0,פנאי-שטח,P,1,בנזין,4,156,5,1,1200,650,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,יצרן,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,CX3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,588,מזדה,CX3,SPORT,2019,195,3,1998,1729,,1.0,4X2,1,4,0,1,0,פנאי-שטח,P,1,בנזין,4,156,5,1,1200,650,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,יצרן,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,CX3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,588,מזדה,CX3,PURE WHITE,2017,196,4,1998,1729,,1.0,4X2,1,4,0,1,0,פנאי-שטח,P,1,בנזין,4,156,5,1,1200,650,,הנעה רגילה,1,יצרן,1,מקומי,1,0,1,יצרן,1,1,1,1,0,1,יצרן,1,1,1,מקומי,0,0,0,CX3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,588,מזדה,CX3,PURE WHITE,2018,196,4,1998,1729,,1.0,4X2,1,4,0,1,0,פנאי-שטח,P,1,בנזין,4,156,5,1,1200,650,,הנעה רגילה,1,יצרן,1,מקומי,1,0,1,יצרן,1,1,1,1,0,1,יצרן,1,1,1,מקומי,0,0,0,CX3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,588,מזדה,CX3,PURE WHITE,2019,196,4,1998,1729,,1.0,4X2,1,4,0,1,0,פנאי-שטח,P,1,בנזין,4,156,5,1,1200,650,,הנעה רגילה,1,יצרן,1,מקומי,1,0,1,יצרן,1,1,1,1,0,1,יצרן,1,1,1,מקומי,0,0,0,CX3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,588,מזדה,CX5,EXECUTIVE,2017,197,5,1998,1978,,1.0,4X2,1,4,0,1,0,פנאי-שטח,P,1,בנזין,5,165,5,1,1500,750,,הנעה רגילה,1,מקומי,1,מקומי,0,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,CX5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,588,מזדה,CX5,EXECUTIVE,2018,197,5,1998,1978,,1.0,4X2,1,4,0,1,0,פנאי-שטח,P,1,בנזין,5,165,5,1,1500,750,,הנעה רגילה,1,מקומי,1,מקומי,0,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,CX5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,588,מזדה,CX5,EXECUTIVE,2017,198,5,2488,2074,,3.0,4X4,1,4,1,1,0,פנאי-שטח,P,1,בנזין,5,192,5,1,1500,750,,הנעה רגילה,1,מקומי,1,מקומי,0,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,CX5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,588,מזדה,CX5,EXECUTIVE,2018,198,5,2488,2074,,3.0,4X4,1,4,1,1,0,פנאי-שטח,P,1,בנזין,5,192,5,1,1500,750,,הנעה רגילה,1,מקומי,1,מקומי,0,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,CX5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,588,מזדה,MX5,S,2017,199,6,1998,1259,,1.0,4X2,0,2,0,1,0,קבריולט,P,1,בנזין,2,160,2,1,0,0,,הנעה רגילה,1,מקומי,1,מקומי,0,0,1,מקומי,1,0,1,0,0,0,,0,1,1,מקומי,0,0,0,MX5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,588,מזדה,MX5,S,2018,199,6,1998,1259,,1.0,4X2,0,2,0,1,0,קבריולט,P,1,בנזין,2,160,2,1,0,0,,הנעה רגילה,1,מקומי,1,מקומי,0,0,1,מקומי,1,0,1,0,0,0,,0,1,1,מקומי,0,0,0,MX5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,588,מזדה,2,DYNAMIC,2007,201,2,1498,1495,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,103,5,1,640,400,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,588,מזדה,2,DYNAMIC,2008,201,2,1498,1495,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,103,5,1,640,400,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,2,385.0,385.0,מזדה,2.0,2008.0,5.0,5.0,0,2.0,0.0,0,0,2007.0,קדמית,אוטומטית,4.0,בנזין,4.0,1498.0,103.0,6000.0,13.800000190734865,4000.0,12.100000381469727,168.0,10.9,18.1,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0,ABS + EBD,6.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,388.5,169.5,147.5,249.0,250.0,787.0,980.0,400.0,640.0,185/55R15,43.0,מקורית + שליטה מההגה,0.0,0.0,0.0,0.0,0,AUX,0,0.0,0.0,4.0,בקרת אקלים,0.0,0,ללא,בד,0,0,0.0,רגילים,1,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0,0.0,0,הגה בלבד,0.0,0.0,0.0,0.0,0,0.0,0.0,רגילים,0,0,2X4,0
530,588,מזדה,2,DYNAMIC,2009,201,2,1498,1495,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,103,5,1,640,400,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,2,383.0,383.0,מזדה,2.0,2009.0,5.0,5.0,0,2.0,0.0,0,0,2007.0,קדמית,אוטומטית,4.0,בנזין,4.0,1498.0,103.0,6000.0,13.800000190734865,4000.0,12.100000381469727,168.0,10.9,18.1,13.6,0.0,0.0,0.0,0.0,0.0,6.0,6.0,ABS + EBD,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,388.5,169.5,147.5,249.0,250.0,787.0,980.0,400.0,640.0,185/55R15,43.0,מקורית + שליטה מההגה,0.0,0.0,0.0,0.0,0,AUX,0,0.0,0.0,4.0,בקרת אקלים,0.0,0,ללא,בד,0,0,0.0,רגילים,1,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0,0.0,0,הגה בלבד,0.0,0.0,0.0,0.0,0,0.0,0.0,רגילים,0,0,2X4,0
531,588,מזדה,2,DYNAMIC,2010,201,2,1498,1495,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,103,5,1,640,400,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,588,מזדה,CX5,EXECUTIVE,2018,202,5,1998,2060,,1.0,4X2,1,4,0,1,0,פנאי-שטח,P,1,בנזין,4,165,5,1,1500,750,,הנעה רגילה,1,מקומי,1,מקומי,0,0,1,יצרן,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,CX5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,588,מזדה,CX5,EXECUTIVE,2019,202,5,1998,2060,,1.0,4X2,1,4,0,1,0,פנאי-שטח,P,1,בנזין,4,165,5,1,1500,750,,הנעה רגילה,1,מקומי,1,מקומי,0,0,1,יצרן,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,CX5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,588,מזדה,CX5,LUXURY,2018,203,5,1998,2060,,1.0,4X2,1,4,1,1,0,פנאי-שטח,P,1,בנזין,4,165,5,1,1500,750,,הנעה רגילה,1,יצרן,1,יצרן,0,1,1,יצרן,1,1,1,1,0,1,יצרן,1,0,0,,1,0,0,CX5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,588,מזדה,CX5,LUXURY,2019,203,5,1998,2060,,1.0,4X2,1,4,1,1,0,פנאי-שטח,P,1,בנזין,4,165,5,1,1500,750,,הנעה רגילה,1,יצרן,1,יצרן,0,1,1,יצרן,1,1,1,1,0,1,יצרן,1,0,0,,1,0,0,CX5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,588,מזדה,CX5,PREMIUM,2018,204,5,1998,2060,,1.0,4X2,1,4,1,1,0,פנאי-שטח,P,1,בנזין,4,165,5,1,1500,750,,הנעה רגילה,1,יצרן,1,יצרן,0,1,1,יצרן,1,1,1,1,0,1,יצרן,1,0,0,,1,0,0,CX5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,588,מזדה,CX5,PREMIUM,2019,204,5,1998,2060,,1.0,4X2,1,4,1,1,0,פנאי-שטח,P,1,בנזין,4,165,5,1,1500,750,,הנעה רגילה,1,יצרן,1,יצרן,0,1,1,יצרן,1,1,1,1,0,1,יצרן,1,0,0,,1,0,0,CX5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
