,index,tozeret_cd,tozar,kinuy_mishari,ramat_gimur,shnat_yitzur,degem_cd,kvuzat_agra_cd,nefah_manoa,mishkal_kolel,gova,hanaa_cd,hanaa_nm_x,automatic_ind,mispar_halonot_hashmal,halon_bagg_ind,galgaley_sagsoget_kala_ind,argaz_ind,merkav,sug_degem,delek_cd,delek_nm,mispar_dlatot,koah_sus,mispar_moshavim,bakarat_yatzivut_ind,kosher_grira_im_blamim,kosher_grira_bli_blamim,technologiat_hanaa_cd,technologiat_hanaa_nm,bakarat_stiya_menativ_ind,bakarat_stiya_menativ_makor_hatkana,nitur_merhak_milfanim_ind,nitur_merhak_milfanim_makor_hatkana,zihuy_beshetah_nistar_ind,bakarat_shyut_adaptivit_ind,zihuy_holchey_regel_ind,zihuy_holchey_regel_makor_hatkana,maarechet_ezer_labalam_ind,matzlemat_reverse_ind,hayshaney_lahatz_avir_batzmigim_ind,hayshaney_hagorot_ind,teura_automatit_benesiya_kadima_ind,shlita_automatit_beorot_gvohim_ind,shlita_automatit_beorot_gvohim_makor_hatkana,zihuy_matzav_hitkarvut_mesukenet_ind,zihuy_tamrurey_tnua_ind,zihuy_rechev_do_galgali,zihuy_tamrurey_tnua_makor_hatkana,bakarat_stiya_activ_s,blima_otomatit_nesia_leahor,bakarat_mehirut_isa,n_model,Unnamed: 0,make,model,fieldyear,fielddoors,fieldsitting,fieldprice,fieldgroupy,fieldcontinous_value,fieldguarantee,fieldchassis,fieldlaunch,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldcapacity,fieldpower,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldpollution,fieldbreaking,fieldbrake,fieldairbag,fieldstability,fieldcenairbag,fieldizofix,fieldpressure_sensor,fieldbelt_warning,fieldautonomous_braking,fieldpedestrian_identification,fieldtwo_wheeler_identification,fieldadaptive_cruise_control,fieldlane_assist,fieldblind_spot,fieldrear_traffic,fieldrear_traffic_braking,fieldalert_fatigue,fieldhigh_beam_assist,fieldtraffic_sign_recognition,fieldcrossing_warning_open_door,fieldchild_rear_seat,fieldadditional_safety_equipment,fieldlength,fieldwidth,fieldheight,fieldwheel,fieldcargo,fieldchaircargo,fieldselfweight,fieldtowing_without_brakes,fieldtowing_with_brakes,fieldtire,fieldfuel,fieldaudio,fieldbluetooth,fielddisc_changer,fieldtouch_screen,fieldscreen_size,fieldgps,fieldaudio_connections,fieldconnectivity,fieldwireless_charging,fieldseat_screens,fieldwindows,fieldairconditioning,fieldsunroof,fieldhook,fieldrowing,fieldupholstery,fieldautochair,fieldhotchair,fieldmassage_seats,fieldlight,fieldfog,fieldrain,fielddark,fieldparking_sensors,fieldparking_camers,fieldautomatic_parking,fieldcomputer,fielddigital_cluster,fieldhead_up_display,fieldwithout_key,fieldfolding_mirrors,fieldinside_mirror,fieldleather,fieldheated_steering_wheel,fieldpaddle_shifters,fielddriving_mode,fieldstop_start,fieldelectric_handbrake,fieldambient_light,fieldhill_assist,fieldsuspension_dampers,fieldelectric_tailgate,fieldmore_equ,fieldprice_equ,hanaa_nm_y
941,42312,722,ב מ וו,X6 XDRIVE 30D,LUXURY,2016,169,7,2993,2780,,3.0,4X4,1,4,1,1,0,פנאי-שטח,P,2,דיזל,5,258,5,1,2215,750,,הנעה רגילה,1,יצרן,1,יצרן,0,1,1,יצרן,1,1,1,0,0,0,,0,0,0,,0,0,0,X6,366,ב.מ.וו,X6,2016,5,5,--,7,--,--,אחודה,2014,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו דיזל,6,2993,258,4000,57.1,1500,6.7,230,14.7,17.9,16.7,--,--,--,--,--,14,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,אין,0,0,0,אין,אין,אין,אין,אין,יש,אין,אין,אין,--,490.9,198.9,170.2,293.3,550,1525,2140,750,2215,"ק' 275/40R20 , א' 315/35R20",85,מקורית + שליטה מההגה,יש,אין,יש,10.2,אין,כונן קשיח + USB+ AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,יש,עור,יש  + זכרון,אין,אין,קסנון,יש,יש,יש,אחוריים + קדמיים,היקפיות,אין,יש,אין,אין,כניסה + הנעה,יש,מראות צד + פנים,יש,אין,יש,יש,יש,אין,יש,יש,רגילים,יש,"תיבת הילוכים והגה בכיול ספורטיבי, הגה מתכוונן חשמלית, סגירת ואקום לדלתות, מקלט טלוויזיה, מסילות גג, מערכת שמע משודרגת מתוצרת ""Harman Kardon"" עם 16 רמקולים, גימורי עץ",--,4X4
942,42313,722,ב מ וו,X6 XDRIVE 30D,LUXURY,2016,170,7,2993,2780,,3.0,4X4,1,4,1,1,0,פנאי-שטח,P,2,דיזל,5,258,5,1,2215,750,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,0,0,0,,0,0,0,,0,0,0,X6,366,ב.מ.וו,X6,2016,5,5,--,7,--,--,אחודה,2014,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו דיזל,6,2993,258,4000,57.1,1500,6.7,230,14.7,17.9,16.7,--,--,--,--,--,14,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,אין,0,0,0,אין,אין,אין,אין,אין,יש,אין,אין,אין,--,490.9,198.9,170.2,293.3,550,1525,2140,750,2215,"ק' 275/40R20 , א' 315/35R20",85,מקורית + שליטה מההגה,יש,אין,יש,10.2,אין,כונן קשיח + USB+ AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,יש,עור,יש  + זכרון,אין,אין,קסנון,יש,יש,יש,אחוריים + קדמיים,היקפיות,אין,יש,אין,אין,כניסה + הנעה,יש,מראות צד + פנים,יש,אין,יש,יש,יש,אין,יש,יש,רגילים,יש,"תיבת הילוכים והגה בכיול ספורטיבי, הגה מתכוונן חשמלית, סגירת ואקום לדלתות, מקלט טלוויזיה, מסילות גג, מערכת שמע משודרגת מתוצרת ""Harman Kardon"" עם 16 רמקולים, גימורי עץ",--,4X4
943,42372,722,ב מ וו,X6 XDRIVE 30D,LUXURY,2016,199,7,2993,2780,,3.0,4X4,1,4,1,1,0,פנאי-שטח,P,2,דיזל,5,258,5,1,2215,750,,הנעה רגילה,1,יצרן,1,יצרן,0,1,1,יצרן,1,1,1,0,0,1,יצרן,1,0,0,,0,0,0,X6,366,ב.מ.וו,X6,2016,5,5,--,7,--,--,אחודה,2014,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו דיזל,6,2993,258,4000,57.1,1500,6.7,230,14.7,17.9,16.7,--,--,--,--,--,14,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,אין,0,0,0,אין,אין,אין,אין,אין,יש,אין,אין,אין,--,490.9,198.9,170.2,293.3,550,1525,2140,750,2215,"ק' 275/40R20 , א' 315/35R20",85,מקורית + שליטה מההגה,יש,אין,יש,10.2,אין,כונן קשיח + USB+ AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,יש,עור,יש  + זכרון,אין,אין,קסנון,יש,יש,יש,אחוריים + קדמיים,היקפיות,אין,יש,אין,אין,כניסה + הנעה,יש,מראות צד + פנים,יש,אין,יש,יש,יש,אין,יש,יש,רגילים,יש,"תיבת הילוכים והגה בכיול ספורטיבי, הגה מתכוונן חשמלית, סגירת ואקום לדלתות, מקלט טלוויזיה, מסילות גג, מערכת שמע משודרגת מתוצרת ""Harman Kardon"" עם 16 רמקולים, גימורי עץ",--,4X4
944,42441,722,ב מ וו,X6 XDRIVE 30D,LUXURY,2016,224,7,2993,2780,,3.0,4X4,1,4,1,1,0,פנאי-שטח,P,2,דיזל,5,258,5,1,2700,750,,הנעה רגילה,1,יצרן,1,יצרן,0,1,1,יצרן,1,1,1,0,0,0,,0,0,0,,0,0,0,X6,366,ב.מ.וו,X6,2016,5,5,--,7,--,--,אחודה,2014,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו דיזל,6,2993,258,4000,57.1,1500,6.7,230,14.7,17.9,16.7,--,--,--,--,--,14,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,אין,0,0,0,אין,אין,אין,אין,אין,יש,אין,אין,אין,--,490.9,198.9,170.2,293.3,550,1525,2140,750,2215,"ק' 275/40R20 , א' 315/35R20",85,מקורית + שליטה מההגה,יש,אין,יש,10.2,אין,כונן קשיח + USB+ AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,יש,עור,יש  + זכרון,אין,אין,קסנון,יש,יש,יש,אחוריים + קדמיים,היקפיות,אין,יש,אין,אין,כניסה + הנעה,יש,מראות צד + פנים,יש,אין,יש,יש,יש,אין,יש,יש,רגילים,יש,"תיבת הילוכים והגה בכיול ספורטיבי, הגה מתכוונן חשמלית, סגירת ואקום לדלתות, מקלט טלוויזיה, מסילות גג, מערכת שמע משודרגת מתוצרת ""Harman Kardon"" עם 16 רמקולים, גימורי עץ",--,4X4
945,42242,722,ב מ וו,X3 XDRIVE 28I,LUXURY,2016,123,7,1997,2360,,3.0,4X4,1,4,1,1,0,פנאי-שטח,P,1,בנזין,5,245,5,1,1920,750,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,X3,1094,ב.מ.וו,X3,2016,5,5,--,7,9687,--,--,2010,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1997,245,5000,35.7,1250,6.5,210,10.7,15.8,13.5,--,--,--,--,--,13,13,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,465.7,188.1,166.1,281.0,550,1600,1845,0,0,"ק' - 245/45R19, א' - 275/40R19",67,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,יש,בד,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אין,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,--,4X4
946,42248,722,ב מ וו,X3 XDRIVE 28I,LUXURY,2016,128,7,1997,2360,,3.0,4X4,1,4,1,1,0,פנאי-שטח,P,1,בנזין,5,245,5,1,1920,750,,הנעה רגילה,1,יצרן,1,יצרן,0,0,1,יצרן,1,0,1,0,0,0,,0,0,0,,0,0,0,X3,1094,ב.מ.וו,X3,2016,5,5,--,7,9687,--,--,2010,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1997,245,5000,35.7,1250,6.5,210,10.7,15.8,13.5,--,--,--,--,--,13,13,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,465.7,188.1,166.1,281.0,550,1600,1845,0,0,"ק' - 245/45R19, א' - 275/40R19",67,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,יש,בד,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אין,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,--,4X4
947,42395,722,ב מ וו,X3 XDRIVE 28I,LUXURY,2016,210,7,1997,2360,,3.0,4X4,1,4,1,1,0,פנאי-שטח,P,1,בנזין,5,245,5,1,2000,750,,הנעה רגילה,1,יצרן,1,יצרן,0,0,1,יצרן,1,0,1,0,0,0,,0,0,0,,0,0,0,X3,1094,ב.מ.וו,X3,2016,5,5,--,7,9687,--,--,2010,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1997,245,5000,35.7,1250,6.5,210,10.7,15.8,13.5,--,--,--,--,--,13,13,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,465.7,188.1,166.1,281.0,550,1600,1845,0,0,"ק' - 245/45R19, א' - 275/40R19",67,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,יש,בד,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אין,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,--,4X4
948,42265,722,ב מ וו,X5 XDRIVE 30D,EXECUTIVE,2017,138,7,2993,2785,,3.0,4X4,1,4,1,1,0,פנאי-שטח,P,2,דיזל,5,258,5,1,2700,750,,הנעה רגילה,1,יצרן,1,יצרן,0,0,1,יצרן,1,1,1,0,0,0,,0,0,0,,0,0,0,X5,1007,ב.מ.וו,X5,2017,5,5,--,7,13678,--,אחודה,2013,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו דיזל,6,2993,258,4000,57.1,1500,6.9,230,14,17.5,16.1,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,488.6,193.8,176.2,293.3,650,1870,2145,0,0,255/55R18,85,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,"7 מקומות ישיבה, מצלמות היקפיות, תצוגה עילית של נתוני הנסיעה על השמשה הקדמית, מסכים במושבים האחוריים, מערכת ראיית לילה, בקרת שיוט אקטיבית, אזהרת סטיה מנתיב, חישוקים מוגדלים",4X4
949,42266,722,ב מ וו,X5 XDRIVE 30D,EXECUTIVE,2018,138,7,2993,2785,,3.0,4X4,1,4,1,1,0,פנאי-שטח,P,2,דיזל,5,258,5,1,2700,750,,הנעה רגילה,1,יצרן,1,יצרן,0,0,1,יצרן,1,1,1,0,0,0,,0,0,0,,0,0,0,X5,1010,ב.מ.וו,X5,2018,5,5,--,7,13678,--,אחודה,2013,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו דיזל,6,2993,258,4000,57.1,1500,6.9,230,14,17.5,16.1,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,488.6,193.8,176.2,293.3,650,1870,2145,0,0,255/55R18,85,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,"7 מקומות ישיבה, מצלמות היקפיות, תצוגה עילית של נתוני הנסיעה על השמשה הקדמית, מסכים במושבים האחוריים, מערכת ראיית לילה, בקרת שיוט אקטיבית, אזהרת סטיה מנתיב, חישוקים מוגדלים",4X4
950,42272,722,ב מ וו,X5 XDRIVE 35I,EXECUTIVE,2017,140,7,2979,2925,,3.0,4X4,1,4,1,1,0,פנאי-שטח,P,1,בנזין,5,306,5,1,2700,750,,הנעה רגילה,1,יצרן,1,יצרן,0,0,1,יצרן,1,1,1,0,0,0,,0,0,0,,0,0,0,X5,1037,ב.מ.וו,X5,2017,5,5,--,7,13678,--,אחודה,2013,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,6,2979,306,5800,40.8,1200,6.5,235,8.8,14.4,11.7,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,488.6,193.8,176.2,293.3,650,1870,2105,0,0,255/55R18,85,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,"7 מקומות ישיבה, מצלמות היקפיות, תצוגה עילית של נתוני הנסיעה על השמשה הקדמית, מסכים במושבים האחוריים, מערכת ראיית לילה, בקרת שיוט אקטיבית, אזהרת סטיה מנתיב, חישוקים מוגדלים",4X4
951,42273,722,ב מ וו,X5 XDRIVE 35I,EXECUTIVE,2018,140,7,2979,2925,,3.0,4X4,1,4,1,1,0,פנאי-שטח,P,1,בנזין,5,306,5,1,2700,750,,הנעה רגילה,1,יצרן,1,יצרן,0,0,1,יצרן,1,1,1,0,0,0,,0,0,0,,0,0,0,X5,1029,ב.מ.וו,X5,2018,5,5,--,7,13678,--,אחודה,2013,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,6,2979,306,5800,40.8,1200,6.5,235,8.8,14.4,11.7,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,488.6,193.8,176.2,293.3,650,1870,2105,0,0,255/55R18,85,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,"7 מקומות ישיבה, מצלמות היקפיות, תצוגה עילית של נתוני הנסיעה על השמשה הקדמית, מסכים במושבים האחוריים, מערכת ראיית לילה, בקרת שיוט אקטיבית, אזהרת סטיה מנתיב, חישוקים מוגדלים",4X4
952,42274,722,ב מ וו,X6 35D,,2008,141,7,2993,2710,,3.0,4X4,1,4,1,1,0,פנאי-שטח,P,2,דיזל,5,286,4,1,2260,750,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,X6,382,ב.מ.וו,X6,2008,5,4,--,7,--,--,אחודה,2008,כפולה (4X4),אוטומטית - טיפטרוניק,6,טורבו דיזל,6,2993,286,4400,59.1,1750,6.9,236,--,--,12,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,487.7,198.3,169.0,293.3,570,1450,2185,0,0,255/50R19,85,מקורית + שליטה מההגה,יש,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,יש,עור,יש  - כוונון מלא,אין,--,רגילים,יש,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--,4X4
953,42275,722,ב מ וו,X6 35D,,2009,141,7,2993,2710,,3.0,4X4,1,4,1,1,0,פנאי-שטח,P,2,דיזל,5,286,4,1,2260,750,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,X6,388,ב.מ.וו,X6,2009,5,4,--,7,--,--,אחודה,2008,כפולה (4X4),אוטומטית - טיפטרוניק,6,טורבו דיזל,6,2993,286,4400,59.1,1750,6.9,236,--,--,12,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,487.7,198.3,169.0,293.3,570,1450,2185,0,0,255/50R19,85,מקורית + שליטה מההגה,יש,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,יש,עור,יש  - כוונון מלא,אין,--,רגילים,יש,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--,4X4
954,42276,722,ב מ וו,X6 35D,,2010,141,7,2993,2710,,3.0,4X4,1,4,1,1,0,פנאי-שטח,P,2,דיזל,5,286,4,1,2260,750,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,X6,390,ב.מ.וו,X6,2010,5,4,--,7,--,--,אחודה,2008,כפולה (4X4),אוטומטית - טיפטרוניק,6,טורבו דיזל,6,2993,286,4400,59.1,1750,6.9,236,--,--,12,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,487.7,198.3,169.0,293.3,570,1450,2185,0,0,255/50R19,85,מקורית + שליטה מההגה,יש,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,יש,עור,יש  - כוונון מלא,אין,--,רגילים,יש,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--,4X4
955,42302,722,ב מ וו,X5 XDRIVE 50I,LUXURY,2017,162,7,4395,3030,,3.0,4X4,1,4,1,1,0,פנאי-שטח,P,1,בנזין,5,449,5,1,2700,750,,הנעה רגילה,1,יצרן,1,יצרן,0,0,1,יצרן,1,1,1,0,0,0,,0,0,0,,0,0,0,X5,1019,ב.מ.וו,X5,2017,5,5,--,7,19791,--,אחודה,2013,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,8,4395,449,5500,66.2,2000,5,250,7,12,9.5,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,488.6,193.8,176.2,293.3,650,1870,2250,0,0,"ק' - 275/40R20, א' - 315/35R20",85,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,יש,עור,יש  + זכרון,אין,--,"קסנון, כולל אור גבוה (בי-קסנון)",יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,"7 מקומות ישיבה, תצוגה עילית של נתוני הנסיעה על השמשה הקדמית, מסכים במושבים האחוריים, מערכת ראיית לילה, בקרת שיוט אקטיבית, אזהרת סטיה מנתיב, חישוקים מוגדלים",4X4
956,42303,722,ב מ וו,X5 XDRIVE 50I,LUXURY,2018,162,7,4395,3030,,3.0,4X4,1,4,1,1,0,פנאי-שטח,P,1,בנזין,5,449,5,1,2700,750,,הנעה רגילה,1,יצרן,1,יצרן,0,0,1,יצרן,1,1,1,0,0,0,,0,0,0,,0,0,0,X5,1023,ב.מ.וו,X5,2018,5,5,--,7,19791,--,אחודה,2013,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,8,4395,449,5500,66.2,2000,5,250,7,12,9.5,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,488.6,193.8,176.2,293.3,650,1870,2250,0,0,"ק' - 275/40R20, א' - 315/35R20",85,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,יש,עור,יש  + זכרון,אין,--,"קסנון, כולל אור גבוה (בי-קסנון)",יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,"7 מקומות ישיבה, תצוגה עילית של נתוני הנסיעה על השמשה הקדמית, מסכים במושבים האחוריים, מערכת ראיית לילה, בקרת שיוט אקטיבית, אזהרת סטיה מנתיב, חישוקים מוגדלים",4X4
957,42327,722,ב מ וו,X5 XDRIVE 30D,EXCLUSIVE,2016,176,7,2993,2785,,3.0,4X4,1,4,1,1,0,פנאי-שטח,P,2,דיזל,5,258,5,1,2700,750,,הנעה רגילה,1,יצרן,1,יצרן,0,0,1,יצרן,1,1,1,0,0,0,,0,0,0,,0,0,0,X5,1017,ב.מ.וו,X5,2016,5,5,--,7,16120,--,אחודה,2013,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו דיזל,6,2993,258,4000,57.1,1500,6.9,230,14,17.5,16.1,--,--,--,--,--,14,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,488.6,193.8,176.2,293.3,650,1870,2145,0,0,255/50R19,85,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,יש,עור,יש  + זכרון,אין,--,"קסנון, כולל אור גבוה (בי-קסנון)",יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,"7 מקומות ישיבה, מצלמות היקפיות, תצוגה עילית של נתוני הנסיעה על השמשה הקדמית, מסכים במושבים האחוריים, מערכת ראיית לילה, בקרת שיוט אקטיבית, אזהרת סטיה מנתיב, חישוקים מוגדלים",4X4
958,42330,722,ב מ וו,X5 XDRIVE 30D,EXCLUSIVE,2016,179,7,2993,2785,,3.0,4X4,1,4,1,1,0,פנאי-שטח,P,2,דיזל,5,258,5,1,2700,750,,הנעה רגילה,1,יצרן,1,יצרן,0,0,1,יצרן,1,1,1,0,0,0,,0,0,0,,0,0,0,X5,1017,ב.מ.וו,X5,2016,5,5,--,7,16120,--,אחודה,2013,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו דיזל,6,2993,258,4000,57.1,1500,6.9,230,14,17.5,16.1,--,--,--,--,--,14,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,488.6,193.8,176.2,293.3,650,1870,2145,0,0,255/50R19,85,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,יש,עור,יש  + זכרון,אין,--,"קסנון, כולל אור גבוה (בי-קסנון)",יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,"7 מקומות ישיבה, מצלמות היקפיות, תצוגה עילית של נתוני הנסיעה על השמשה הקדמית, מסכים במושבים האחוריים, מערכת ראיית לילה, בקרת שיוט אקטיבית, אזהרת סטיה מנתיב, חישוקים מוגדלים",4X4
