Unnamed: 0,make,model,ramat_gimur,fieldyear,fielddoors,fieldsitting,fieldprice,fieldgroupy,fieldcontinous_value,fieldguarantee,fieldchassis,fieldlaunch,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldcapacity,fieldpower,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldpollution,fieldbreaking,fieldbrake,fieldairbag,fieldstability,fieldcenairbag,fieldizofix,fieldpressure_sensor,fieldbelt_warning,fieldautonomous_braking,fieldpedestrian_identification,fieldtwo_wheeler_identification,fieldadaptive_cruise_control,fieldlane_assist,fieldblind_spot,fieldrear_traffic,fieldrear_traffic_braking,fieldalert_fatigue,fieldhigh_beam_assist,fieldtraffic_sign_recognition,fieldcrossing_warning_open_door,fieldchild_rear_seat,fieldadditional_safety_equipment,fieldlength,fieldwidth,fieldheight,fieldwheel,fieldcargo,fieldchaircargo,fieldselfweight,fieldtowing_without_brakes,fieldtowing_with_brakes,fieldtire,fieldfuel,fieldaudio,fieldbluetooth,fielddisc_changer,fieldtouch_screen,fieldscreen_size,fieldgps,fieldaudio_connections,fieldconnectivity,fieldwireless_charging,fieldseat_screens,fieldwindows,fieldairconditioning,fieldsunroof,fieldhook,fieldrowing,fieldupholstery,fieldautochair,fieldhotchair,fieldmassage_seats,fieldlight,fieldfog,fieldrain,fielddark,fieldparking_sensors,fieldparking_camers,fieldautomatic_parking,fieldcomputer,fielddigital_cluster,fieldhead_up_display,fieldwithout_key,fieldfolding_mirrors,fieldinside_mirror,fieldleather,fieldheated_steering_wheel,fieldpaddle_shifters,fielddriving_mode,fieldstop_start,fieldelectric_handbrake,fieldambient_light,fieldhill_assist,fieldsuspension_dampers,fieldelectric_tailgate,fieldmore_equ,model_nm,hanaa_nm,automatic_ind,delek_cd,fieldprice_equ
250,שברולט,סוואנה,,2015,4,2,--,5,--,--,--,2003,אחורית,אוטומטית,6,טורבו דיזל,8,6599,260,3100,72.6,1600,--,--,--,--,--,--,--,--,--,--,15,אין ציון,ABS,2,יש,יש,אין,0,1,אין,0,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,--,620.0,201.2,211.0,393.7,8971,--,2942,680,2722,245/75R16,117,לא מקורית,אין,אין,אין,--,אין,אין,אין,אין,אין,2,מזגן רגיל,0,0,יש,בד,אין,אין,אין,רגילים,אין,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,--,0,2X4,1,2,"דלת הזזה, חלונות צד מאחור, מושבים בחלק האחורי"
251,שברולט,סוואנה,,2010,4,2,--,6,--,--,--,2003,אחורית,אוטומטית,6,טורבו דיזל,8,6599,260,3100,72.6,1600,--,--,--,--,--,--,--,--,--,--,15,אין ציון,ABS,2,יש,יש,אין,0,1,אין,0,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,--,569.0,201.2,211.0,342.9,7569,--,2751,680,3221,245/75R16,117,לא מקורית,אין,אין,אין,--,אין,אין,אין,אין,אין,2,מזגן רגיל,0,0,יש,בד,אין,אין,אין,רגילים,אין,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,--,0,2X4,1,2,"דלת הזזה, חלונות צד מאחור, מושבים בחלק האחורי"
252,שברולט,סוואנה,,2008,4,2,--,6,--,--,--,2003,אחורית,אוטומטית,6,טורבו דיזל,8,6599,260,3100,72.6,1600,--,--,--,--,--,--,--,--,--,--,15,אין ציון,ABS,2,יש,יש,אין,0,1,אין,0,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,--,569.0,201.2,211.0,342.9,7569,--,2751,680,3221,245/75R16,117,לא מקורית,אין,אין,אין,--,אין,אין,אין,אין,אין,2,מזגן רגיל,0,0,יש,בד,אין,אין,אין,רגילים,אין,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,--,0,2X4,1,2,"דלת הזזה, חלונות צד מאחור, מושבים בחלק האחורי"
253,שברולט,סוואנה,,2020,4,2,--,5,4712,--,--,2003,אחורית,אוטומטית,8,טורבו דיזל,8,2800,181,3400,51.0,2000,--,--,--,--,--,--,--,--,--,--,15,אין ציון,ABS,4,יש,יש,אין,0,1,אין,0,0,0,התרעה בלבד,אין,אין,אין,אין,אין,אין,אין,אין,"מערכת ""מובילאיי"" בהתקנה מקומית",620.0,201.2,211.0,393.7,8890,--,2942,680,2722,245/75R16,117,לא מקורית,יש,אין,יש,8,יש,אין,אין,אין,אין,2,מזגן רגיל,0,0,יש,בד,יש - לנהג בלבד,אין,אין,רגילים,אין,אין,אין,אין,אחורית,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,--,0,2X4,1,2,"דלת הזזה, מושבים בחלק האחורי"
254,שברולט,סוואנה,,2011,4,2,--,5,--,--,--,2003,אחורית,אוטומטית,6,טורבו דיזל,8,6599,260,3100,72.6,1600,--,--,--,--,--,--,--,--,--,--,15,אין ציון,ABS,2,יש,יש,אין,0,1,אין,0,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,--,620.0,201.2,211.0,393.7,8971,--,2942,680,2722,245/75R16,117,לא מקורית,אין,אין,אין,--,אין,אין,אין,אין,אין,2,מזגן רגיל,0,0,יש,בד,אין,אין,אין,רגילים,אין,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,--,0,2X4,1,2,"דלת הזזה, חלונות צד מאחור, מושבים בחלק האחורי"
255,שברולט,סוואנה,TRAVEL,2020,4,8,--,6,6944,--,--,2003,אחורית,אוטומטית,8,טורבו דיזל,8,2800,181,3400,51.0,2000,--,--,--,--,--,--,--,--,--,--,15,אין ציון,ABS,4,יש,יש,אין,0,1,אין,0,0,0,התרעה בלבד,אין,אין,אין,אין,אין,אין,אין,אין,"מערכת ""מובילאיי"" בהתקנה מקומית",569.0,201.2,211.0,342.9,6123,--,2792,680,2586,245/75R16,117,לא מקורית,יש,אין,יש,8,יש,אין,אין,אין,אין,2,מזגן רגיל,0,0,יש,בד,יש - לנהג בלבד,אין,אין,רגילים,אין,אין,אין,אין,אחורית,אין,יש,אין,אין,אין,אין,אין,הגה בלבד,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,"8 מושבים (7 + נהג), מזגן אחורי מקורי, רצפת שטיח",0,2X4,1,2,דלת הזזה
256,שברולט,סוואנה,,2015,4,2,--,6,--,--,--,2003,אחורית,אוטומטית,6,טורבו דיזל,8,6599,260,3100,72.6,1600,--,--,--,--,--,--,--,--,--,--,15,אין ציון,ABS,2,יש,יש,אין,0,1,אין,0,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,--,620.0,201.2,211.0,393.7,8971,--,2851,680,2767,245/75R16,117,לא מקורית,אין,אין,אין,--,אין,אין,אין,אין,אין,2,מזגן רגיל,0,0,יש,בד,אין,אין,אין,רגילים,אין,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,--,0,2X4,1,2,"דלת הזזה, חלונות צד מאחור, מושבים בחלק האחורי"
257,שברולט,סוואנה,,2019,4,2,--,5,--,--,--,2003,אחורית,אוטומטית,8,טורבו דיזל,8,2800,181,3400,51.0,2000,--,--,--,--,--,--,--,--,--,--,15,אין ציון,ABS,4,יש,יש,אין,0,1,אין,0,0,0,התרעה בלבד,אין,אין,אין,אין,אין,אין,אין,אין,"מערכת ""מובילאיי"" בהתקנה מקומית",620.0,201.2,211.0,393.7,8890,--,2942,680,2722,245/75R16,117,לא מקורית,יש,אין,יש,8,יש,אין,אין,אין,אין,2,מזגן רגיל,0,0,יש,בד,יש - לנהג בלבד,אין,אין,רגילים,אין,אין,אין,אין,אחורית,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,--,0,2X4,1,2,"דלת הזזה, מושבים בחלק האחורי"
258,שברולט,סוואנה,,2016,4,2,--,6,--,--,--,2003,אחורית,אוטומטית,6,טורבו דיזל,8,6599,260,3100,72.6,1600,--,--,--,--,--,--,--,--,--,--,15,אין ציון,ABS,2,יש,יש,אין,0,1,אין,0,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,--,620.0,201.2,211.0,393.7,8971,--,2851,680,2767,245/75R16,117,לא מקורית,אין,אין,אין,--,אין,אין,אין,אין,אין,2,מזגן רגיל,0,0,יש,בד,אין,אין,אין,רגילים,אין,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,--,0,2X4,1,2,"דלת הזזה, חלונות צד מאחור, מושבים בחלק האחורי"
259,שברולט,סוואנה,,2012,4,2,--,5,--,--,--,2003,אחורית,אוטומטית,6,טורבו דיזל,8,6599,260,3100,72.6,1600,--,--,--,--,--,--,--,--,--,--,15,אין ציון,ABS,2,יש,יש,אין,0,1,אין,0,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,--,620.0,201.2,211.0,393.7,8971,--,2942,680,2722,245/75R16,117,לא מקורית,אין,אין,אין,--,אין,אין,אין,אין,אין,2,מזגן רגיל,0,0,יש,בד,אין,אין,אין,רגילים,אין,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,--,0,2X4,1,2,"דלת הזזה, חלונות צד מאחור, מושבים בחלק האחורי"
260,שברולט,סוואנה,,2009,4,2,--,5,--,--,--,2003,אחורית,אוטומטית,6,טורבו דיזל,8,6599,260,3100,72.6,1600,--,--,--,--,--,--,--,--,--,--,15,אין ציון,ABS,2,יש,יש,אין,0,1,אין,0,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,--,620.0,201.2,211.0,393.7,8971,--,2942,680,2722,245/75R16,117,לא מקורית,אין,אין,אין,--,אין,אין,אין,אין,אין,2,מזגן רגיל,0,0,יש,בד,אין,אין,אין,רגילים,אין,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,--,0,2X4,1,2,"דלת הזזה, חלונות צד מאחור, מושבים בחלק האחורי"
261,שברולט,סוואנה,,2021,4,2,--,6,6299,--,--,2003,אחורית,אוטומטית,8,טורבו דיזל,8,2800,181,3400,51.0,2000,--,--,--,--,--,--,--,--,--,--,15,אין ציון,ABS,4,יש,יש,אין,0,1,אין,0,0,0,התרעה בלבד,אין,אין,אין,אין,אין,אין,אין,אין,"מערכת ""מובילאיי"" בהתקנה מקומית",620.0,201.2,211.0,393.7,8890,--,2851,680,2767,245/75R16,117,לא מקורית,יש,אין,יש,8,יש,אין,אין,אין,אין,2,מזגן רגיל,0,0,יש,בד,יש - לנהג בלבד,אין,אין,רגילים,אין,אין,אין,אין,אחורית,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,--,0,2X4,1,2,"דלת הזזה, מושבים בחלק האחורי"
262,שברולט,סוואנה,,2008,4,2,--,5,--,--,--,2003,אחורית,אוטומטית,6,טורבו דיזל,8,6599,260,3100,72.6,1600,--,--,--,--,--,--,--,--,--,--,15,אין ציון,ABS,2,יש,יש,אין,0,1,אין,0,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,--,620.0,201.2,211.0,393.7,8971,--,2942,680,2722,245/75R16,117,לא מקורית,אין,אין,אין,--,אין,אין,אין,אין,אין,2,מזגן רגיל,0,0,יש,בד,אין,אין,אין,רגילים,אין,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,--,0,2X4,1,2,"דלת הזזה, חלונות צד מאחור, מושבים בחלק האחורי"
263,שברולט,סוואנה,,2019,4,2,--,6,--,--,--,2003,אחורית,אוטומטית,8,טורבו דיזל,8,2800,181,3400,51.0,2000,--,--,--,--,--,--,--,--,--,--,15,אין ציון,ABS,4,יש,יש,אין,0,1,אין,0,0,0,התרעה בלבד,אין,אין,אין,אין,אין,אין,אין,אין,"מערכת ""מובילאיי"" בהתקנה מקומית",620.0,201.2,211.0,393.7,8890,--,2851,680,2767,245/75R16,117,לא מקורית,יש,אין,יש,8,יש,אין,אין,אין,אין,2,מזגן רגיל,0,0,יש,בד,יש - לנהג בלבד,אין,אין,רגילים,אין,אין,אין,אין,אחורית,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,--,0,2X4,1,2,"דלת הזזה, מושבים בחלק האחורי"
264,שברולט,סוואנה,,2021,4,2,--,6,5332,--,--,2003,אחורית,אוטומטית,8,טורבו דיזל,8,2800,181,3400,51.0,2000,--,--,--,--,--,--,--,--,--,--,15,אין ציון,ABS,4,יש,יש,אין,0,1,אין,0,0,0,התרעה בלבד,אין,אין,אין,אין,אין,אין,אין,אין,"מערכת ""מובילאיי"" בהתקנה מקומית",620.0,201.2,211.0,393.7,8890,--,2942,680,2722,245/75R16,117,לא מקורית,יש,אין,יש,8,יש,אין,אין,אין,אין,2,מזגן רגיל,0,0,יש,בד,יש - לנהג בלבד,אין,אין,רגילים,אין,אין,אין,אין,אחורית,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,--,0,2X4,1,2,"דלת הזזה, מושבים בחלק האחורי"
265,שברולט,סוואנה,,2010,4,2,--,5,--,--,--,2003,אחורית,אוטומטית,6,טורבו דיזל,8,6599,260,3100,72.6,1600,--,--,--,--,--,--,--,--,--,--,15,אין ציון,ABS,2,יש,יש,אין,0,1,אין,0,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,--,620.0,201.2,211.0,393.7,8971,--,2942,680,2722,245/75R16,117,לא מקורית,אין,אין,אין,--,אין,אין,אין,אין,אין,2,מזגן רגיל,0,0,יש,בד,אין,אין,אין,רגילים,אין,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,--,0,2X4,1,2,"דלת הזזה, חלונות צד מאחור, מושבים בחלק האחורי"
266,שברולט,סוואנה,,2015,4,2,--,6,--,--,--,2003,אחורית,אוטומטית,6,טורבו דיזל,8,6599,260,3100,72.6,1600,--,--,--,--,--,--,--,--,--,--,15,אין ציון,ABS,2,יש,יש,אין,0,1,אין,0,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,--,569.0,201.2,211.0,342.9,7569,--,2751,680,3221,245/75R16,117,לא מקורית,אין,אין,אין,--,אין,אין,אין,אין,אין,2,מזגן רגיל,0,0,יש,בד,אין,אין,אין,רגילים,אין,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,--,0,2X4,1,2,"דלת הזזה, חלונות צד מאחור, מושבים בחלק האחורי"
267,שברולט,סוואנה,,2019,4,2,--,6,--,--,--,2003,אחורית,אוטומטית,8,טורבו דיזל,8,2800,181,3400,51.0,2000,--,--,--,--,--,--,--,--,--,--,15,אין ציון,ABS,4,יש,יש,אין,0,1,אין,0,0,0,התרעה בלבד,אין,אין,אין,אין,אין,אין,אין,אין,"מערכת ""מובילאיי"" בהתקנה מקומית",569.0,201.2,211.0,342.9,7658,--,2751,680,3221,245/75R16,117,לא מקורית,יש,אין,יש,8,יש,אין,אין,אין,אין,2,מזגן רגיל,0,0,יש,בד,יש - לנהג בלבד,אין,אין,רגילים,אין,אין,אין,אין,אחורית,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,--,0,2X4,1,2,"דלת הזזה, מושבים בחלק האחורי"
268,שברולט,סוואנה,,2011,4,2,--,6,--,--,--,2003,אחורית,אוטומטית,6,טורבו דיזל,8,6599,260,3100,72.6,1600,--,--,--,--,--,--,--,--,--,--,15,אין ציון,ABS,2,יש,יש,אין,0,1,אין,0,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,--,620.0,201.2,211.0,393.7,8971,--,2851,680,2767,245/75R16,117,לא מקורית,אין,אין,אין,--,אין,אין,אין,אין,אין,2,מזגן רגיל,0,0,יש,בד,אין,אין,אין,רגילים,אין,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,--,0,2X4,1,2,"דלת הזזה, חלונות צד מאחור, מושבים בחלק האחורי"
269,שברולט,סוואנה,,2017,4,2,--,6,--,--,--,2003,אחורית,אוטומטית,6,טורבו דיזל,8,6599,260,3100,72.6,1600,--,--,--,--,--,--,--,--,--,--,15,אין ציון,ABS,2,יש,יש,אין,0,1,אין,0,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,--,620.0,201.2,211.0,393.7,8971,--,2851,680,2767,245/75R16,117,לא מקורית,אין,אין,אין,--,אין,אין,אין,אין,אין,2,מזגן רגיל,0,0,יש,בד,אין,אין,אין,רגילים,אין,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,--,0,2X4,1,2,"דלת הזזה, חלונות צד מאחור, מושבים בחלק האחורי"
270,שברולט,סוואנה,TRAVEL,2013,4,8,--,6,--,--,--,2003,אחורית,אוטומטית,6,טורבו דיזל,8,6599,260,3100,72.6,1600,--,--,--,--,--,--,--,--,--,--,15,אין ציון,ABS,4,יש,יש,אין,0,1,אין,0,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,--,569.0,201.2,211.0,342.9,5777,--,2792,680,2586,245/75R16,117,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,אין,אין,אין,2,מזגן רגיל,0,0,יש,בד,יש - לנהג בלבד,אין,אין,רגילים,אין,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,הגה בלבד,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,"8 מושבים (7 + נהג), מזגן אחורי מקורי, רצפת שטיח, תאורת קריאה",0,2X4,1,2,"דלת הזזה, חלונות צד מאחור"
271,שברולט,סוואנה,,2012,4,2,--,6,--,--,--,2003,אחורית,אוטומטית,6,טורבו דיזל,8,6599,260,3100,72.6,1600,--,--,--,--,--,--,--,--,--,--,15,אין ציון,ABS,2,יש,יש,אין,0,1,אין,0,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,--,569.0,201.2,211.0,342.9,7569,--,2751,680,3221,245/75R16,117,לא מקורית,אין,אין,אין,--,אין,אין,אין,אין,אין,2,מזגן רגיל,0,0,יש,בד,אין,אין,אין,רגילים,אין,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,--,0,2X4,1,2,"דלת הזזה, חלונות צד מאחור, מושבים בחלק האחורי"
272,שברולט,סוואנה,,2016,4,2,--,6,--,--,--,2003,אחורית,אוטומטית,6,טורבו דיזל,8,6599,260,3100,72.6,1600,--,--,--,--,--,--,--,--,--,--,15,אין ציון,ABS,2,יש,יש,אין,0,1,אין,0,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,--,569.0,201.2,211.0,342.9,7569,--,2751,680,3221,245/75R16,117,לא מקורית,אין,אין,אין,--,אין,אין,אין,אין,אין,2,מזגן רגיל,0,0,יש,בד,אין,אין,אין,רגילים,אין,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,--,0,2X4,1,2,"דלת הזזה, חלונות צד מאחור, מושבים בחלק האחורי"
273,שברולט,סוואנה,,2014,4,2,--,6,--,--,--,2003,אחורית,אוטומטית,6,טורבו דיזל,8,6599,260,3100,72.6,1600,--,--,--,--,--,--,--,--,--,--,15,אין ציון,ABS,2,יש,יש,אין,0,1,אין,0,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,--,569.0,201.2,211.0,342.9,7569,--,2751,680,3221,245/75R16,117,לא מקורית,אין,אין,אין,--,אין,אין,אין,אין,אין,2,מזגן רגיל,0,0,יש,בד,אין,אין,אין,רגילים,אין,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,--,0,2X4,1,2,"דלת הזזה, חלונות צד מאחור, מושבים בחלק האחורי"
274,שברולט,מאליבו,,2006,4,5,--,0,--,שנתיים,--,2005,קדמית,אוטומטית - טיפטרוניק,4,בנזין,6,3496,200,5400,30.4,3500,8.0,206,--,--,10,--,--,--,--,--,--,אין ציון,ABS + EBD,6,יש,אין,אין,0,0,--,0,0,0,0,--,--,--,--,--,--,--,--,--,4872.0,1785.0,1451.0,2852.0,436,--,1495,0,0,215/60R15,61,מקורית,אין,אין,אין,--,אין,אין,--,--,אין,4,מזגן רגיל,1,1,יש,בד,יש - לנהג בלבד,מלפנים,--,רגילים,אין,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,0,2X4,1,1,--
275,שברולט,מאליבו,,2005,4,5,--,0,--,שנתיים,--,2005,קדמית,אוטומטית - טיפטרוניק,4,בנזין,6,3496,200,5400,30.4,3500,8.0,206,--,--,10,--,--,--,--,--,--,אין ציון,ABS + EBD,6,יש,אין,אין,0,0,--,0,0,0,0,--,--,--,--,--,--,--,--,--,4872.0,1785.0,1451.0,2852.0,436,--,1495,0,0,215/60R15,61,מקורית,אין,אין,אין,--,אין,אין,--,--,אין,4,מזגן רגיל,1,1,יש,בד,יש - לנהג בלבד,מלפנים,--,רגילים,אין,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,0,2X4,1,1,--
276,שברולט,מאליבו,,2007,4,5,--,0,--,שנתיים,--,2005,קדמית,אוטומטית - טיפטרוניק,4,בנזין,6,3496,200,5400,30.4,3500,8.0,206,--,--,10,--,--,--,--,--,--,אין ציון,ABS + EBD,6,יש,אין,אין,0,0,--,0,0,0,0,--,--,--,--,--,--,--,--,--,4872.0,1785.0,1451.0,2852.0,436,--,1495,0,0,215/60R15,61,מקורית,אין,אין,אין,--,אין,אין,--,--,אין,4,מזגן רגיל,1,1,יש,בד,יש - לנהג בלבד,מלפנים,--,רגילים,אין,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,0,2X4,1,1,--
277,שברולט,מאליבו,,2021,4,5,--,5,4340,--,--,2016,קדמית,אוטומטית - רציפה,--,טורבו בנזין,4,1490,163,5700,25.3,2500,9.5,210,12.3,15.3,12.9,--,--,--,--,--,14,אין ציון,ABS + EBD + BAS,10,יש,יש,יש,1,1,יש,1,0,0,היגוי אקטיבי,התרעה בלבד,יש,אין,אין,יש,אין,אין,אין,Teen Driver - דיווח מאפייני נהיגה לנהגים צעירים,492.3,185.4,145.5,282.9,445,--,1445,454,454,225/55R17,59,מקורית + שליטה מההגה,יש,אין,יש,8,אין,USB + AUX,Android Auto + Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,0,1,יש,בד,יש - לנהג בלבד,מלפנים,אין,רגילים,אין,אין,יש,אחוריים,אחורית,אין,יש,אין,אין,כניסה + הנעה,אין,אין,יש,יש,אין,אין,אין,אין,אין,אין,רגילים,אין,"מראות צד מחוממות, הנעה מרחוק",0,2X4,1,1,--
278,שברולט,מאליבו,LUXURY,2017,4,5,--,5,--,--,--,2016,קדמית,אוטומטית - טיפטרוניק,6,טורבו בנזין,4,1490,160,5600,25.5,2000,9.5,210,11.5,15.6,--,--,--,--,--,--,8,אין ציון,ABS + EBD + BAS,10,יש,יש,יש,1,1,יש,1,0,0,היגוי אקטיבי,התרעה בלבד,יש,אין,אין,יש,אין,אין,אין,--,492.3,185.4,146.3,283.0,447,--,1436,454,454,225/55R17,49,מקורית + שליטה מההגה,יש,אין,יש,8,אין,USB + AUX,Android Auto + Apple CarPlay,יש,אין,4,מזגן רגיל + פתחי אוורור מאחור,0,1,יש,עור,יש  - כוונון מלא,מלפנים,אין,רגילים,אין,אין,יש,אחוריים + קדמיים,אחורית,אין,יש,אין,אין,כניסה + הנעה,אין,מראות פנים,יש,אין,אין,אין,אין,אין,יש,אין,רגילים,אין,"הנעה מרחוק, מערכת ""Teen Driver"" המדווחת על מאפייני הנהיגה לבעל הרכב, מערכת שמע משודרגת מתוצרת ""Bose"" עם 9 רמקולים",0,2X4,1,1,--
279,שברולט,מאליבו,,2020,4,5,--,5,4340,--,--,2016,קדמית,אוטומטית - רציפה,--,טורבו בנזין,4,1490,163,5700,25.3,2500,9.5,210,12.3,15.3,--,--,--,--,--,--,11,אין ציון,ABS + EBD + BAS,10,יש,יש,יש,1,1,יש,1,0,0,היגוי אקטיבי,התרעה בלבד,יש,אין,אין,יש,אין,אין,אין,--,492.3,185.4,145.5,282.9,445,--,1445,454,454,225/55R17,59,מקורית + שליטה מההגה,יש,אין,יש,8,אין,USB + AUX,Android Auto + Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,0,1,יש,בד,יש - לנהג בלבד,מלפנים,אין,רגילים,אין,אין,יש,אחוריים,אחורית,אין,יש,אין,אין,כניסה + הנעה,אין,אין,יש,יש,אין,אין,אין,אין,אין,אין,רגילים,אין,"הנעה מרחוק, מערכת ""Teen Driver"" המדווחת על מאפייני הנהיגה לבעל הרכב",0,2X4,1,1,--
280,שברולט,מאליבו,,2017,4,5,--,5,--,--,--,2016,קדמית,אוטומטית - טיפטרוניק,6,טורבו בנזין,4,1490,160,5600,25.5,2000,9.5,210,11.5,15.6,--,--,--,--,--,--,8,אין ציון,ABS + EBD + BAS,10,יש,יש,יש,1,1,אין,0,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,"מערכת ""מובילאיי"" בהתקנה מקומית",492.3,185.4,146.3,283.0,447,--,1436,454,454,225/55R17,49,מקורית + שליטה מההגה,יש,אין,יש,8,אין,USB + AUX,Android Auto + Apple CarPlay,יש,אין,4,מזגן רגיל + פתחי אוורור מאחור,0,1,יש,בד,יש - לנהג בלבד,אין,אין,רגילים,אין,אין,יש,אין,אחורית,אין,יש,אין,אין,כניסה + הנעה,אין,מראות פנים,יש,אין,אין,אין,אין,אין,יש,אין,רגילים,אין,"הנעה מרחוק, מערכת ""Teen Driver"" המדווחת על מאפייני הנהיגה לבעל הרכב",0,2X4,1,1,--
281,שברולט,מאליבו,,2019,4,5,--,5,--,--,--,2016,קדמית,אוטומטית - רציפה,--,טורבו בנזין,4,1490,163,5700,25.3,2500,9.5,210,12.3,15.3,--,--,--,--,--,--,11,אין ציון,ABS + EBD + BAS,10,יש,יש,יש,1,1,יש,1,0,0,היגוי אקטיבי,התרעה בלבד,יש,אין,אין,יש,אין,אין,אין,--,492.3,185.4,145.5,282.9,445,--,1445,454,454,225/55R17,59,מקורית + שליטה מההגה,יש,אין,יש,8,אין,USB + AUX,Android Auto + Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,0,1,יש,בד,יש - לנהג בלבד,מלפנים,אין,רגילים,אין,אין,יש,אחוריים,אחורית,אין,יש,אין,אין,כניסה + הנעה,אין,אין,יש,יש,אין,אין,אין,אין,אין,אין,רגילים,אין,"הנעה מרחוק, מערכת ""Teen Driver"" המדווחת על מאפייני הנהיגה לבעל הרכב",0,2X4,1,1,--
