Unnamed: 0,make,model,ramat_gimur,fieldyear,fielddoors,fieldsitting,fieldprice,fieldgroupy,fieldcontinous_value,fieldguarantee,fieldchassis,fieldlaunch,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldcapacity,fieldpower,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldpollution,fieldbreaking,fieldbrake,fieldairbag,fieldstability,fieldcenairbag,fieldizofix,fieldpressure_sensor,fieldbelt_warning,fieldautonomous_braking,fieldpedestrian_identification,fieldtwo_wheeler_identification,fieldadaptive_cruise_control,fieldlane_assist,fieldblind_spot,fieldrear_traffic,fieldrear_traffic_braking,fieldalert_fatigue,fieldhigh_beam_assist,fieldtraffic_sign_recognition,fieldcrossing_warning_open_door,fieldchild_rear_seat,fieldadditional_safety_equipment,fieldlength,fieldwidth,fieldheight,fieldwheel,fieldcargo,fieldchaircargo,fieldselfweight,fieldtowing_without_brakes,fieldtowing_with_brakes,fieldtire,fieldfuel,fieldaudio,fieldbluetooth,fielddisc_changer,fieldtouch_screen,fieldscreen_size,fieldgps,fieldaudio_connections,fieldconnectivity,fieldwireless_charging,fieldseat_screens,fieldwindows,fieldairconditioning,fieldsunroof,fieldhook,fieldrowing,fieldupholstery,fieldautochair,fieldhotchair,fieldmassage_seats,fieldlight,fieldfog,fieldrain,fielddark,fieldparking_sensors,fieldparking_camers,fieldautomatic_parking,fieldcomputer,fielddigital_cluster,fieldhead_up_display,fieldwithout_key,fieldfolding_mirrors,fieldinside_mirror,fieldleather,fieldheated_steering_wheel,fieldpaddle_shifters,fielddriving_mode,fieldstop_start,fieldelectric_handbrake,fieldambient_light,fieldhill_assist,fieldsuspension_dampers,fieldelectric_tailgate,fieldmore_equ,hanaa_nm,automatic_ind,delek_cd,fieldprice_equ
200,סובארו,XV,ENERGY,2014,5,5.0,0,3.0,0,0,0,2012,כפולה (4X4),ידנית,5.0,בנזין,4,1600,114,5600,15.300000190734863,4000,13.1,179,12.5,17.2,15.300000190734863,0,0,0,0,0,8.0,8.0,ABS + EBD + BAS,7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.0,178.0,161.5,263.5,380.0,0,1350,650.0,750.0,225/55R17,60.0,מקורית,0,0,0,0,0,0,0,0,0,4.0,בקרת אקלים,0,1,1,בד,0,0,0,רגילים,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,רגילים,0,"מערכת עזר לזינוק בעליה, מסילות גג",4X4,0,1,0
201,סובארו,XV,PREMIUM,2016,5,5.0,0,4.0,0,0,0,2012,כפולה (4X4),אוטומטית - רציפה,0,בנזין,4,1600,114,5600,15.300000190734863,4000,13.8,175,12.6,18.1,15.800000190734863,0,0,0,0,0,8.0,8.0,ABS + EBD + BAS,7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.0,178.0,161.5,263.5,380.0,0,1315,650.0,1200.0,225/55R17,60.0,מקורית + שליטה מההגה,1,0,1,7.0,0,USB + AUX,0,0,0,4.0,בקרת אקלים מפוצלת,0,1,1,בד,0,מלפנים,0,רגילים,1,1,1,0,אחורית,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,רגילים,0,"מערכת עזר לזינוק בעליה, מסילות גג, חלונות אחוריים כהים",4X4,1,1,0
202,סובארו,XV,ENERGY,2014,5,5.0,0,3.0,0,0,0,2012,כפולה (4X4),אוטומטית - רציפה,0,בנזין,4,1600,114,5600,15.300000190734863,4000,13.8,175,12.6,18.1,15.800000190734863,0,0,0,0,0,5.0,5.0,ABS + EBD + BAS,7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.0,178.0,161.5,263.5,380.0,0,1385,650.0,750.0,225/55R17,60.0,מקורית,0,0,0,0,0,0,0,0,0,4.0,בקרת אקלים,0,1,1,בד,0,0,0,רגילים,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,רגילים,0,"מערכת עזר לזינוק בעליה, מסילות גג",4X4,1,1,0
203,סובארו,XV,,2016,5,5.0,0,3.0,0,0,0,2012,כפולה (4X4),ידנית,5.0,בנזין,4,1600,114,5600,15.300000190734863,4000,13.1,179,12.5,17.2,15.300000190734863,0,0,0,0,0,11.0,11.0,ABS + EBD + BAS,7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.0,178.0,161.5,263.5,380.0,0,1275,650.0,1200.0,225/55R17,60.0,מקורית + שליטה מההגה,1,0,1,6.2,0,USB + AUX,0,0,0,4.0,בקרת אקלים,0,1,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,רגילים,0,"מערכת עזר לזינוק בעליה, מסילות גג",4X4,0,1,0
204,סובארו,XV,PREMIUM,2017,5,5.0,0,5.0,0,0,0,2012,כפולה (4X4),אוטומטית - רציפה,0,בנזין,4,1995,150,6200,20.0,4200,10.7,187,11.7,18.1,15.300000190734863,0,0,0,0,0,10.0,10.0,ABS + EBD + BAS,7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.0,178.0,161.5,263.5,380.0,0,1315,650.0,1200.0,225/55R17,60.0,מקורית + שליטה מההגה,1,0,1,7.0,0,USB + AUX,0,0,0,4.0,בקרת אקלים מפוצלת,0,1,1,בד,0,0,0,רגילים,1,1,1,0,אחורית,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,רגילים,0,"מערכת עזר לזינוק בעליה, מסילות גג, חלונות אחוריים כהים",4X4,1,1,0
205,סובארו,XV,,2013,5,5.0,0,5.0,0,0,0,2012,כפולה (4X4),ידנית,6.0,בנזין,4,1995,150,6200,20.0,4200,10.5,187,11.3,16.9,14.5,0,0,0,0,0,5.0,5.0,ABS + EBD + BAS,7,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.0,178.0,161.5,263.5,310.0,0,1370,650.0,750.0,225/55R17,60.0,מקורית + שליטה מההגה,0,0,0,0,0,AUX,0,0,0,4.0,מזגן רגיל,0,1,1,בד,0,0,0,רגילים,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,רגילים,0,0,4X4,0,1,0
206,סובארו,XV,,2012,5,5.0,0,5.0,0,0,0,2012,כפולה (4X4),ידנית,6.0,בנזין,4,1995,150,6200,20.0,4200,10.5,187,11.3,16.9,14.5,0,0,0,0,0,5.0,5.0,ABS + EBD + BAS,7,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.0,178.0,161.5,263.5,310.0,0,1370,650.0,750.0,225/55R17,60.0,מקורית + שליטה מההגה,0,0,0,0,0,AUX,0,0,0,4.0,מזגן רגיל,0,1,1,בד,0,0,0,רגילים,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,רגילים,0,0,4X4,0,1,0
207,סובארו,XV,,2013,5,5.0,0,5.0,0,0,0,2012,כפולה (4X4),אוטומטית - רציפה,6.0,בנזין,4,1995,150,6200,20.0,4200,10.7,187,11.6,18.1,15.100000381469727,0,0,0,0,0,4.0,4.0,ABS + EBD + BAS,7,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.0,178.0,161.5,263.5,310.0,0,1405,650.0,750.0,225/55R17,60.0,מקורית,0,0,0,0,0,AUX,0,0,0,4.0,מזגן רגיל,0,1,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,רגילים,0,מצב דמוי הילוך כוח,4X4,1,1,0
208,סובארו,XV,,2012,5,5.0,0,5.0,0,0,0,2012,כפולה (4X4),אוטומטית - רציפה,6.0,בנזין,4,1995,150,6200,20.0,4200,10.7,187,11.6,18.1,15.100000381469727,0,0,0,0,0,4.0,4.0,ABS + EBD + BAS,7,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.0,178.0,161.5,263.5,310.0,0,1405,650.0,750.0,225/55R17,60.0,מקורית,0,0,0,0,0,AUX,0,0,0,4.0,מזגן רגיל,0,1,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,רגילים,0,מצב דמוי הילוך כוח,4X4,1,1,0
209,סובארו,XV,PREMIUM,2015,5,5.0,0,5.0,0,0,0,2012,כפולה (4X4),אוטומטית - רציפה,0,בנזין,4,1995,150,6200,20.0,4200,10.7,187,11.6,18.1,15.100000381469727,0,0,0,0,0,10.0,10.0,ABS + EBD + BAS,7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.0,178.0,161.5,263.5,380.0,0,1380,650.0,750.0,225/55R17,60.0,מקורית + שליטה מההגה,1,0,1,0,0,USB + AUX,0,0,0,4.0,בקרת אקלים מפוצלת,0,1,1,בד,0,מלפנים,0,רגילים,1,1,1,0,אחורית,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,רגילים,0,"חלונות אחוריים כהים, מערכת עזר לזינוק בעליה, מסילות גג",4X4,1,1,0
210,סובארו,XV,,2017,5,5.0,0,3.0,0,0,0,2012,כפולה (4X4),ידנית,5.0,בנזין,4,1600,114,5600,15.300000190734863,4000,13.1,179,12.5,17.2,15.300000190734863,0,0,0,0,0,11.0,11.0,ABS + EBD + BAS,7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.0,178.0,161.5,263.5,380.0,0,1275,650.0,1200.0,225/55R17,60.0,מקורית + שליטה מההגה,1,0,1,6.2,0,USB + AUX,0,0,0,4.0,בקרת אקלים,0,1,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,רגילים,0,"מערכת עזר לזינוק בעליה, מסילות גג",4X4,0,1,0
211,סובארו,XV,,2015,5,5.0,0,4.0,0,0,0,2012,כפולה (4X4),אוטומטית - רציפה,0,בנזין,4,1995,150,6200,20.0,4200,10.7,187,11.6,18.1,15.100000381469727,0,0,0,0,0,10.0,10.0,ABS + EBD + BAS,7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.0,178.0,161.5,263.5,380.0,0,1380,650.0,750.0,225/55R17,60.0,מקורית + שליטה מההגה,1,0,1,0,0,USB + AUX,0,0,0,4.0,בקרת אקלים,0,1,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,רגילים,0,"מערכת עזר לזינוק בעליה, מסילות גג",4X4,1,1,0
212,סובארו,XV,PREMIUM,2014,5,5.0,0,5.0,0,0,0,2012,כפולה (4X4),אוטומטית - רציפה,0,בנזין,4,1995,150,6200,20.0,4200,10.7,187,11.6,18.1,15.100000381469727,0,0,0,0,0,8.0,8.0,ABS + EBD + BAS,7,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.0,178.0,161.5,263.5,380.0,0,1380,650.0,750.0,225/55R17,60.0,מקורית + שליטה מההגה,1,0,0,0,0,USB + AUX,0,0,0,4.0,בקרת אקלים מפוצלת,0,1,1,בד,0,מלפנים,0,רגילים,1,1,1,0,אחורית,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,רגילים,0,"חלונות אחוריים כהים, מערכת עזר לזינוק בעליה, מסילות גג",4X4,1,1,0
213,סובארו,XV,,2017,5,5.0,0,4.0,0,0,0,2012,כפולה (4X4),אוטומטית - רציפה,0,בנזין,4,1600,114,5600,15.300000190734863,4000,13.8,175,12.6,18.1,15.800000190734863,0,0,0,0,0,8.0,8.0,ABS + EBD + BAS,7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.0,178.0,161.5,263.5,380.0,0,1315,650.0,1200.0,225/55R17,60.0,מקורית + שליטה מההגה,1,0,1,6.2,0,USB + AUX,0,0,0,4.0,בקרת אקלים,0,1,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,רגילים,0,"מערכת עזר לזינוק בעליה, מסילות גג",4X4,1,1,0
214,סובארו,XV,,2016,5,5.0,0,4.0,0,0,0,2012,כפולה (4X4),אוטומטית - רציפה,0,בנזין,4,1995,150,6200,20.0,4200,10.7,187,11.7,18.1,15.300000190734863,0,0,0,0,0,10.0,10.0,ABS + EBD + BAS,7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.0,178.0,161.5,263.5,380.0,0,1305,650.0,1200.0,225/55R17,60.0,מקורית + שליטה מההגה,1,0,1,6.2,0,USB + AUX,0,0,0,4.0,בקרת אקלים,0,1,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,רגילים,0,"מערכת עזר לזינוק בעליה, מסילות גג",4X4,1,1,0
215,סובארו,XV,ENERGY,2015,5,5.0,0,3.0,0,0,0,2012,כפולה (4X4),אוטומטית - רציפה,0,בנזין,4,1600,114,5600,15.300000190734863,4000,13.8,175,12.6,18.1,15.800000190734863,0,0,0,0,0,8.0,8.0,ABS + EBD + BAS,7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.0,178.0,161.5,263.5,380.0,0,1385,650.0,750.0,225/55R17,60.0,מקורית + שליטה מההגה,1,0,1,0,0,USB + AUX,0,0,0,4.0,בקרת אקלים,0,1,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,רגילים,0,"מערכת עזר לזינוק בעליה, מסילות גג",4X4,1,1,0
216,סובארו,XV,PREMIUM,2017,5,5.0,0,4.0,0,0,0,2012,כפולה (4X4),אוטומטית - רציפה,0,בנזין,4,1600,114,5600,15.300000190734863,4000,13.8,175,12.6,18.1,15.800000190734863,0,0,0,0,0,8.0,8.0,ABS + EBD + BAS,7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.0,178.0,161.5,263.5,380.0,0,1315,650.0,1200.0,225/55R17,60.0,מקורית + שליטה מההגה,1,0,1,7.0,0,USB + AUX,0,0,0,4.0,בקרת אקלים מפוצלת,0,1,1,בד,0,מלפנים,0,רגילים,1,1,1,0,אחורית,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,רגילים,0,"מערכת עזר לזינוק בעליה, מסילות גג, חלונות אחוריים כהים",4X4,1,1,0
217,סובארו,XV,,2014,5,5.0,0,4.0,0,0,0,2012,כפולה (4X4),אוטומטית - רציפה,0,בנזין,4,1995,150,6200,20.0,4200,10.7,187,11.6,18.1,15.100000381469727,0,0,0,0,0,8.0,8.0,ABS + EBD + BAS,7,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.0,178.0,161.5,263.5,380.0,0,1380,650.0,750.0,225/55R17,60.0,מקורית + שליטה מההגה,0,0,0,0,0,0,0,0,0,4.0,בקרת אקלים,0,1,1,בד,0,0,0,רגילים,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,רגילים,0,"מערכת עזר לזינוק בעליה, מסילות גג",4X4,1,1,0
218,סובארו,XV,PREMIUM,2016,5,5.0,0,5.0,0,0,0,2012,כפולה (4X4),אוטומטית - רציפה,0,בנזין,4,1995,150,6200,20.0,4200,10.7,187,11.7,18.1,15.300000190734863,0,0,0,0,0,10.0,10.0,ABS + EBD + BAS,7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.0,178.0,161.5,263.5,380.0,0,1315,650.0,1200.0,225/55R17,60.0,מקורית + שליטה מההגה,1,0,1,7.0,0,USB + AUX,0,0,0,4.0,בקרת אקלים מפוצלת,0,1,1,בד,0,0,0,רגילים,1,1,1,0,אחורית,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,רגילים,0,"מערכת עזר לזינוק בעליה, מסילות גג, חלונות אחוריים כהים",4X4,1,1,0
219,סובארו,XV,,2014,5,5.0,0,4.0,0,0,0,2012,כפולה (4X4),ידנית,6.0,בנזין,4,1995,150,6200,20.0,4200,10.5,187,11.3,16.9,14.399999618530273,0,0,0,0,0,10.0,10.0,ABS + EBD + BAS,7,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.0,178.0,161.5,263.5,380.0,0,1350,650.0,750.0,225/55R17,60.0,מקורית + שליטה מההגה,0,0,0,0,0,0,0,0,0,4.0,בקרת אקלים,0,1,1,בד,0,0,0,רגילים,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,רגילים,0,"מערכת עזר לזינוק בעליה, מסילות גג",4X4,0,1,0
220,סובארו,XV,,2011,5,5.0,0,3.0,0,0,0,2007,כפולה (4X4),אוטומטית - טיפטרוניק,4.0,בנזין,4,1994,150,6400,20.0,3200,11.6,182,8.8,15.1,11.899999618530273,0,0,0,0,0,12.0,אין ציון,ABS + EBD + BAS,6,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443.0,177.0,152.0,262.0,0,0,1405,650.0,750.0,205/55R16,60.0,מקורית + שליטה מההגה,1,0,אופציונלי,0,אופציונלי,USB + AUX,0,0,0,4.0,מזגן רגיל + פתחי אוורור מאחור,1,1,1,בד,0,0,0,רגילים,1,0,0,0,0,0,1,0,0,0,0,0,הגה בלבד,0,0,0,0,0,0,0,רגילים,0,"מושבי ספורט, מסילות גג",4X4,1,1,מצלמת רוורס (מותנה בקניית מערכת המולטימדיה)
221,סובארו,XV,,2011,5,5.0,0,3.0,0,0,0,2010,כפולה (4X4),ידנית,5.0,בנזין,4,1994,150,6400,20.0,3200,9.6,196,8.7,14.4,11.600000381469727,0,0,0,0,0,12.0,אין ציון,ABS + EBD + BAS,6,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443.0,177.0,152.0,262.0,0,0,1395,650.0,750.0,205/55R16,60.0,מקורית + שליטה מההגה,1,0,אופציונלי,0,אופציונלי,USB + AUX,0,0,0,4.0,מזגן רגיל + פתחי אוורור מאחור,1,1,1,בד,0,0,0,רגילים,1,0,0,0,0,0,1,0,0,0,0,0,הגה בלבד,0,0,0,0,0,0,0,רגילים,0,"מושבי ספורט, מסילות גג",4X4,0,1,מצלמת רוורס (מותנה בקניית מערכת המולטימדיה)
222,סובארו,XV,EYESIGHT,2020,5,5.0,0,4.0,0,0,0,2017,כפולה (4X4),אוטומטית - רציפה,0,בנזין,4,1600,114,6200,15.300000190734863,3600,13.9,175,11.7,16.6,14.399999618530273,0,0,0,0,0,14.0,14.0,ABS + EBD + BAS,7,1,1,1,1,1,1,1,1,1,התרעה בלבד,התרעה בלבד,1,1,0,1,0,0,0,התרעת תחילת תנועה של רכב מלפנים,446.5,180.0,161.5,266.5,310.0,765.0,1425,650.0,1400.0,225/60R17,63.0,מקורית + שליטה מההגה,1,0,1,8.0,0,USB + AUX,Apple CarPlay,0,0,4.0,בקרת אקלים מפוצלת,0,1,כולל שמירת מרחק,בד משולב עור,0,0,0,רגילים,1,1,1,אחוריים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות פנים,1,0,0,1,1,0,0,1,רגילים,0,"מערכת X-Mode לנהיגה בשטח, מערכת Auto-Hold, משענת יד אמצעית, תפירה כתומה בדשבורד ובידית ההילוכים, משענת יד אמצעית במושב האחורי, מפשיר אדים למראות הצד, שני שקעי USB נוספים, דוושות אלומיניום",4X4,1,1,0
223,סובארו,XV,PREMIUM,2018,5,5.0,0,3.0,0,0,0,2017,כפולה (4X4),אוטומטית - רציפה,0,בנזין,4,1600,114,6200,15.300000190734863,3600,13.9,175,12.1,17.5,15.100000381469727,0,0,0,0,0,11.0,11.0,ABS + EBD + BAS,7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"מערכת ""מובילאיי"" בהתקנה מקומית",446.5,180.0,161.5,266.5,310.0,765.0,1437,650.0,1400.0,225/60R17,63.0,מקורית + שליטה מההגה,1,0,1,8.0,0,USB + AUX,Apple CarPlay,0,0,4.0,בקרת אקלים מפוצלת,0,1,1,בד משולב עור,0,0,0,רגילים,1,1,1,0,אחורית,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,רגילים,0,"מערכת X-Mode לנהיגה בשטח, מערכת Auto-Hold, גימורי פנים בתפירה כתומה, מראות צד עם מפשיר אדים, שקע USB נוסף",4X4,1,1,0
224,סובארו,XV,CROSSTREK,2020,5,5.0,0,5.0,0,0,0,2017,כפולה (4X4),אוטומטית - רציפה,0,בנזין,4,1995,152,6000,20.0,4000,10.4,195,11.7,14.2,12.699999809265137,0,0,0,0,0,13.0,13.0,ABS + EBD + BAS,7,1,1,1,1,1,1,1,1,1,היגוי אקטיבי,התרעה בלבד,1,1,0,1,0,0,0,התרעת תחילת תנועה של רכב מלפנים,446.5,180.0,161.5,266.5,345.0,0,1453,750.0,1400.0,225/60R17,63.0,מקורית + שליטה מההגה,1,0,1,8.0,0,USB + AUX,Apple CarPlay,0,0,4.0,בקרת אקלים,1,1,כולל שמירת מרחק,בד,יש - לנהג בלבד,מלפנים,0,LED עם מנגנון הפניה בסיבוב,1,0,1,אחוריים,אחורית,0,1,0,0,כניסה + הנעה,0,0,1,0,1,1,1,0,0,1,רגילים,0,"מערכת X-Mode לנהיגה בשטח, מערכת Auto-Hold, מפשיר אדים למראות הצד, תפירה כתומה בדשבורד ובידית ההילוכים, ריפוד Startex דוחה מים ולכלוך, 2 שקעי USB נוספים, דוושות אלומיניום",4X4,1,1,0
225,סובארו,XV,CROSSTREK,2021,5,5.0,0,4.0,3966.0,0,0,2017,כפולה (4X4),אוטומטית - רציפה,0,בנזין,4,1995,152,6000,20.0,4000,10.4,195,11.7,14.2,12.699999809265137,0,0,0,0,0,13.0,13.0,ABS + EBD + BAS,7,1,1,1,1,1,1,1,1,1,היגוי אקטיבי,0,0,0,0,0,0,0,0,התרעת תחילת תנועה של רכב מלפנים,446.5,180.0,161.5,266.5,345.0,0,1453,750.0,1400.0,225/60R17,63.0,מקורית + שליטה מההגה,1,0,1,6.5,0,USB + AUX,Android Auto + Apple CarPlay,0,0,4.0,בקרת אקלים,0,1,כולל שמירת מרחק,בד,0,מלפנים,0,רגילים,1,0,1,0,אחורית,0,1,0,0,כניסה + הנעה,0,0,הגה בלבד,1,1,1,1,0,0,1,רגילים,0,"מערכת X-Mode לנהיגה בשטח, מערכת Auto-Hold, מפשיר אדים למראות הצד, דוושות אלומיניום, שקעי USB מאחור, משענת יד אחורית",4X4,1,1,0
226,סובארו,XV,CLASSIC,2021,5,5.0,0,4.0,3346.0,0,0,2017,כפולה (4X4),אוטומטית - רציפה,0,בנזין,4,1600,114,6200,15.300000190734863,3600,13.9,175,0,0,12.5,0,0,0,0,0,14.0,14.0,ABS + EBD + BAS,7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"מערכת ""מובילאיי"" בהתקנה מקומית",446.5,180.0,161.5,266.5,310.0,765.0,1425,650.0,1400.0,225/60R17,63.0,מקורית + שליטה מההגה,1,0,1,6.5,0,USB + AUX,Apple CarPlay,0,0,4.0,בקרת אקלים מפוצלת,0,1,1,בד,0,0,0,רגילים,1,1,1,0,אחורית,0,1,0,0,0,1,0,הגה בלבד,0,0,1,1,0,0,1,רגילים,0,"מערכת X-Mode לנהיגה בשטח, מערכת Auto-Hold",4X4,1,1,0
227,סובארו,XV,CLASSIC,2020,5,5.0,0,4.0,0,0,0,2017,כפולה (4X4),אוטומטית - רציפה,0,בנזין,4,1600,114,6200,15.300000190734863,3600,13.9,175,11.7,16.6,14.399999618530273,0,0,0,0,0,14.0,14.0,ABS + EBD + BAS,7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"מערכת ""מובילאיי"" בהתקנה מקומית",446.5,180.0,161.5,266.5,310.0,765.0,1425,650.0,1400.0,225/60R17,63.0,מקורית + שליטה מההגה,1,0,1,6.5,0,USB + AUX,Apple CarPlay,0,0,4.0,בקרת אקלים מפוצלת,0,1,1,בד,0,0,0,רגילים,1,1,1,0,אחורית,0,1,0,0,0,1,0,הגה בלבד,0,0,1,1,0,0,1,רגילים,0,"מערכת X-Mode לנהיגה בשטח, מערכת Auto-Hold",4X4,1,1,0
228,סובארו,XV,CLASSIC,2018,5,5.0,0,3.0,0,0,0,2017,כפולה (4X4),אוטומטית - רציפה,0,בנזין,4,1600,114,6200,15.300000190734863,3600,13.9,175,12.6,17.8,15.600000381469727,0,0,0,0,0,11.0,11.0,ABS + EBD + BAS,7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"מערכת ""מובילאיי"" בהתקנה מקומית",446.5,180.0,161.5,266.5,310.0,765.0,1424,650.0,1400.0,225/60R17,63.0,מקורית + שליטה מההגה,1,0,1,6.5,0,USB + AUX,Apple CarPlay,0,0,4.0,בקרת אקלים,0,1,1,בד,0,0,0,רגילים,1,0,0,0,אחורית,0,1,0,0,0,1,0,הגה בלבד,0,0,1,1,0,0,1,רגילים,0,"מערכת X-Mode לנהיגה בשטח, מערכת Auto-Hold",4X4,1,1,0
229,סובארו,XV,CROSSTREK,2019,5,5.0,0,6.0,0,0,0,2017,כפולה (4X4),אוטומטית - רציפה,0,בנזין,4,1995,152,6000,20.0,4000,10.4,195,11.4,13.8,12.300000190734863,0,0,0,0,0,13.0,13.0,ABS + EBD + BAS,7,1,1,1,1,1,1,1,1,1,היגוי אקטיבי,התרעה בלבד,1,1,0,1,0,0,0,התרעת תחילת תנועה של רכב מלפנים,446.5,180.0,161.5,266.5,345.0,0,1453,750.0,1400.0,225/55R18,63.0,מקורית + שליטה מההגה,1,0,1,8.0,0,USB + AUX,Apple CarPlay,0,0,4.0,בקרת אקלים מפוצלת,1,1,כולל שמירת מרחק,עור,יש - לנהג בלבד,מלפנים,0,LED עם מנגנון הפניה בסיבוב,1,0,1,אחוריים,אחורית,0,1,0,0,כניסה + הנעה,0,0,1,1,1,1,1,0,0,1,רגילים,0,"מערכת X-Mode לנהיגה בשטח, מערכת Auto-Hold, מראות צד עם מפשיר אדים, גימורי פנים בתפירה כתומה, דוושות אלומיניום, שקע USB נוסף",4X4,1,1,0
230,סובארו,XV,CROSSTREK,2019,5,5.0,0,5.0,0,0,0,2017,כפולה (4X4),אוטומטית - רציפה,0,בנזין,4,1995,152,6000,20.0,4000,10.4,195,11.4,13.8,12.300000190734863,0,0,0,0,0,13.0,13.0,ABS + EBD + BAS,7,1,1,1,1,1,1,1,1,1,היגוי אקטיבי,התרעה בלבד,1,0,0,0,0,0,0,התרעת תחילת תנועה של רכב מלפנים,446.5,180.0,161.5,266.5,345.0,0,1453,750.0,1400.0,225/60R17,63.0,מקורית + שליטה מההגה,1,0,1,6.5,0,USB + AUX,Apple CarPlay,0,0,4.0,בקרת אקלים,0,1,כולל שמירת מרחק,בד,0,מלפנים,0,רגילים,1,0,1,0,אחורית,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,רגילים,0,"מערכת X-Mode לנהיגה בשטח, מערכת Auto-Hold, מראות צד עם מפשיר אדים",4X4,1,1,0
