index,tozeret_cd,tozar,kinuy_mishari,ramat_gimur,shnat_yitzur,degem_cd,kvuzat_agra_cd,nefah_manoa,mishkal_kolel,gova,hanaa_cd,hanaa_nm,automatic_ind,mispar_halonot_hashmal,halon_bagg_ind,galgaley_sagsoget_kala_ind,argaz_ind,merkav,sug_degem,delek_cd,delek_nm,mispar_dlatot,koah_sus,mispar_moshavim,bakarat_yatzivut_ind,kosher_grira_im_blamim,kosher_grira_bli_blamim,technologiat_hanaa_cd,technologiat_hanaa_nm,bakarat_stiya_menativ_ind,bakarat_stiya_menativ_makor_hatkana,nitur_merhak_milfanim_ind,nitur_merhak_milfanim_makor_hatkana,zihuy_beshetah_nistar_ind,bakarat_shyut_adaptivit_ind,zihuy_holchey_regel_ind,zihuy_holchey_regel_makor_hatkana,maarechet_ezer_labalam_ind,matzlemat_reverse_ind,hayshaney_lahatz_avir_batzmigim_ind,hayshaney_hagorot_ind,teura_automatit_benesiya_kadima_ind,shlita_automatit_beorot_gvohim_ind,shlita_automatit_beorot_gvohim_makor_hatkana,zihuy_matzav_hitkarvut_mesukenet_ind,zihuy_tamrurey_tnua_ind,zihuy_rechev_do_galgali,zihuy_tamrurey_tnua_makor_hatkana,bakarat_stiya_activ_s,blima_otomatit_nesia_leahor,bakarat_mehirut_isa,n_model
15537,143,ב מ וו,118I,M-PLAY,2021,1442,6,1499,1870,,1.0,4X2,1,4,1,1,0,הצ'בק,P,1,בנזין,4,136,5,1,1300,695,,הנעה רגילה,1,יצרן,1,יצרן,1,0,1,יצרן,1,0,1,0,0,0,,1,0,0,,1,0,0,סדרה_1
15538,143,ב מ וו,118I,M-PLAY,2022,1442,5,1499,1870,,1.0,4X2,1,4,1,1,0,הצ'בק,P,1,בנזין,4,136,5,1,1300,695,,הנעה רגילה,1,יצרן,1,יצרן,1,0,1,יצרן,1,0,1,0,0,0,,1,0,0,,1,0,0,סדרה_1
15539,143,ב מ וו,218I,M-PLAY INNOV,2021,1443,6,1499,1905,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,136,5,1,1300,725,,הנעה רגילה,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,0,0,0,,1,0,0,,1,1,0,סדרה_2
15540,143,ב מ וו,218I,M-PLAY INNOV,2022,1443,6,1499,1905,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,136,5,1,1300,725,,הנעה רגילה,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,0,0,0,,1,0,0,,1,1,0,סדרה_2
15541,143,ב מ וו,840I,M-SPORT,2021,1444,7,2998,2340,,1.0,4X2,1,4,0,1,0,קבריולט,P,1,בנזין,2,340,4,1,0,0,,הנעה רגילה,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,0,0,1,יצרן,1,0,0,,1,1,0,סדרה_8
15542,143,ב מ וו,840I,M-SPORT,2022,1444,7,2998,2340,,1.0,4X2,1,4,0,1,0,קבריולט,P,1,בנזין,2,340,4,1,0,0,,הנעה רגילה,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,0,0,1,יצרן,1,0,0,,1,1,0,סדרה_8
15543,143,ב מ וו,M8 COMPETITION,COMPETITION,2021,1445,7,4395,2385,,3.0,4X4,1,2,0,1,0,קופה,P,1,בנזין,2,625,4,1,0,0,,הנעה רגילה,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,0,0,1,יצרן,1,0,0,,1,1,0,M8
15544,143,ב מ וו,M8 COMPETITION,COMPETITION,2022,1445,7,4395,2385,,3.0,4X4,1,2,0,1,0,קופה,P,1,בנזין,2,625,4,1,0,0,,הנעה רגילה,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,0,0,1,יצרן,1,0,0,,1,1,0,M8
15545,143,ב מ וו,530E,M SPORT,2021,1446,6,1998,2505,,1.0,4X2,1,4,1,1,0,סדאן,P,7,חשמל/בנזין,4,184,5,1,1700,750,2.0,PLUG IN,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,1,1,1,יצרן,1,1,1,יצרן,1,1,0,סדרה_5
15546,143,ב מ וו,330E XDRIVE,I PER,2021,1447,7,1998,2360,,3.0,4X4,1,4,1,1,0,סדאן,P,7,חשמל/בנזין,4,184,5,1,1500,750,2.0,PLUG IN,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,1,1,1,יצרן,1,0,1,,0,1,0,סדרה_3
15547,143,ב מ וו,M3 COMPETITION,COMPETITION,2021,1448,7,2993,2209,,1.0,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,503,4,1,0,0,,הנעה רגילה,1,יצרן,1,יצרן,1,0,1,יצרן,1,1,1,1,1,1,יצרן,1,0,0,,0,0,0,M3
15548,143,ב מ וו,M4 COMPETITION,COMPETITION,2021,1449,7,2993,2155,,1.0,4X2,1,4,0,1,0,קופה,P,1,בנזין,2,503,4,1,0,0,,הנעה רגילה,1,יצרן,1,יצרן,1,0,1,יצרן,1,1,1,1,1,1,יצרן,1,0,0,,1,0,0,M4
15549,143,ב מ וו,M4 COMPETITION,G82,2021,1450,7,2993,2155,,1.0,4X2,1,2,0,1,0,קופה,P,1,בנזין,2,510,4,1,0,0,,הנעה רגילה,1,יצרן,1,יצרן,1,0,1,יצרן,1,1,1,0,1,1,יצרן,1,0,0,,0,0,0,M4
15550,143,ב מ וו,550I,,2006,1451,7,4799,2780,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,367,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,סדרה_5
15551,143,ב מ וו,550I,,2007,1451,7,4799,2780,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,367,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,סדרה_5
15552,143,ב מ וו,550I,,2007,1452,7,4799,2780,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,367,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,סדרה_5
15553,143,ב מ וו,530E XDRIVE,M SUPERIOR,2021,1453,7,1998,2560,,3.0,4X4,1,4,1,1,0,סדאן,P,7,חשמל/בנזין,4,184,5,1,2000,750,2.0,PLUG IN,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,0,1,1,יצרן,1,0,1,,1,0,0,סדרה_5
15554,143,ב מ וו,M850I XDRIVE,M,2021,1454,7,4395,2600,,3.0,4X4,1,2,1,1,0,קופה,P,1,בנזין,2,530,4,1,0,0,,הנעה רגילה,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,0,1,1,יצרן,1,0,0,,1,0,0,M8
15555,143,ב מ וו,530E,LUXURY LINE,2021,1455,7,1998,2505,,1.0,4X2,1,4,1,1,0,סדאן,P,7,חשמל/בנזין,4,184,5,1,1700,750,2.0,PLUG IN,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,0,1,1,יצרן,1,0,0,,1,0,0,סדרה_5
15556,143,ב מ וו,530E,LUXURY LINE,2022,1455,7,1998,2505,,1.0,4X2,1,4,1,1,0,סדאן,P,7,חשמל/בנזין,4,184,5,1,1700,750,2.0,PLUG IN,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,0,1,1,יצרן,1,0,0,,1,0,0,סדרה_5
15557,143,ב מ וו,530E,M SUPERIOR,2021,1456,7,1998,2505,,1.0,4X2,1,4,1,1,0,סדאן,P,7,חשמל/בנזין,4,184,5,1,1700,750,2.0,PLUG IN,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,1,1,1,יצרן,1,1,1,יצרן,1,0,0,סדרה_5
15558,143,ב מ וו,330E,EXC M SHADOW,2021,1457,6,1998,2300,,1.0,4X2,1,4,1,1,0,סדאן,P,7,חשמל/בנזין,4,184,5,1,1500,750,2.0,PLUG IN,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,1,1,1,יצרן,1,1,0,יצרן,1,0,0,סדרה_3
15559,143,ב מ וו,750I XDRIVE,PURE EX,2021,1458,7,4395,2640,,3.0,4X4,1,4,1,1,0,סדאן,P,1,בנזין,4,530,5,1,2300,750,,הנעה רגילה,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,1,1,1,יצרן,1,0,1,,1,0,0,סדרה_7
15560,143,ב מ וו,M850I XDRIVE,M PERFORMANC,2021,1459,7,4395,2395,,3.0,4X4,1,4,0,1,0,קופה,P,1,בנזין,2,530,4,1,0,0,,הנעה רגילה,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,1,1,1,יצרן,1,0,1,,1,0,0,M8
15561,143,ב מ וו,M5,EXCLUSIVE,2021,1460,7,4395,2440,,3.0,4X4,1,4,0,1,0,סדאן,P,1,בנזין,4,600,5,1,2000,750,,הנעה רגילה,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,0,1,1,יצרן,1,1,1,יצרן,1,0,0,M5
15562,143,ב מ וו,730LI,,2006,1461,7,2996,2995,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,258,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,סדרה_7
15563,143,ב מ וו,730LI,,2007,1461,7,2996,2995,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,258,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,סדרה_7
15564,143,ב מ וו,730LI,,2007,1462,7,2996,2995,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,258,5,1,1985,750,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,סדרה_7
15565,143,ב מ וו,730LI,,2008,1462,7,2996,2995,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,258,5,1,1985,750,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,סדרה_7
15566,143,ב מ וו,430I,SPORT PRO,2021,1463,7,1998,2030,,1.0,4X2,1,4,1,1,0,קופה,P,1,בנזין,2,258,4,1,0,0,,הנעה רגילה,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,0,1,0,,1,0,0,,1,0,0,סדרה_4
15567,143,ב מ וו,530E XDRIVE,M SPORT,2021,1464,7,1998,2560,,3.0,4X4,1,4,0,1,0,סדאן,P,7,חשמל/בנזין,4,184,5,1,2000,750,2.0,PLUG IN,1,יצרן,1,יצרן,0,0,1,יצרן,1,1,1,0,1,0,,1,0,0,,0,0,0,סדרה_5
15568,143,ב מ וו,430I XDRIVE,M SPORT PRO,2021,1465,7,1998,2095,,3.0,4X4,1,4,1,1,0,קופה,P,1,בנזין,2,255,4,1,0,0,,הנעה רגילה,1,יצרן,1,יצרן,1,0,1,יצרן,1,1,1,0,1,1,יצרן,1,0,0,,0,0,0,סדרה_4
15569,143,ב מ וו,430I XDRIVE,M SPORT PRO,2022,1465,7,1998,2095,,3.0,4X4,1,4,1,1,0,קופה,P,1,בנזין,2,255,4,1,0,0,,הנעה רגילה,1,יצרן,1,יצרן,1,0,1,יצרן,1,1,1,0,1,1,יצרן,1,0,0,,0,0,0,סדרה_4
15570,143,ב מ וו,420I,M SPORT,2021,1466,7,1998,2015,,1.0,4X2,1,4,1,1,0,קופה,P,1,בנזין,2,184,4,1,1600,750,,הנעה רגילה,1,יצרן,1,יצרן,1,0,1,יצרן,1,1,1,0,1,1,יצרן,1,0,0,,0,0,0,סדרה_4
15571,143,ב מ וו,X1 XDRIVE25E,X-LINE,2021,1467,6,1499,2330,,3.0,4X4,1,4,1,1,0,פנאי-שטח,P,7,חשמל/בנזין,4,125,5,1,750,750,2.0,PLUG IN,1,יצרן,1,יצרן,0,1,1,יצרן,1,1,1,0,0,1,יצרן,1,0,0,,0,0,0,X1
15572,143,ב מ וו,X1 XDRIVE25E,X-LINE,2022,1467,6,1499,2330,,3.0,4X4,1,4,1,1,0,פנאי-שטח,P,7,חשמל/בנזין,4,125,5,1,750,750,2.0,PLUG IN,1,יצרן,1,יצרן,0,1,1,יצרן,1,1,1,0,0,1,יצרן,1,0,0,,0,0,0,X1
15573,143,ב מ וו,330E,M-DESIGN,2021,1468,7,1998,2300,,1.0,4X2,1,4,1,1,0,סדאן,P,7,חשמל/בנזין,4,184,5,1,1500,750,2.0,PLUG IN,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,0,0,0,,1,0,1,,1,1,0,סדרה_3
15574,143,ב מ וו,330E,M-DESIGN,2022,1468,6,1998,2300,,1.0,4X2,1,4,1,1,0,סדאן,P,7,חשמל/בנזין,4,184,5,1,1500,750,2.0,PLUG IN,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,0,0,0,,1,0,1,,1,1,0,סדרה_3
15575,143,ב מ וו,M850I XDRIVE,EDITION,2021,1469,7,4395,2600,,3.0,4X4,1,4,1,1,0,קופה,P,1,בנזין,4,523,5,1,0,0,,הנעה רגילה,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,0,1,1,יצרן,1,1,0,יצרן,1,0,0,M8
15576,143,ב מ וו,M850I XDRIVE,EDITION,2022,1469,7,4395,2600,,3.0,4X4,1,4,1,1,0,קופה,P,1,בנזין,4,523,5,1,0,0,,הנעה רגילה,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,0,1,1,יצרן,1,1,0,יצרן,1,0,0,M8
15577,143,ב מ וו,530E XDRIVE,SUPERIOR,2021,1472,7,1998,2560,,3.0,4X4,1,4,1,1,0,סדאן,P,7,חשמל/בנזין,4,184,5,1,2000,750,2.0,PLUG IN,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,0,1,1,יצרן,1,0,0,,1,0,0,סדרה_5
15578,143,ב מ וו,M4 COMPETITION,M COMPETITI,2021,1473,7,2993,2155,,1.0,4X2,1,2,0,1,0,קופה,P,1,בנזין,2,510,4,1,0,0,,הנעה רגילה,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,0,1,1,יצרן,1,0,1,,1,0,0,M4
15579,143,ב מ וו,M4 COMPETITION,COMPETITION,2021,1474,7,2993,2155,,1.0,4X2,1,2,0,1,0,קופה,P,1,בנזין,2,510,4,1,0,0,,הנעה רגילה,1,יצרן,1,יצרן,1,0,1,יצרן,1,1,1,0,1,1,יצרן,1,0,0,,0,0,0,M4
15580,143,ב מ וו,530E,M SUPRIOR,2021,1475,7,1998,2505,,1.0,4X2,1,4,1,1,0,סדאן,P,7,חשמל/בנזין,4,184,5,1,1700,750,2.0,PLUG IN,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,0,1,1,יצרן,1,0,0,,1,0,0,סדרה_5
15581,143,ב מ וו,430I COUPE,PREMIUM,2021,1476,7,1998,2030,,1.0,4X2,1,2,1,1,0,קופה,P,1,בנזין,2,255,4,1,0,0,,הנעה רגילה,1,יצרן,1,יצרן,1,0,1,יצרן,1,1,1,0,1,1,יצרן,1,0,1,,0,0,0,סדרה_4_גראן_קופה
15582,143,ב מ וו,M4 COMPETITION,MCOMPETITION,2021,1477,7,2993,2155,,1.0,4X2,1,4,0,1,0,קופה,P,1,בנזין,2,510,4,1,0,0,,הנעה רגילה,1,יצרן,1,יצרן,1,0,1,יצרן,1,1,1,0,1,1,יצרן,1,0,0,,0,0,0,M4
15583,143,ב מ וו,530E XDRIVE,M SPORT,2021,1478,6,1998,2560,,3.0,4X4,1,4,1,1,0,סדאן,P,7,חשמל/בנזין,4,184,5,1,2000,750,2.0,PLUG IN,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,0,1,1,יצרן,1,1,1,יצרן,1,1,0,סדרה_5
15584,143,ב מ וו,318I,BUSINESS,2021,1479,6,1998,2050,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,156,5,1,1300,750,,הנעה רגילה,1,יצרן,1,יצרן,1,0,1,יצרן,1,0,1,0,0,0,,1,0,0,,1,0,0,סדרה_3
15585,143,ב מ וו,530E,SUPERIOR,2021,1482,7,1998,2505,,1.0,4X2,1,4,1,1,0,סדאן,P,7,חשמל/בנזין,4,184,5,1,1700,750,2.0,PLUG IN,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,0,1,1,יצרן,1,0,0,,1,1,0,סדרה_5
15586,143,ב מ וו,M5 COMPETITION,COMPETITION,2021,1483,7,4395,2440,,3.0,4X4,1,4,0,1,0,סדאן,P,1,בנזין,4,626,5,1,2000,750,,הנעה רגילה,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,0,0,1,יצרן,1,0,1,,1,1,0,M5
15587,143,ב מ וו,M5 COMPETITION,COMPETITION,2022,1483,7,4395,2440,,3.0,4X4,1,4,0,1,0,סדאן,P,1,בנזין,4,626,5,1,2000,750,,הנעה רגילה,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,0,0,1,יצרן,1,0,1,,1,1,0,M5
15588,143,ב מ וו,M4 COMPETITION,MCOMPETITION,2021,1484,7,2993,2155,,1.0,4X2,1,4,0,1,0,קופה,P,1,בנזין,2,510,4,1,0,0,,הנעה רגילה,1,יצרן,1,יצרן,1,0,1,יצרן,1,1,1,0,1,1,יצרן,1,0,0,,0,0,0,M4
15589,143,ב מ וו,M4 COMPETITION,MCOMPETITION,2022,1484,7,2993,2155,,1.0,4X2,1,4,0,1,0,קופה,P,1,בנזין,2,510,4,1,0,0,,הנעה רגילה,1,יצרן,1,יצרן,1,0,1,יצרן,1,1,1,0,1,1,יצרן,1,0,0,,0,0,0,M4
15590,143,ב מ וו,M2 COMPETITION,COMPETITION,2021,1485,7,2979,2010,,1.0,4X2,1,2,0,1,0,קופה,P,1,בנזין,2,411,4,1,0,0,,הנעה רגילה,1,יצרן,1,יצרן,1,0,1,יצרן,1,1,1,0,1,1,יצרן,1,0,0,,0,0,0,M2
15591,143,ב מ וו,430I,M SPORT PRO,2021,1486,7,1998,2030,,1.0,4X2,1,4,1,1,0,קופה,P,1,בנזין,2,258,4,1,1600,750,,הנעה רגילה,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,0,1,1,יצרן,1,0,1,,1,0,0,סדרה_4
15592,143,ב מ וו,540I XDRIVE,M-SUPERIOR,2021,1487,7,2998,2535,,3.0,4X4,1,4,1,1,0,סטיישן,P,1,בנזין,4,333,5,1,2000,750,,הנעה רגילה,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,0,0,1,יצרן,1,0,1,,1,1,0,סדרה_5
15593,143,ב מ וו,430I,SPORT PRO,2021,1488,7,1998,2030,,1.0,4X2,1,2,1,1,0,קופה,P,1,בנזין,2,255,4,1,0,0,,הנעה רגילה,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,0,1,0,,1,0,0,,0,0,0,סדרה_4
15594,143,ב מ וו,530E XDRIVE,M SPORT,2021,1489,7,1998,2560,,3.0,4X4,1,4,1,1,0,סדאן,P,7,חשמל/בנזין,4,184,5,1,2000,750,2.0,PLUG IN,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,0,1,1,יצרן,1,0,1,,1,0,0,סדרה_5
15595,143,ב מ וו,M440I XDRIVE,M,2021,1490,7,2998,2245,,3.0,4X4,1,2,1,1,0,קופה,P,1,בנזין,2,382,4,1,0,0,,הנעה רגילה,1,יצרן,1,יצרן,1,0,1,יצרן,1,1,1,0,1,1,יצרן,1,0,0,,0,0,0,M4
15596,143,ב מ וו,M4 COMPETITION,COMPETITION,2021,1492,7,2993,2155,,1.0,4X2,1,4,0,1,0,קופה,P,1,בנזין,2,503,4,1,0,0,,הנעה רגילה,1,יצרן,1,יצרן,1,0,1,יצרן,1,1,1,0,1,1,יצרן,1,0,0,,0,0,0,M4
15597,143,ב מ וו,M4 COMPETITION,COMPETITION,2022,1492,7,2993,2155,,1.0,4X2,1,4,0,1,0,קופה,P,1,בנזין,2,503,4,1,0,0,,הנעה רגילה,1,יצרן,1,יצרן,1,0,1,יצרן,1,1,1,0,1,1,יצרן,1,0,0,,0,0,0,M4
15598,143,ב מ וו,530E,M SPORT,2021,1493,7,1998,2505,,1.0,4X2,1,4,1,1,0,סדאן,P,7,חשמל/בנזין,4,184,5,1,1700,750,2.0,PLUG IN,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,0,1,0,,1,0,0,,0,0,0,סדרה_5
15599,143,ב מ וו,530E,M SPORT,2022,1493,7,1998,2505,,1.0,4X2,1,4,1,1,0,סדאן,P,7,חשמל/בנזין,4,184,5,1,1700,750,2.0,PLUG IN,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,0,1,0,,1,0,0,,0,0,0,סדרה_5
15600,143,ב מ וו,530E,EXCLUSIVE,2021,1494,7,1998,2505,,1.0,4X2,1,4,1,1,0,סדאן,P,7,חשמל/בנזין,4,184,5,1,1700,750,2.0,PLUG IN,1,יצרן,1,יצרן,0,1,0,,0,1,1,0,0,0,,1,1,0,יצרן,0,0,0,סדרה_5
15601,143,ב מ וו,530E,EXCLUSIVE,2022,1494,7,1998,2505,,1.0,4X2,1,4,1,1,0,סדאן,P,7,חשמל/בנזין,4,184,5,1,1700,750,2.0,PLUG IN,1,יצרן,1,יצרן,0,1,0,,0,1,1,0,0,0,,1,1,0,יצרן,0,0,0,סדרה_5
15602,143,ב מ וו,330E,M-SPORT,2021,1495,7,1998,2300,,1.0,4X2,1,4,1,1,0,סדאן,P,7,חשמל/בנזין,4,181,5,1,1500,750,2.0,PLUG IN,1,יצרן,1,יצרן,1,0,1,יצרן,1,1,1,0,1,0,,1,0,1,,0,0,0,סדרה_3
15603,143,ב מ וו,540I,LUXERY,2021,1496,7,2998,2395,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,333,5,1,2000,750,,הנעה רגילה,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,0,1,1,יצרן,1,0,1,,1,0,0,סדרה_5
15604,143,ב מ וו,430I XDRIVE,M SPORT,2021,1497,7,1998,2095,,3.0,4X4,1,4,1,1,0,קופה,P,1,בנזין,2,255,4,1,0,0,,הנעה רגילה,1,יצרן,1,יצרן,1,0,1,יצרן,1,1,1,0,1,1,יצרן,1,0,0,,0,0,0,סדרה_4
15605,143,ב מ וו,430I XDRIVE,M SPORT PRO,2021,1498,7,1998,2095,,3.0,4X4,1,2,1,1,0,קופה,P,1,בנזין,2,255,4,1,0,0,,הנעה רגילה,1,יצרן,1,יצרן,1,0,1,יצרן,1,1,1,0,1,0,,1,0,0,,0,0,0,סדרה_4
15606,143,ב מ וו,430I XDRIVE,M SPORT PRO,2022,1498,7,1998,2095,,3.0,4X4,1,2,1,1,0,קופה,P,1,בנזין,2,255,4,1,0,0,,הנעה רגילה,1,יצרן,1,יצרן,1,0,1,יצרן,1,1,1,0,1,0,,1,0,0,,0,0,0,סדרה_4
15607,143,ב מ וו,X2 SDRIVE 18I,VIBE,2021,1499,6,1499,2005,,1.0,4X2,1,4,1,1,0,פנאי-שטח,P,1,בנזין,4,136,5,1,1700,725,,הנעה רגילה,1,יצרן,1,יצרן,0,0,1,יצרן,1,0,1,0,0,1,יצרן,1,0,0,,0,0,0,X2
15608,143,ב מ וו,X2 SDRIVE 18I,VIBE,2022,1499,6,1499,2005,,1.0,4X2,1,4,1,1,0,פנאי-שטח,P,1,בנזין,4,136,5,1,1700,725,,הנעה רגילה,1,יצרן,1,יצרן,0,0,1,יצרן,1,0,1,0,0,1,יצרן,1,0,0,,0,0,0,X2
15609,143,ב מ וו,530E XDRIVE,M SUPERIOR,2021,1500,7,1998,2560,,3.0,4X4,1,4,1,1,0,סדאן,P,7,חשמל/בנזין,4,184,5,1,2000,750,2.0,PLUG IN,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,0,1,1,יצרן,1,0,1,,1,1,0,סדרה_5
15610,143,ב מ וו,545E XDRIVE,M SUPERIOR,2021,1502,7,2998,2605,,3.0,4X4,1,4,1,1,0,סדאן,P,7,חשמל/בנזין,4,286,5,1,2000,750,2.0,PLUG IN,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,0,1,1,יצרן,1,0,1,,1,1,0,סדרה_5
15611,143,ב מ וו,330E,LUXURY,2021,1503,6,1998,2325,,1.0,4X2,1,4,1,1,0,סדאן,P,7,חשמל/בנזין,4,184,5,1,0,0,2.0,PLUG IN,1,יצרן,1,יצרן,1,0,1,יצרן,1,1,1,0,1,1,יצרן,1,0,0,,0,0,0,סדרה_3
15612,143,ב מ וו,330E,LUXURY,2022,1503,6,1998,2325,,1.0,4X2,1,4,1,1,0,סדאן,P,7,חשמל/בנזין,4,184,5,1,0,0,2.0,PLUG IN,1,יצרן,1,יצרן,1,0,1,יצרן,1,1,1,0,1,1,יצרן,1,0,0,,0,0,0,סדרה_3
15613,143,ב מ וו,M4 COMPETITION,COMPETITION,2021,1504,7,2993,2155,,1.0,4X2,1,4,0,1,0,קופה,P,1,בנזין,2,503,4,1,0,0,,הנעה רגילה,1,יצרן,1,יצרן,1,0,1,יצרן,1,1,1,0,1,1,יצרן,1,0,0,,0,0,0,M4
15614,143,ב מ וו,745E,M SPORT 745E,2021,1505,7,2998,2655,,1.0,4X2,1,4,1,1,0,סדאן,P,7,חשמל/בנזין,4,286,5,1,0,0,2.0,PLUG IN,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,0,1,1,יצרן,1,0,0,,1,0,0,סדרה_7
15615,143,ב מ וו,530E,M SUPERIOR,2021,1506,7,1998,2505,,1.0,4X2,1,4,1,1,0,סדאן,P,7,חשמל/בנזין,4,184,5,1,1700,750,2.0,PLUG IN,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,0,1,1,יצרן,1,0,0,,1,0,0,סדרה_5
15616,143,ב מ וו,530E,M SUPERIOR,2022,1506,7,1998,2505,,1.0,4X2,1,4,1,1,0,סדאן,P,7,חשמל/בנזין,4,184,5,1,1700,750,2.0,PLUG IN,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,0,1,1,יצרן,1,0,0,,1,0,0,סדרה_5
15617,143,ב מ וו,440I XDRIVE,M SPORT,2021,1507,7,2998,2245,,3.0,4X4,1,2,1,1,0,קופה,P,1,בנזין,2,382,4,1,0,0,,הנעה רגילה,1,יצרן,1,יצרן,1,0,1,יצרן,1,1,1,0,1,1,יצרן,1,0,0,,0,0,0,סדרה_4
15618,143,ב מ וו,750LI XDRIVE,PURE EX M,2021,1508,7,4395,2675,,3.0,4X4,1,4,1,1,0,סדאן,P,1,בנזין,4,530,5,1,2300,750,,הנעה רגילה,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,0,1,1,יצרן,1,0,1,,1,0,0,סדרה_7
15619,143,ב מ וו,M850I XDRIVE,X GRAN COUPE,2021,1509,7,4395,2600,,3.0,4X4,1,4,1,1,0,סדאן,P,1,בנזין,4,523,4,1,0,0,,הנעה רגילה,1,יצרן,1,יצרן,0,0,1,יצרן,1,1,1,0,1,1,יצרן,1,0,0,,0,0,0,M8
15620,143,ב מ וו,M850I XDRIVE,X GRAN COUPE,2022,1509,7,4395,2600,,3.0,4X4,1,4,1,1,0,סדאן,P,1,בנזין,4,523,4,1,0,0,,הנעה רגילה,1,יצרן,1,יצרן,0,0,1,יצרן,1,1,1,0,1,1,יצרן,1,0,0,,0,0,0,M8
15621,143,ב מ וו,M850I XDRIVE,X GRAN PRO,2021,1512,7,4395,2600,,3.0,4X4,1,4,1,1,0,סדאן,P,1,בנזין,4,523,4,1,0,0,,הנעה רגילה,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,0,1,1,יצרן,1,0,1,,1,0,0,M8
