,tozar,kinuy_mishari,shnat_yitzur,tozeret_cd,degem_cd
24857,מיצובישי,OUTLANDER,2017,590,61
24858,מיצובישי,OUTLANDER,2017,590,78
24859,מיצובישי,OUTLANDER,2017,590,89
24860,מיצובישי,OUTLANDER,2017,590,97
24861,מיצובישי,OUTLANDER,2017,590,98
24862,מיצובישי,OUTLANDER,2017,590,99
24863,מיצובישי,OUTLANDER,2017,590,103
24864,מיצובישי,OUTLANDER,2017,590,104
24865,מיצובישי,OUTLANDER,2017,590,109
24866,מיצובישי,OUTLANDER,2017,590,112
24867,מיצובישי,OUTLANDER,2017,590,114
24868,מיצובישי,OUTLANDER,2017,590,115
24869,מיצובישי,OUTLANDER,2017,590,116
24870,מיצובישי,OUTLANDER,2017,590,117
24871,מיצובישי,OUTLANDER,2017,590,118
24872,מיצובישי,OUTLANDER,2017,590,119
24873,מיצובישי,OUTLANDER,2017,590,122
24874,מיצובישי,OUTLANDER,2017,590,126
24875,מיצובישי,OUTLANDER,2017,590,127
24876,מיצובישי,OUTLANDER,2017,590,128
24877,מיצובישי,OUTLANDER,2017,590,134
24878,מיצובישי,OUTLANDER,2017,590,2141
24879,מיצובישי,OUTLANDER,2018,590,1
24880,מיצובישי,OUTLANDER,2018,590,5
24881,מיצובישי,OUTLANDER,2018,590,68
24882,מיצובישי,OUTLANDER,2018,590,74
24883,מיצובישי,OUTLANDER,2018,590,78
24884,מיצובישי,OUTLANDER,2018,590,97
24885,מיצובישי,OUTLANDER,2018,590,98
24886,מיצובישי,OUTLANDER,2018,590,114
24887,מיצובישי,OUTLANDER,2018,590,115
24888,מיצובישי,OUTLANDER,2018,590,116
24889,מיצובישי,OUTLANDER,2018,590,119
24890,מיצובישי,OUTLANDER,2018,590,126
24891,מיצובישי,OUTLANDER,2018,590,127
24892,מיצובישי,OUTLANDER,2018,590,128
24893,מיצובישי,OUTLANDER,2018,590,134
24894,מיצובישי,OUTLANDER,2018,590,139
24895,מיצובישי,OUTLANDER,2018,590,144
24896,מיצובישי,OUTLANDER,2018,590,145
24897,מיצובישי,OUTLANDER,2018,590,146
24898,מיצובישי,OUTLANDER,2018,590,147
24899,מיצובישי,OUTLANDER,2018,590,148
24900,מיצובישי,OUTLANDER,2018,590,149
24901,מיצובישי,OUTLANDER,2018,590,197
24902,מיצובישי,OUTLANDER,2018,590,2141
24903,מיצובישי,OUTLANDER,2019,590,5
24904,מיצובישי,OUTLANDER,2019,590,9
24905,מיצובישי,OUTLANDER,2019,590,68
24906,מיצובישי,OUTLANDER,2019,590,74
24907,מיצובישי,OUTLANDER,2019,590,76
24908,מיצובישי,OUTLANDER,2019,590,81
24909,מיצובישי,OUTLANDER,2019,590,144
24910,מיצובישי,OUTLANDER,2019,590,145
24911,מיצובישי,OUTLANDER,2019,590,146
24912,מיצובישי,OUTLANDER,2019,590,147
24913,מיצובישי,OUTLANDER,2019,590,148
24914,מיצובישי,OUTLANDER,2019,590,149
24915,מיצובישי,OUTLANDER,2019,590,157
24916,מיצובישי,OUTLANDER,2019,590,159
24917,מיצובישי,OUTLANDER,2019,590,167
24918,מיצובישי,OUTLANDER,2019,590,168
24919,מיצובישי,OUTLANDER,2019,590,169
24920,מיצובישי,OUTLANDER,2019,590,172
24921,מיצובישי,OUTLANDER,2019,590,173
24922,מיצובישי,OUTLANDER,2019,590,174
24923,מיצובישי,OUTLANDER,2019,590,175
24924,מיצובישי,OUTLANDER,2019,590,197
24925,מיצובישי,OUTLANDER,2020,590,76
24926,מיצובישי,OUTLANDER,2020,590,81
24927,מיצובישי,OUTLANDER,2020,590,145
24928,מיצובישי,OUTLANDER,2020,590,146
24929,מיצובישי,OUTLANDER,2020,590,147
24930,מיצובישי,OUTLANDER,2020,590,157
24931,מיצובישי,OUTLANDER,2020,590,167
24932,מיצובישי,OUTLANDER,2020,590,168
24933,מיצובישי,OUTLANDER,2020,590,169
24934,מיצובישי,OUTLANDER,2020,590,172
24935,מיצובישי,OUTLANDER,2020,590,173
24936,מיצובישי,OUTLANDER,2020,590,174
24937,מיצובישי,OUTLANDER,2020,590,175
24938,מיצובישי,OUTLANDER,2020,590,193
24939,מיצובישי,OUTLANDER,2020,590,194
24940,מיצובישי,OUTLANDER,2020,590,195
24941,מיצובישי,OUTLANDER,2020,590,196
24942,מיצובישי,OUTLANDER,2020,590,197
24943,מיצובישי,OUTLANDER,2020,590,198
24944,מיצובישי,OUTLANDER,2020,590,199
24945,מיצובישי,OUTLANDER,2020,590,200
24946,מיצובישי,OUTLANDER,2020,590,202
24947,מיצובישי,OUTLANDER,2020,590,203
24948,מיצובישי,OUTLANDER,2020,590,204
24949,מיצובישי,OUTLANDER,2021,590,169
24950,מיצובישי,OUTLANDER,2021,590,173
24951,מיצובישי,OUTLANDER,2021,590,174
24952,מיצובישי,OUTLANDER,2021,590,193
24953,מיצובישי,OUTLANDER,2021,590,195
24954,מיצובישי,OUTLANDER,2021,590,196
24955,מיצובישי,OUTLANDER,2021,590,199
24956,מיצובישי,OUTLANDER,2021,590,202
24957,מיצובישי,OUTLANDER,2021,590,204
24958,מיצובישי,OUTLANDER,2021,590,209
24959,מיצובישי,OUTLANDER,2021,590,210
24960,מיצובישי,OUTLANDER,2021,590,213
24961,מיצובישי,OUTLANDER,2021,590,214
24962,מיצובישי,OUTLANDER,2021,590,215
24963,מיצובישי,OUTLANDER,2021,590,216
24964,מיצובישי,OUTLANDER,2021,590,217
24965,מיצובישי,OUTLANDER,2021,590,229
24966,מיצובישי,OUTLANDER,2021,590,230
24967,מיצובישי,OUTLANDER,2022,590,209
24968,מיצובישי,OUTLANDER,2022,590,210
24969,מיצובישי,OUTLANDER,2022,590,213
24970,מיצובישי,OUTLANDER,2022,590,214
24971,מיצובישי,OUTLANDER,2022,590,215
24972,מיצובישי,OUTLANDER,2022,590,216
24973,מיצובישי,OUTLANDER,2022,590,217
24974,מיצובישי,OUTLANDER,2022,590,229
24975,מיצובישי,OUTLANDER,2022,590,230
24976,מיצובישי,OUTLANDER,2022,590,234
24977,מיצובישי,OUTLANDER PHEV,2017,590,8
24978,מיצובישי,OUTLANDER PHEV,2017,590,67
24979,מיצובישי,OUTLANDER PHEV,2017,590,123
24980,מיצובישי,OUTLANDER PHEV,2017,590,124
24981,מיצובישי,OUTLANDER PHEV,2017,590,125
24982,מיצובישי,OUTLANDER PHEV,2018,590,8
24983,מיצובישי,OUTLANDER PHEV,2018,590,67
24984,מיצובישי,OUTLANDER PHEV,2018,590,123
24985,מיצובישי,OUTLANDER PHEV,2018,590,124
24986,מיצובישי,OUTLANDER PHEV,2018,590,125
24987,מיצובישי,OUTLANDER PHEV,2019,590,67
24988,מיצובישי,OUTLANDER PHEV,2019,590,69
24989,מיצובישי,OUTLANDER PHEV,2019,590,71
24990,מיצובישי,OUTLANDER PHEV,2019,590,82
24991,מיצובישי,OUTLANDER PHEV,2019,590,85
24992,מיצובישי,OUTLANDER PHEV,2019,590,89
24993,מיצובישי,OUTLANDER PHEV,2019,590,124
24994,מיצובישי,OUTLANDER PHEV,2019,590,125
24995,מיצובישי,OUTLANDER PHEV,2019,590,154
24996,מיצובישי,OUTLANDER PHEV,2019,590,155
24997,מיצובישי,OUTLANDER PHEV,2019,590,156
24998,מיצובישי,OUTLANDER PHEV,2020,590,83
24999,מיצובישי,OUTLANDER PHEV,2020,590,85
25000,מיצובישי,OUTLANDER PHEV,2020,590,89
25001,מיצובישי,OUTLANDER PHEV,2020,590,154
25002,מיצובישי,OUTLANDER PHEV,2020,590,155
25003,מיצובישי,OUTLANDER PHEV,2020,590,156
25004,מיצובישי,OUTLANDER PHEV,2020,590,205
25005,מיצובישי,OUTLANDER PHEV,2020,590,206
25006,מיצובישי,OUTLANDER PHEV,2020,590,207
25007,מיצובישי,OUTLANDER PHEV,2021,590,155
25008,מיצובישי,OUTLANDER PHEV,2021,590,156
25009,מיצובישי,OUTLANDER PHEV,2021,590,205
25010,מיצובישי,OUTLANDER PHEV,2021,590,206
25011,מיצובישי,OUTLANDER PHEV,2021,590,207
25012,מיצובישי,PAJERO,2004,590,10
25013,מיצובישי,PAJERO,2004,590,11
25014,מיצובישי,PAJERO,2004,590,450
25015,מיצובישי,PAJERO,2004,590,460
25016,מיצובישי,PAJERO,2004,590,480
25017,מיצובישי,PAJERO,2004,590,1500
25018,מיצובישי,PAJERO,2004,590,1510
25019,מיצובישי,PAJERO,2004,590,1520
25020,מיצובישי,PAJERO,2004,590,1521
25021,מיצובישי,PAJERO,2004,590,1550
25022,מיצובישי,PAJERO,2004,590,1800
25023,מיצובישי,PAJERO,2005,590,20
25024,מיצובישי,PAJERO,2005,590,25
25025,מיצובישי,PAJERO,2005,590,30
25026,מיצובישי,PAJERO,2005,590,35
25027,מיצובישי,PAJERO,2005,590,40
25028,מיצובישי,PAJERO,2005,590,130
25029,מיצובישי,PAJERO,2005,590,140
25030,מיצובישי,PAJERO,2005,590,150
25031,מיצובישי,PAJERO,2005,590,160
25032,מיצובישי,PAJERO,2005,590,170
25033,מיצובישי,PAJERO,2005,590,180
25034,מיצובישי,PAJERO,2005,590,250
25035,מיצובישי,PAJERO,2005,590,480
25036,מיצובישי,PAJERO,2005,590,2600
25037,מיצובישי,PAJERO,2006,590,12
25038,מיצובישי,PAJERO,2006,590,13
25039,מיצובישי,PAJERO,2006,590,14
25040,מיצובישי,PAJERO,2006,590,15
25041,מיצובישי,PAJERO,2006,590,20
25042,מיצובישי,PAJERO,2006,590,25
25043,מיצובישי,PAJERO,2006,590,30
25044,מיצובישי,PAJERO,2006,590,35
25045,מיצובישי,PAJERO,2006,590,40
25046,מיצובישי,PAJERO,2006,590,480
25047,מיצובישי,PAJERO,2006,590,1091
25048,מיצובישי,PAJERO,2007,590,13
25049,מיצובישי,PAJERO,2007,590,14
25050,מיצובישי,PAJERO,2007,590,15
25051,מיצובישי,PAJERO,2007,590,16
25052,מיצובישי,PAJERO,2007,590,17
25053,מיצובישי,PAJERO,2007,590,18
25054,מיצובישי,PAJERO,2007,590,21
25055,מיצובישי,PAJERO,2007,590,22
25056,מיצובישי,PAJERO,2007,590,23
25057,מיצובישי,PAJERO,2007,590,24
25058,מיצובישי,PAJERO,2007,590,25
25059,מיצובישי,PAJERO,2007,590,26
25060,מיצובישי,PAJERO,2007,590,27
25061,מיצובישי,PAJERO,2007,590,28
25062,מיצובישי,PAJERO,2007,590,29
25063,מיצובישי,PAJERO,2007,590,30
25064,מיצובישי,PAJERO,2007,590,31
25065,מיצובישי,PAJERO,2007,590,32
25066,מיצובישי,PAJERO,2007,590,33
25067,מיצובישי,PAJERO,2007,590,34
25068,מיצובישי,PAJERO,2007,590,35
25069,מיצובישי,PAJERO,2007,590,36
25070,מיצובישי,PAJERO,2007,590,37
25071,מיצובישי,PAJERO,2007,590,38
25072,מיצובישי,PAJERO,2007,590,39
25073,מיצובישי,PAJERO,2007,590,41
25074,מיצובישי,PAJERO,2007,590,42
25075,מיצובישי,PAJERO,2007,590,43
25076,מיצובישי,PAJERO,2008,590,28
25077,מיצובישי,PAJERO,2008,590,29
25078,מיצובישי,PAJERO,2008,590,32
25079,מיצובישי,PAJERO,2008,590,33
25080,מיצובישי,PAJERO,2008,590,34
25081,מיצובישי,PAJERO,2008,590,37
25082,מיצובישי,PAJERO,2008,590,38
25083,מיצובישי,PAJERO,2008,590,39
25084,מיצובישי,PAJERO,2008,590,41
25085,מיצובישי,PAJERO,2008,590,42
25086,מיצובישי,PAJERO,2008,590,44
25087,מיצובישי,PAJERO,2009,590,28
25088,מיצובישי,PAJERO,2009,590,45
25089,מיצובישי,PAJERO,2009,590,55
25090,מיצובישי,PAJERO,2009,590,77
25091,מיצובישי,PAJERO,2009,590,531
25092,מיצובישי,PAJERO,2009,590,681
25093,מיצובישי,PAJERO,2009,590,691
25094,מיצובישי,PAJERO,2009,590,711
25095,מיצובישי,PAJERO,2009,590,721
25096,מיצובישי,PAJERO,2009,590,731
25097,מיצובישי,PAJERO,2009,590,741
25098,מיצובישי,PAJERO,2009,590,751
25099,מיצובישי,PAJERO,2009,590,761
25100,מיצובישי,PAJERO,2009,590,781
25101,מיצובישי,PAJERO,2009,590,791
25102,מיצובישי,PAJERO,2009,590,801
25103,מיצובישי,PAJERO,2009,590,811
25104,מיצובישי,PAJERO,2009,590,821
25105,מיצובישי,PAJERO,2010,590,45
25106,מיצובישי,PAJERO,2010,590,49
25107,מיצובישי,PAJERO,2010,590,60
25108,מיצובישי,PAJERO,2010,590,681
25109,מיצובישי,PAJERO,2010,590,691
25110,מיצובישי,PAJERO,2010,590,711
25111,מיצובישי,PAJERO,2010,590,721
25112,מיצובישי,PAJERO,2010,590,781
25113,מיצובישי,PAJERO,2010,590,791
25114,מיצובישי,PAJERO,2010,590,801
25115,מיצובישי,PAJERO,2010,590,811
25116,מיצובישי,PAJERO,2010,590,821
25117,מיצובישי,PAJERO,2010,590,961
25118,מיצובישי,PAJERO,2010,590,1051
25119,מיצובישי,PAJERO,2010,590,1061
25120,מיצובישי,PAJERO,2010,590,1071
25121,מיצובישי,PAJERO,2011,590,45
25122,מיצובישי,PAJERO,2011,590,49
25123,מיצובישי,PAJERO,2011,590,60
25124,מיצובישי,PAJERO,2011,590,66
25125,מיצובישי,PAJERO,2011,590,75
25126,מיצובישי,PAJERO,2011,590,1
25127,מיצובישי,PAJERO,2011,590,2
25128,מיצובישי,PAJERO,2011,590,16
25129,מיצובישי,PAJERO,2011,590,17
25130,מיצובישי,PAJERO,2011,590,18
25131,מיצובישי,PAJERO,2011,590,681
25132,מיצובישי,PAJERO,2011,590,691
25133,מיצובישי,PAJERO,2011,590,781
25134,מיצובישי,PAJERO,2011,590,791
25135,מיצובישי,PAJERO,2011,590,801
25136,מיצובישי,PAJERO,2011,590,811
25137,מיצובישי,PAJERO,2011,590,821
25138,מיצובישי,PAJERO,2011,590,961
25139,מיצובישי,PAJERO,2011,590,1051
25140,מיצובישי,PAJERO,2011,590,1061
25141,מיצובישי,PAJERO,2011,590,1071
25142,מיצובישי,PAJERO,2012,590,60
25143,מיצובישי,PAJERO,2012,590,66
25144,מיצובישי,PAJERO,2012,590,75
25145,מיצובישי,PAJERO,2012,590,1
25146,מיצובישי,PAJERO,2012,590,16
25147,מיצובישי,PAJERO,2012,590,17
25148,מיצובישי,PAJERO,2012,590,22
25149,מיצובישי,PAJERO,2012,590,23
25150,מיצובישי,PAJERO,2012,590,36
25151,מיצובישי,PAJERO,2012,590,37
25152,מיצובישי,PAJERO,2012,590,38
25153,מיצובישי,PAJERO,2012,590,39
25154,מיצובישי,PAJERO,2012,590,1051
25155,מיצובישי,PAJERO,2012,590,1071
25156,מיצובישי,PAJERO,2013,590,66
25157,מיצובישי,PAJERO,2013,590,75
25158,מיצובישי,PAJERO,2013,590,16
25159,מיצובישי,PAJERO,2013,590,17
25160,מיצובישי,PAJERO,2013,590,36
25161,מיצובישי,PAJERO,2013,590,37
25162,מיצובישי,PAJERO,2013,590,45
25163,מיצובישי,PAJERO,2014,590,52
25164,מיצובישי,PAJERO,2014,590,63
25165,מיצובישי,PAJERO,2014,590,66
25166,מיצובישי,PAJERO,2014,590,70
25167,מיצובישי,PAJERO,2014,590,75
25168,מיצובישי,PAJERO,2014,590,16
25169,מיצובישי,PAJERO,2014,590,36
25170,מיצובישי,PAJERO,2014,590,37
25171,מיצובישי,PAJERO,2014,590,45
25172,מיצובישי,PAJERO,2014,590,46
25173,מיצובישי,PAJERO,2014,590,47
25174,מיצובישי,PAJERO,2014,590,48
25175,מיצובישי,PAJERO,2014,590,69
25176,מיצובישי,PAJERO,2014,590,72
25177,מיצובישי,PAJERO,2014,590,73
25178,מיצובישי,PAJERO,2015,590,46
25179,מיצובישי,PAJERO,2015,590,52
25180,מיצובישי,PAJERO,2015,590,63
25181,מיצובישי,PAJERO,2015,590,70
25182,מיצובישי,PAJERO,2015,590,46
25183,מיצובישי,PAJERO,2015,590,47
25184,מיצובישי,PAJERO,2015,590,69
25185,מיצובישי,PAJERO,2015,590,72
25186,מיצובישי,PAJERO,2015,590,73
25187,מיצובישי,PAJERO,2015,590,87
25188,מיצובישי,PAJERO,2015,590,88
25189,מיצובישי,PAJERO,2015,590,95
25190,מיצובישי,PAJERO,2016,590,46
25191,מיצובישי,PAJERO,2016,590,48
25192,מיצובישי,PAJERO,2016,590,51
25193,מיצובישי,PAJERO,2016,590,52
25194,מיצובישי,PAJERO,2016,590,57
25195,מיצובישי,PAJERO,2016,590,63
25196,מיצובישי,PAJERO,2016,590,64
25197,מיצובישי,PAJERO,2016,590,72
25198,מיצובישי,PAJERO,2016,590,73
25199,מיצובישי,PAJERO,2016,590,79
25200,מיצובישי,PAJERO,2016,590,80
25201,מיצובישי,PAJERO,2016,590,84
25202,מיצובישי,PAJERO,2016,590,126
25203,מיצובישי,PAJERO,2016,590,69
25204,מיצובישי,PAJERO,2016,590,72
25205,מיצובישי,PAJERO,2016,590,87
25206,מיצובישי,PAJERO,2016,590,88
25207,מיצובישי,PAJERO,2016,590,95
25208,מיצובישי,PAJERO,2016,590,105
25209,מיצובישי,PAJERO,2016,590,106
25210,מיצובישי,PAJERO,2016,590,107
25211,מיצובישי,PAJERO,2017,590,2
25212,מיצובישי,PAJERO,2017,590,3
25213,מיצובישי,PAJERO,2017,590,48
25214,מיצובישי,PAJERO,2017,590,57
25215,מיצובישי,PAJERO,2017,590,64
25216,מיצובישי,PAJERO,2017,590,72
25217,מיצובישי,PAJERO,2017,590,73
25218,מיצובישי,PAJERO,2017,590,79
25219,מיצובישי,PAJERO,2017,590,84
25220,מיצובישי,PAJERO,2017,590,126
25221,מיצובישי,PAJERO,2017,590,105
25222,מיצובישי,PAJERO,2017,590,106
25223,מיצובישי,PAJERO,2017,590,107
25224,מיצובישי,PAJERO,2018,590,2
25225,מיצובישי,PAJERO,2018,590,3
25226,מיצובישי,PAJERO,2018,590,72
25227,מיצובישי,PAJERO,2018,590,73
25228,מיצובישי,PAJERO,2018,590,79
25229,מיצובישי,PAJERO,2018,590,84
25230,מיצובישי,PAJERO,2018,590,126
25231,מיצובישי,PAJERO,2018,590,105
25232,מיצובישי,PAJERO,2018,590,106
25233,מיצובישי,PAJERO,2018,590,107
25234,מיצובישי,RAJERO,2007,590,19
25235,מיצובישי,SPACE STAR,2013,603,1
25236,מיצובישי,SPACE STAR,2013,603,2
25237,מיצובישי,SPACE STAR,2014,603,1
25238,מיצובישי,SPACE STAR,2014,603,2
25239,מיצובישי,SPACE STAR,2014,603,7
25240,מיצובישי,SPACE STAR,2014,603,8
25241,מיצובישי,SPACE STAR,2015,603,2
25242,מיצובישי,SPACE STAR,2015,603,7
25243,מיצובישי,SPACE STAR,2015,603,8
25244,מיצובישי,SPACE STAR,2015,603,10
25245,מיצובישי,SPACE STAR,2015,603,11
25246,מיצובישי,SPACE STAR,2016,603,7
25247,מיצובישי,SPACE STAR,2016,603,10
25248,מיצובישי,SPACE STAR,2016,603,11
25249,מיצובישי,SPACE STAR,2016,603,13
25250,מיצובישי,SPACE STAR,2016,603,14
25251,מיצובישי,SPACE STAR,2016,603,15
25252,מיצובישי,SPACE STAR,2017,603,13
25253,מיצובישי,SPACE STAR,2017,603,14
25254,מיצובישי,SPACE STAR,2017,603,15
25255,מיצובישי,SPACE STAR,2018,603,13
25256,מיצובישי,SPACE STAR,2018,603,14
25257,מיצובישי,SPACE STAR,2018,603,17
25258,מיצובישי,SPACE STAR,2018,603,20
25259,מיצובישי,SPACE STAR,2018,603,22
25260,מיצובישי,SPACE STAR,2019,603,17
25261,מיצובישי,SPACE STAR,2019,603,20
25262,מיצובישי,SPACE STAR,2019,603,22
25263,מיצובישי,SPACE STAR,2019,603,23
25264,מיצובישי,SPACE STAR,2019,603,24
25265,מיצובישי,SPACE STAR,2019,603,25
25266,מיצובישי,SPACE STAR,2019,603,26
25267,מיצובישי,SPACE STAR,2019,603,27
25268,מיצובישי,SPACE STAR,2020,603,17
25269,מיצובישי,SPACE STAR,2020,603,24
25270,מיצובישי,SPACE STAR,2020,603,25
25271,מיצובישי,SPACE STAR,2020,603,27
25272,מיצובישי,SPACE STAR,2020,603,28
25273,מיצובישי,SPACE STAR,2020,603,29
25274,מיצובישי,SPACE STAR,2020,603,30
25275,מיצובישי,SPACE STAR,2020,603,32
25276,מיצובישי,SPACE STAR,2020,603,33
25277,מיצובישי,SPACE STAR,2020,603,34
25278,מיצובישי,SPACE STAR,2020,603,36
25279,מיצובישי,SPACE STAR,2020,603,37
25280,מיצובישי,SPACE STAR,2020,603,38
25281,מיצובישי,SPACE STAR,2021,603,28
25282,מיצובישי,SPACE STAR,2021,603,29
25283,מיצובישי,SPACE STAR,2021,603,32
25284,מיצובישי,SPACE STAR,2021,603,33
25285,מיצובישי,SPACE STAR,2021,603,36
25286,מיצובישי,SPACE STAR,2021,603,37
25287,מיצובישי,SPACE STAR,2021,603,38
25288,מיצובישי,SPACE STAR,2022,603,36
25289,מיצובישי,SPACE STAR,2022,603,37
25290,מיצובישי,SPACE STAR,2022,603,38
25291,מקסוס,MAXUS  EUNIQ 6,2022,1152,9
25292,מקסוס,MAXUS EDELIVER3,2020,1152,10
25293,מקסוס,MAXUS EDELIVER3,2020,1152,70
25294,מקסוס,MAXUS EDELIVER3,2021,1152,10
25295,מקסוס,MAXUS EDELIVER3,2021,1152,70
25296,מקסוס,MAXUS EDELIVER3,2022,1152,10
25297,מקסוס,MAXUS EDELIVER3,2022,1152,70
25298,מקסוס,MAXUS EUNIQ5,2020,1152,1
25299,מקסוס,MAXUS EUNIQ5,2020,1152,3
25300,מקסוס,MAXUS EUNIQ5,2020,1152,4
25301,מקסוס,MAXUS EUNIQ5,2020,1152,5
25302,מקסוס,MAXUS EUNIQ5,2020,1152,6
25303,מקסוס,MAXUS EUNIQ5,2020,1152,11
25304,מקסוס,MAXUS EUNIQ5,2021,1152,1
25305,מקסוס,MAXUS EUNIQ5,2021,1152,3
25306,מקסוס,MAXUS EUNIQ5,2021,1152,4
25307,מקסוס,MAXUS EUNIQ5,2021,1152,5
25308,מקסוס,MAXUS EUNIQ5,2021,1152,6
25309,מקסוס,MAXUS EUNIQ5,2021,1152,11
25310,מקסוס,MAXUS EUNIQ5,2022,1152,2
25311,מקסוס,MAXUS EUNIQ5,2022,1152,11
25312,מקסוס,MAXUS EUNIQ5 PL,2022,1152,7
25313,מקסוס,MAXUS EUNIQ5 PL,2022,1152,8
25314,מקסוס,MAXUS EV80,2021,1152,1
25315,מקסוס,MAXUS EV80,2021,1152,2
25316,מקסוס,MAXUS EV80,2021,1152,3
25317,מקסוס,MAXUS EV80,2021,1152,4
25318,מקסוס,MAXUS EV80,2021,1152,80
25319,מקסוס,MAXUS EV80,2022,1152,80
25320,מקסוס,MAXUS V80,2018,1152,5
25321,מקסוס,MAXUS V80,2018,1152,7
25322,מקסוס,MAXUS V80,2018,1152,30
25323,מקסוס,MAXUS V80,2018,1152,40
25324,מקסוס,MAXUS V80,2018,1152,50
25325,מקסוס,MAXUS V80,2018,1152,60
25326,מקסוס,MAXUS V80,2019,1152,5
25327,מקסוס,MAXUS V80,2019,1152,7
25328,מקסוס,MAXUS V80,2019,1152,30
25329,מקסוס,MAXUS V80,2019,1152,40
25330,מקסוס,MAXUS V80,2019,1152,50
25331,מקסוס,MAXUS V80,2019,1152,60
25332,מקסוס,MAXUS V80,2020,1152,5
25333,מקסוס,MAXUS V80,2020,1152,7
25334,מקסוס,MAXUS V80,2020,1152,30
25335,מקסוס,MAXUS V80,2020,1152,40
25336,מקסוס,MAXUS V80,2020,1152,50
25337,מקסוס,MAXUS V80,2020,1152,60
25338,מקסוס,MAXUS V80,2021,1152,5
25339,מקסוס,MAXUS V80,2021,1152,7
25340,מקסוס,MAXUS V80,2021,1152,30
25341,מקסוס,MAXUS V80,2021,1152,40
25342,מקסוס,MAXUS V80,2021,1152,50
25343,מקסוס,MAXUS V80,2022,1152,6
25344,מקסוס,MAXUS V80,2022,1152,30
25345,מקסוס,MAXUS V80,2022,1152,40
25346,מקסוס,MAXUS V80,2022,1152,50
25347,מקסוס,MAXUS V80,2022,1152,60
25348,מקסוס,MAXUSEV80,2019,1152,20
25349,מקסוס,MAXUSEV80,2020,1152,20
25350,מקסוס,MAXUSEV80,2021,1152,20
25351,מרצדס,172.475,2013,593,148
25352,מרצדס,172.475,2014,593,148
25353,מרצדס,172.475,2015,593,148
25354,מרצדס,111 CDI VITO,2008,194,98
25355,מרצדס,111 CDI VITO,2009,194,110
25356,מרצדס,111CDI VITO,2004,194,10
25357,מרצדס,111CDI VITO,2005,194,10
25358,מרצדס,111CDI VITO,2005,194,13
25359,מרצדס,111CDI VITO,2005,194,21
25360,מרצדס,111CDI VITO,2005,194,30
25361,מרצדס,111CDI VITO,2005,194,40
25362,מרצדס,111CDI VITO,2005,194,70
25363,מרצדס,111CDI VITO,2005,194,120
25364,מרצדס,111CDI VITO,2006,194,24
25365,מרצדס,111CDI VITO,2006,194,26
25366,מרצדס,111CDI VITO,2006,194,27
25367,מרצדס,111CDI VITO,2006,194,28
25368,מרצדס,111CDI VITO,2006,194,29
25369,מרצדס,111CDI VITO,2006,194,30
25370,מרצדס,111CDI VITO,2006,194,42
25371,מרצדס,111CDI VITO,2006,194,70
25372,מרצדס,111CDI VITO,2006,194,130
25373,מרצדס,111CDI VITO,2006,194,140
25374,מרצדס,111CDI VITO,2006,194,150
25375,מרצדס,111CDI VITO,2006,194,160
25376,מרצדס,111CDI VITO,2006,194,170
25377,מרצדס,111CDI VITO,2006,194,180
25378,מרצדס,111CDI VITO,2006,194,190
25379,מרצדס,111CDI VITO,2007,194,28
25380,מרצדס,111CDI VITO,2007,194,53
25381,מרצדס,111CDI VITO,2007,194,54
25382,מרצדס,111CDI VITO,2007,194,71
25383,מרצדס,111CDI VITO,2007,194,72
25384,מרצדס,111CDI VITO,2007,194,84
25385,מרצדס,111CDI VITO,2007,194,88
25386,מרצדס,111CDI VITO,2007,194,93
25387,מרצדס,111CDI VITO,2007,194,101
25388,מרצדס,111CDI VITO,2007,194,102
25389,מרצדס,111CDI VITO,2007,194,103
25390,מרצדס,111CDI VITO,2007,194,104
25391,מרצדס,111CDI VITO,2007,194,106
25392,מרצדס,111CDI VITO,2007,194,114
25393,מרצדס,111CDI VITO,2007,194,121
25394,מרצדס,111CDI VITO,2007,194,160
25395,מרצדס,111CDI VITO,2007,194,190
25396,מרצדס,111CDI VITO,2007,194,21
25397,מרצדס,111CDI VITO,2007,194,31
25398,מרצדס,111CDI VITO,2007,194,41
25399,מרצדס,111CDI VITO,2007,194,51
25400,מרצדס,111CDI VITO,2007,194,71
25401,מרצדס,111CDI VITO,2008,194,54
25402,מרצדס,111CDI VITO,2008,194,88
25403,מרצדס,111CDI VITO,2008,194,93
25404,מרצדס,111CDI VITO,2008,194,96
25405,מרצדס,111CDI VITO,2008,194,97
25406,מרצדס,111CDI VITO,2008,194,101
25407,מרצדס,111CDI VITO,2008,194,102
25408,מרצדס,111CDI VITO,2008,194,103
25409,מרצדס,111CDI VITO,2008,194,108
25410,מרצדס,111CDI VITO,2008,194,114
25411,מרצדס,111CDI VITO,2008,194,121
25412,מרצדס,111CDI VITO,2008,194,190
25413,מרצדס,111CDI VITO,2008,194,21
25414,מרצדס,111CDI VITO,2009,194,54
25415,מרצדס,111CDI VITO,2009,194,88
25416,מרצדס,111CDI VITO,2009,194,96
25417,מרצדס,111CDI VITO,2009,194,97
25418,מרצדס,111CDI VITO,2009,194,103
25419,מרצדס,111CDI VITO,2009,194,104
25420,מרצדס,111CDI VITO,2009,194,109
25421,מרצדס,111CDI VITO,2009,194,114
25422,מרצדס,111CDI VITO,2009,194,190
25423,מרצדס,111CDI VITO,2009,194,21
25424,מרצדס,111CDI VITO,2009,194,71
