tozar,kinuy_mishari,shnat_yitzur,tozeret_cd,degem_cd
Suzuki,IGNIS,2018,683,15
Suzuki,IGNIS,2018,683,16
Suzuki,IGNIS,2018,683,17
Suzuki,IGNIS,2018,683,28
Suzuki,IGNIS,2018,683,46
Suzuki,IGNIS,2019,683,14
Suzuki,IGNIS,2019,683,15
Suzuki,IGNIS,2019,683,16
Suzuki,IGNIS,2019,683,17
Suzuki,IGNIS,2019,683,28
Suzuki,IGNIS,2019,683,46
Suzuki,IGNIS,2020,683,15
Suzuki,IGNIS,2020,683,16
Suzuki,IGNIS,2020,683,17
Suzuki,IGNIS,2020,683,47
Suzuki,IGNIS,2020,683,48
Suzuki,IGNIS,2020,683,49
Suzuki,IGNIS,2020,683,50
Suzuki,IGNIS,2020,683,56
Suzuki,IGNIS,2021,683,17
Suzuki,IGNIS,2021,683,48
Suzuki,IGNIS,2021,683,49
Suzuki,IGNIS,2021,683,50
Suzuki,IGNIS,2021,683,55
Suzuki,IGNIS,2022,683,48
Suzuki,IGNIS,2022,683,49
Suzuki,IGNIS,2022,683,50
Suzuki,JIMNY,2004,683,340
Suzuki,JIMNY,2004,683,341
Suzuki,JIMNY,2005,683,170
Suzuki,JIMNY,2005,683,171
Suzuki,JIMNY,2005,683,340
Suzuki,JIMNY,2005,683,341
Suzuki,JIMNY,2006,683,170
Suzuki,JIMNY,2006,683,171
Suzuki,JIMNY,2006,683,181
Suzuki,JIMNY,2007,683,30
Suzuki,JIMNY,2007,683,170
Suzuki,JIMNY,2007,683,171
Suzuki,JIMNY,2007,683,172
Suzuki,JIMNY,2007,683,173
Suzuki,JIMNY,2007,683,181
Suzuki,JIMNY,2007,683,182
Suzuki,JIMNY,2008,683,30
Suzuki,JIMNY,2008,683,172
Suzuki,JIMNY,2008,683,173
Suzuki,JIMNY,2008,683,182
Suzuki,JIMNY,2008,683,851
Suzuki,JIMNY,2009,683,30
Suzuki,JIMNY,2009,683,172
Suzuki,JIMNY,2009,683,173
Suzuki,JIMNY,2009,683,851
Suzuki,JIMNY,2010,683,30
Suzuki,JIMNY,2010,683,172
Suzuki,JIMNY,2010,683,173
Suzuki,JIMNY,2010,683,851
Suzuki,JIMNY,2014,683,35
Suzuki,JIMNY,2014,683,8
Suzuki,JIMNY,2014,683,9
Suzuki,JIMNY,2015,683,35
Suzuki,JIMNY,2015,683,53
Suzuki,JIMNY,2015,683,8
Suzuki,JIMNY,2015,683,9
Suzuki,JIMNY,2015,683,12
Suzuki,JIMNY,2015,683,13
Suzuki,JIMNY,2016,683,53
Suzuki,JIMNY,2016,683,12
Suzuki,JIMNY,2016,683,13
Suzuki,JIMNY,2017,683,53
Suzuki,JIMNY,2017,683,12
Suzuki,JIMNY,2017,683,13
Suzuki,JIMNY,2017,683,23
Suzuki,JIMNY,2017,683,24
Suzuki,JIMNY,2017,683,39
Suzuki,JIMNY,2018,683,53
Suzuki,JIMNY,2018,683,12
Suzuki,JIMNY,2018,683,13
Suzuki,JIMNY,2018,683,23
Suzuki,JIMNY,2018,683,24
Suzuki,JIMNY,2018,683,26
Suzuki,JIMNY,2018,683,27
Suzuki,JIMNY,2018,683,39
Suzuki,JIMNY,2019,683,23
Suzuki,JIMNY,2019,683,26
Suzuki,JIMNY,2019,683,27
Suzuki,JIMNY,2019,683,29
Suzuki,JIMNY,2019,683,32
Suzuki,JIMNY,2019,683,33
Suzuki,JIMNY,2019,683,34
Suzuki,JIMNY,2019,683,35
Suzuki,JIMNY,2019,683,36
Suzuki,JIMNY,2019,683,37
Suzuki,JIMNY,2019,683,38
Suzuki,JIMNY,2019,683,40
Suzuki,JIMNY,2019,683,42
Suzuki,JIMNY,2019,683,43
Suzuki,JIMNY,2019,683,44
Suzuki,JIMNY,2019,683,45
Suzuki,JIMNY,2020,683,40
Suzuki,JIMNY,2020,683,42
Suzuki,JIMNY,2020,683,45
Suzuki,JIMNY,2021,683,82
Suzuki,JIMNY,2021,683,40
Suzuki,JIMNY,2021,683,42
Suzuki,JIMNY,2021,683,45
Suzuki,JIMNY,2021,683,57
Suzuki,JIMNY,2021,683,58
Suzuki,JIMNY,2021,683,59
Suzuki,JIMNY,2021,683,62
Suzuki,JIMNY,2021,683,63
Suzuki,JIMNY,2021,683,64
Suzuki,JIMNY,2022,683,57
Suzuki,JIMNY,2022,683,58
Suzuki,JIMNY,2022,683,59
Suzuki,JIMNY,2022,683,62
Suzuki,JIMNY,2022,683,64
Suzuki,LIANA,2004,683,41
Suzuki,LIANA,2004,683,61
Suzuki,LIANA,2004,683,71
Suzuki,LIANA,2004,683,91
Suzuki,LIANA,2004,683,111
Suzuki,LIANA,2004,683,121
Suzuki,LIANA,2004,683,200
Suzuki,LIANA,2004,683,201
Suzuki,LIANA,2004,683,210
Suzuki,LIANA,2004,683,211
Suzuki,LIANA,2005,683,41
Suzuki,LIANA,2005,683,61
Suzuki,LIANA,2005,683,71
Suzuki,LIANA,2006,683,41
Suzuki,LIANA,2006,683,61
Suzuki,LIANA,2006,683,71
Suzuki,LIANA,2006,683,321
Suzuki,LIANA,2006,683,441
Suzuki,LIANA,2006,683,451
Suzuki,LIANA,2006,683,461
Suzuki,LIANA,2006,683,471
Suzuki,LIANA,2006,683,841
Suzuki,LIANA,2007,683,221
Suzuki,LIANA,2007,683,222
Suzuki,LIANA,2007,683,231
Suzuki,LIANA,2007,683,241
Suzuki,LIANA,2007,683,252
Suzuki,LIANA,2007,683,461
Suzuki,LIANA,2007,683,462
Suzuki,LIANA,2007,683,471
Suzuki,LIANA,2007,683,472
Suzuki,LX-GRAND VITARA,2004,683,140
Suzuki,LX-GRAND VITARA,2005,683,140
Suzuki,LX-GRAND VITARA,2006,683,140
Suzuki,SPLASH,2009,299,11
Suzuki,SPLASH,2010,299,11
Suzuki,SPLASH,2010,299,41
Suzuki,SPLASH,2011,299,11
Suzuki,SPLASH,2011,299,41
Suzuki,SPLASH,2012,299,7
Suzuki,SPLASH,2012,299,8
Suzuki,SPLASH,2012,299,14
Suzuki,SPLASH,2012,299,15
Suzuki,SPLASH,2012,299,16
Suzuki,SPLASH,2012,299,41
Suzuki,SPLASH,2013,299,7
Suzuki,SPLASH,2013,299,8
Suzuki,SPLASH,2014,299,7
Suzuki,SPLASH,2014,299,8
Suzuki,SPLASH,2014,299,36
Suzuki,SPLASH,2014,299,37
Suzuki,SPLASH,2015,299,7
Suzuki,SPLASH,2015,299,36
Suzuki,SPLASH,2015,299,37
Suzuki,SWIFT,2007,683,261
Suzuki,SWIFT,2007,683,262
Suzuki,SWIFT,2007,683,271
Suzuki,SWIFT,2007,683,272
Suzuki,SWIFT,2007,683,551
Suzuki,SWIFT,2008,683,262
Suzuki,SWIFT,2008,683,272
Suzuki,SWIFT,2008,683,551
Suzuki,SWIFT,2009,299,21
Suzuki,SWIFT,2009,299,31
Suzuki,SWIFT,2009,683,272
Suzuki,SWIFT,2009,683,551
Suzuki,SWIFT,2010,299,21
Suzuki,SWIFT,2010,299,31
Suzuki,SWIFT,2011,299,1
Suzuki,SWIFT,2011,299,2
Suzuki,SWIFT,2011,299,21
Suzuki,SWIFT,2011,299,31
Suzuki,SWIFT,2012,299,1
Suzuki,SWIFT,2012,299,2
Suzuki,SWIFT,2012,299,6
Suzuki,SWIFT,2012,299,9
Suzuki,SWIFT,2012,299,13
Suzuki,SWIFT,2013,299,1
Suzuki,SWIFT,2013,299,2
Suzuki,SWIFT,2013,299,6
Suzuki,SWIFT,2013,299,9
Suzuki,SWIFT,2013,299,17
Suzuki,SWIFT,2013,299,18
Suzuki,SWIFT,2013,299,22
Suzuki,SWIFT,2013,299,27
Suzuki,SWIFT,2013,299,28
Suzuki,SWIFT,2014,299,27
Suzuki,SWIFT,2014,299,28
Suzuki,SWIFT,2014,299,33
Suzuki,SWIFT,2014,299,39
Suzuki,SWIFT,2014,299,40
Suzuki,SWIFT,2014,299,42
Suzuki,SWIFT,2015,299,27
Suzuki,SWIFT,2015,299,28
Suzuki,SWIFT,2015,299,33
Suzuki,SWIFT,2015,299,39
Suzuki,SWIFT,2015,299,40
Suzuki,SWIFT,2015,299,42
Suzuki,SWIFT,2015,299,44
Suzuki,SWIFT,2015,299,46
Suzuki,SWIFT,2015,299,47
Suzuki,SWIFT,2015,299,49
Suzuki,SWIFT,2015,299,51
Suzuki,SWIFT,2015,299,52
Suzuki,SWIFT,2016,299,49
Suzuki,SWIFT,2016,299,51
Suzuki,SWIFT,2016,299,52
Suzuki,SWIFT,2016,299,57
Suzuki,SWIFT,2016,299,58
Suzuki,SWIFT,2016,299,59
Suzuki,SWIFT,2017,299,57
Suzuki,SWIFT,2017,299,59
Suzuki,SWIFT,2017,683,18
Suzuki,SWIFT,2017,683,19
Suzuki,SWIFT,2017,683,22
Suzuki,SWIFT,2018,683,18
Suzuki,SWIFT,2018,683,19
Suzuki,SWIFT,2018,683,22
Suzuki,SWIFT,2018,683,25
Suzuki,SWIFT,2019,683,18
Suzuki,SWIFT,2019,683,19
Suzuki,SWIFT,2019,683,22
Suzuki,SWIFT,2020,683,18
Suzuki,SWIFT,2020,683,19
Suzuki,SWIFT,2020,683,22
Suzuki,SWIFT,2020,683,52
Suzuki,SWIFT,2020,683,53
Suzuki,SWIFT,2020,683,54
Suzuki,SWIFT,2021,683,19
Suzuki,SWIFT,2021,683,22
Suzuki,SWIFT,2021,683,52
Suzuki,SWIFT,2021,683,53
Suzuki,SWIFT,2021,683,54
Suzuki,SWIFT,2021,683,60
Suzuki,SWIFT,2022,683,52
Suzuki,SWIFT,2022,683,53
Suzuki,SWIFT,2022,683,54
Suzuki,SWIFT,2022,683,60
Suzuki,SWIFT,2022,683,65
Suzuki,SX4,2007,683,481
Suzuki,SX4,2007,683,491
Suzuki,SX4,2008,683,381
Suzuki,SX4,2008,683,481
Suzuki,SX4,2008,683,491
Suzuki,SX4,2008,683,601
Suzuki,SX4,2008,683,621
Suzuki,SX4,2008,683,801
Suzuki,SX4,2008,683,901
Suzuki,SX4,2009,683,381
Suzuki,SX4,2009,683,511
Suzuki,SX4,2009,683,601
Suzuki,SX4,2009,683,621
Suzuki,SX4,2009,683,631
Suzuki,SX4,2009,683,641
Suzuki,SX4,2009,683,651
Suzuki,SX4,2009,683,711
Suzuki,SX4,2009,683,801
Suzuki,SX4,2009,683,901
Suzuki,SX4,2010,683,511
Suzuki,SX4,2010,683,631
Suzuki,SX4,2010,683,641
Suzuki,SX4,2010,683,651
Suzuki,SX4,2011,299,3
Suzuki,SX4,2011,299,4
Suzuki,SX4,2011,299,81
Suzuki,SX4,2011,683,511
Suzuki,SX4,2011,683,631
Suzuki,SX4,2011,683,641
Suzuki,SX4,2011,683,651
Suzuki,SX4,2012,299,3
Suzuki,SX4,2012,299,4
Suzuki,SX4,2012,299,5
Suzuki,SX4,2012,299,81
Suzuki,SX4,2012,683,1
Suzuki,SX4,2012,683,2
Suzuki,SX4,2012,683,641
Suzuki,SX4,2012,683,651
Suzuki,SX4,2013,299,3
Suzuki,SX4,2013,299,4
Suzuki,SX4,2013,299,19
Suzuki,SX4,2013,299,20
Suzuki,SX4,2013,299,23
Suzuki,SX4,2013,299,24
Suzuki,SX4,2013,299,25
Suzuki,SX4,2013,299,26
Suzuki,SX4,2013,299,35
Suzuki,SX4,2013,299,81
Suzuki,SX4,2013,683,1
Suzuki,SX4,2013,683,2
Suzuki,SX4,2014,299,19
Suzuki,SX4,2014,299,23
Suzuki,SX4,2014,299,24
Suzuki,SX4,2014,299,26
Suzuki,SX4,2014,683,2
Suzuki,SX4 CROSSOVER,2014,299,29
Suzuki,SX4 CROSSOVER,2014,299,30
Suzuki,SX4 CROSSOVER,2014,299,32
Suzuki,SX4 CROSSOVER,2014,299,34
Suzuki,SX4 CROSSOVER,2014,299,43
Suzuki,SX4 CROSSOVER,2015,299,29
Suzuki,SX4 CROSSOVER,2015,299,30
Suzuki,SX4 CROSSOVER,2015,299,32
Suzuki,SX4 CROSSOVER,2015,299,34
Suzuki,SX4 CROSSOVER,2015,299,43
Suzuki,SX4 CROSSOVER,2015,299,45
Suzuki,SX4 CROSSOVER,2015,299,48
Suzuki,SX4 CROSSOVER,2015,299,50
Suzuki,SX4 CROSSOVER,2016,299,45
Suzuki,SX4 CROSSOVER,2016,299,48
Suzuki,SX4 CROSSOVER,2016,299,60
Suzuki,SX4 CROSSOVER,2016,299,61
Suzuki,SX4 CROSSOVER,2017,299,60
Suzuki,SX4 CROSSOVER,2017,299,61
Suzuki,SX4 CROSSOVER,2017,299,69
Suzuki,SX4 CROSSOVER,2017,299,72
Suzuki,SX4 CROSSOVER,2017,299,73
Suzuki,SX4 CROSSOVER,2018,299,72
Suzuki,SX4 CROSSOVER,2018,299,73
Suzuki,SX4 CROSSOVER,2019,299,72
Suzuki,SX4 CROSSOVER,2019,299,73
Suzuki,SX4 CROSSOVER,2020,299,73
Suzuki,SX4 CROSSOVER,2021,299,93
Suzuki,SX4 CROSSOVER,2021,299,102
Suzuki,SX4 CROSSOVER,2022,299,102
Suzuki,SX4CROSSOVER,2014,299,38
Suzuki,SX4CROSSOVER,2015,299,38
Suzuki,VITARA,2015,299,53
Suzuki,VITARA,2015,299,54
Suzuki,VITARA,2015,299,55
Suzuki,VITARA,2015,299,56
Suzuki,VITARA,2015,299,71
Suzuki,VITARA,2016,299,1
Suzuki,VITARA,2016,299,20
Suzuki,VITARA,2016,299,21
Suzuki,VITARA,2016,299,53
Suzuki,VITARA,2016,299,54
Suzuki,VITARA,2016,299,55
Suzuki,VITARA,2016,299,56
Suzuki,VITARA,2016,299,62
Suzuki,VITARA,2016,299,63
Suzuki,VITARA,2016,299,64
Suzuki,VITARA,2016,299,65
Suzuki,VITARA,2016,299,66
Suzuki,VITARA,2016,299,67
Suzuki,VITARA,2016,299,68
Suzuki,VITARA,2016,299,71
Suzuki,VITARA,2017,299,20
Suzuki,VITARA,2017,299,21
Suzuki,VITARA,2017,299,62
Suzuki,VITARA,2017,299,63
Suzuki,VITARA,2017,299,64
Suzuki,VITARA,2017,299,65
Suzuki,VITARA,2017,299,67
Suzuki,VITARA,2017,299,68
Suzuki,VITARA,2017,299,70
Suzuki,VITARA,2018,299,21
Suzuki,VITARA,2018,299,62
Suzuki,VITARA,2018,299,63
Suzuki,VITARA,2018,299,64
Suzuki,VITARA,2018,299,65
Suzuki,VITARA,2019,299,62
Suzuki,VITARA,2019,299,63
Suzuki,VITARA,2019,299,64
Suzuki,VITARA,2019,299,65
Suzuki,VITARA,2019,299,74
Suzuki,VITARA,2019,299,75
Suzuki,VITARA,2019,299,76
Suzuki,VITARA,2019,299,77
Suzuki,VITARA,2019,299,78
Suzuki,VITARA,2019,299,79
Suzuki,VITARA,2019,299,80
Suzuki,VITARA,2019,299,82
Suzuki,VITARA,2019,299,83
Suzuki,VITARA,2019,299,84
Suzuki,VITARA,2019,299,85
Suzuki,VITARA,2019,299,86
Suzuki,VITARA,2020,299,79
Suzuki,VITARA,2020,299,80
Suzuki,VITARA,2020,299,82
Suzuki,VITARA,2020,299,83
Suzuki,VITARA,2020,299,84
Suzuki,VITARA,2020,299,85
Suzuki,VITARA,2020,299,89
Suzuki,VITARA,2020,299,90
Suzuki,VITARA,2020,299,91
Suzuki,VITARA,2020,299,92
Suzuki,VITARA,2021,299,80
Suzuki,VITARA,2021,299,89
Suzuki,VITARA,2021,299,90
Suzuki,VITARA,2021,299,91
Suzuki,VITARA,2021,299,92
Suzuki,VITARA,2021,299,94
Suzuki,VITARA,2021,299,95
Suzuki,VITARA,2021,299,96
Suzuki,VITARA,2021,299,97
Suzuki,VITARA,2021,299,98
Suzuki,VITARA,2021,299,99
Suzuki,VITARA,2022,299,96
Suzuki,VITARA,2022,299,97
Suzuki,VITARA,2022,299,98
Suzuki,VITARA,2022,299,99
Seat,1P12T1,2010,778,2320
Seat,1P12T1,2011,778,2320
Seat,1P12T1,2012,778,2320
Seat,1P12T1,2013,778,2320
Seat,ALHAMBRA,2013,11,1
Seat,ALHAMBRA,2013,11,2
Seat,ALHAMBRA,2013,11,3
Seat,ALHAMBRA,2014,11,1
Seat,ALHAMBRA,2014,11,2
Seat,ALHAMBRA,2014,11,3
Seat,ALHAMBRA,2015,11,2
Seat,ALHAMBRA,2015,11,3
Seat,ALHAMBRA,2015,11,4
Seat,ALHAMBRA,2015,11,5
Seat,ALHAMBRA,2016,11,4
Seat,ALHAMBRA,2016,11,5
Seat,ALHAMBRA,2016,11,6
Seat,ALHAMBRA,2017,11,4
Seat,ALHAMBRA,2017,11,6
Seat,ALHAMBRA,2017,11,7
Seat,ALHAMBRA,2017,11,8
Seat,ALHAMBRA,2017,778,312
Seat,ALHAMBRA,2018,11,4
Seat,ALHAMBRA,2018,11,6
Seat,ALHAMBRA,2018,11,8
Seat,ALHAMBRA,2018,11,9
Seat,ALHAMBRA,2019,11,9
Seat,ALHAMBRA,2019,11,10
Seat,ALHAMBRA,2020,11,10
Seat,ALTEA,2006,778,421
Seat,ALTEA,2006,778,431
Seat,ALTEA,2006,778,441
Seat,ALTEA,2006,778,451
Seat,ALTEA,2006,778,1780
Seat,ALTEA,2006,778,1790
Seat,ALTEA,2006,778,1800
Seat,ALTEA,2006,778,1810
Seat,ALTEA,2006,778,1820
Seat,ALTEA,2006,778,1830
Seat,ALTEA,2009,778,101
Seat,ALTEA,2010,778,101
Seat,ALTEA,2010,778,861
Seat,ALTEA,2011,778,9
Seat,ALTEA,2011,778,12
Seat,ALTEA XL,2009,778,321
Seat,ALTEA XL,2009,778,651
Seat,ALTEA XL,2010,778,321
Seat,ALTEA XL,2010,778,651
Seat,ALTEA XL,2010,778,871
Seat,ALTEA XL,2010,778,971
Seat,ALTEA XL,2010,778,981
Seat,ALTEA XL,2011,778,13
Seat,ALTEA XL,2011,778,14
Seat,ALTEA XL,2011,778,651
Seat,ALTEA XL,2012,778,13
Seat,ARONA,2017,778,242
Seat,ARONA,2017,778,243
Seat,ARONA,2017,778,246
Seat,ARONA,2017,778,315
Seat,ARONA,2017,778,316
Seat,ARONA,2017,778,317
Seat,ARONA,2017,778,357
Seat,ARONA,2017,778,358
Seat,ARONA,2017,778,359
Seat,ARONA,2017,778,365
Seat,ARONA,2017,778,366
Seat,ARONA,2018,778,315
Seat,ARONA,2018,778,316
Seat,ARONA,2018,778,317
Seat,ARONA,2018,778,329
Seat,ARONA,2018,778,346
Seat,ARONA,2018,778,357
Seat,ARONA,2018,778,358
Seat,ARONA,2018,778,359
Seat,ARONA,2018,778,365
Seat,ARONA,2018,778,366
Seat,ARONA,2018,778,367
Seat,ARONA,2018,778,369
Seat,ARONA,2019,778,315
Seat,ARONA,2019,778,316
Seat,ARONA,2019,778,317
Seat,ARONA,2019,778,329
Seat,ARONA,2019,778,365
Seat,ARONA,2019,778,366
Seat,ARONA,2019,778,367
Seat,ARONA,2019,778,369
Seat,ARONA,2019,778,404
Seat,ARONA,2019,778,407
Seat,ARONA,2019,778,408
Seat,ARONA,2019,778,413
Seat,ARONA,2019,778,416
Seat,ARONA,2019,778,422
Seat,ARONA,2020,778,365
Seat,ARONA,2020,778,366
Seat,ARONA,2020,778,367
Seat,ARONA,2020,778,407
Seat,ARONA,2020,778,408
Seat,ARONA,2020,778,413
Seat,ARONA,2020,778,416
Seat,ARONA,2020,778,434
Seat,ARONA,2020,778,442
Seat,ARONA,2020,778,446
Seat,ARONA,2020,778,447
Seat,ARONA,2021,778,407
Seat,ARONA,2021,778,408
Seat,ARONA,2021,778,413
Seat,ARONA,2021,778,442
Seat,ARONA,2021,778,446
Seat,ARONA,2021,778,447
Seat,ARONA,2021,778,497
Seat,ARONA,2021,778,509
Seat,ARONA,2021,778,512
Seat,ARONA,2021,778,513
Seat,ARONA,2021,778,515
Seat,ARONA,2021,778,517
Seat,ARONA,2022,778,442
Seat,ARONA,2022,778,446
Seat,ARONA,2022,778,447
Seat,ARONA,2022,778,497
Seat,ARONA,2022,778,509
Seat,ARONA,2022,778,512
Seat,ARONA,2022,778,513
Seat,ARONA,2022,778,515
Seat,ARONA,2022,778,517
Seat,ARONA,2022,778,522
Seat,ATECA,2016,423,19
Seat,ATECA,2016,423,20
Seat,ATECA,2016,423,21
Seat,ATECA,2016,423,22
Seat,ATECA,2016,423,23
Seat,ATECA,2016,423,24
Seat,ATECA,2016,423,25
Seat,ATECA,2016,423,26
Seat,ATECA,2017,423,19
Seat,ATECA,2017,423,20
Seat,ATECA,2017,423,21
Seat,ATECA,2017,423,22
Seat,ATECA,2017,423,23
Seat,ATECA,2017,423,24
Seat,ATECA,2017,423,25
Seat,ATECA,2017,423,26
Seat,ATECA,2018,423,19
Seat,ATECA,2018,423,20
Seat,ATECA,2018,423,21
Seat,ATECA,2018,423,22
Seat,ATECA,2018,423,23
Seat,ATECA,2018,423,24
Seat,ATECA,2018,423,25
Seat,ATECA,2018,423,26
Seat,ATECA,2018,423,27
Seat,ATECA,2018,423,28
Seat,ATECA,2018,423,29
Seat,ATECA,2018,423,30
Seat,ATECA,2018,423,31
Seat,ATECA,2019,423,26
Seat,ATECA,2019,423,27
Seat,ATECA,2019,423,28
Seat,ATECA,2019,423,29
Seat,ATECA,2019,423,30
Seat,ATECA,2019,423,31
Seat,ATECA,2019,423,34
Seat,ATECA,2019,423,35
Seat,ATECA,2019,423,36
Seat,ATECA,2019,423,37
Seat,ATECA,2019,423,38
Seat,ATECA,2019,423,39
Seat,ATECA,2019,423,41
Seat,ATECA,2019,423,42
Seat,ATECA,2020,423,34
Seat,ATECA,2020,423,35
Seat,ATECA,2020,423,37
Seat,ATECA,2020,423,38
Seat,ATECA,2020,423,39
Seat,ATECA,2020,423,41
Seat,ATECA,2020,423,42
Seat,ATECA,2021,423,38
Seat,ATECA,2021,423,39
Seat,ATECA,2021,423,53
Seat,ATECA,2021,423,60
Seat,ATECA,2021,423,61
Seat,ATECA,2021,423,62
Seat,ATECA,2021,423,63
Seat,ATECA,2022,423,60
Seat,ATECA,2022,423,61
Seat,ATECA,2022,423,62
Seat,ATECA,2022,423,63
Seat,ATECA FR,2020,423,49
Seat,ATECA FR,2021,423,49
Seat,ATECA FR,2022,423,49
Seat,ATECA STYLE,2020,423,48
Seat,ATECA STYLE,2020,423,50
Seat,ATECA STYLE,2021,423,50
Seat,ATECA STYLE,2022,423,50
Seat,ATECA XPERIENCE,2020,423,51
Seat,ATECA XPERIENCE,2021,423,51
Seat,ATECA XPERIENCE,2022,423,51
Seat,CORDOBA,2004,778,1141
Seat,CORDOBA,2004,778,1151
Seat,CORDOBA,2004,778,1160
Seat,CORDOBA,2004,778,1170
Seat,CORDOBA,2004,778,1180
Seat,CORDOBA,2004,778,1190
Seat,CORDOBA,2005,778,151
Seat,CORDOBA,2005,778,161
Seat,CORDOBA,2005,778,171
Seat,CORDOBA,2005,778,181
Seat,CORDOBA,2005,778,1270
Seat,CORDOBA,2005,778,1280
Seat,CORDOBA,2005,778,1290
Seat,CORDOBA,2005,778,1300
Seat,CORDOBA,2005,778,1310
Seat,CORDOBA,2005,778,1320
Seat,CORDOBA,2005,778,1330
Seat,CORDOBA,2005,778,1340
Seat,CORDOBA,2006,778,151
Seat,CORDOBA,2006,778,161
Seat,CORDOBA,2006,778,171
Seat,CORDOBA,2006,778,181
Seat,CORDOBA,2006,778,1270
Seat,CORDOBA,2006,778,1280
Seat,CORDOBA,2006,778,1290
Seat,CORDOBA,2006,778,1310
Seat,CORDOBA,2006,778,1320
Seat,CORDOBA,2006,778,1330
Seat,CORDOBA,2006,778,1490
Seat,CORDOBA,2007,778,161
Seat,CORDOBA,2007,778,162
Seat,CORDOBA,2007,778,181
Seat,CORDOBA,2007,778,182
Seat,CORDOBA,2007,778,1490
Seat,CORDOBA,2007,778,1491
Seat,CORDOBA,2007,778,1550
Seat,CORDOBA,2007,778,1551
Seat,CORDOBA,2007,778,1970
Seat,CORDOBA,2007,778,1980
Seat,CORDOBA,2008,778,1970
Seat,CORDOBA,2008,778,1980
Seat,CORDOVA,2007,778,1920
Seat,CORDOVA,2007,778,1921
Seat,CORDOVA,2007,778,1930
Seat,CORDOVA,2007,778,1931
Seat,CORDOVA,2007,778,1940
Seat,CORDOVA,2007,778,1941
Seat,CORDOVA,2007,778,1950
Seat,CORDOVA,2007,778,1951
Seat,CORDOVA,2008,778,1921
Seat,CORDOVA,2008,778,1931
Seat,CUPRA,2021,423,54
Seat,CUPRA,2021,423,55
Seat,CUPRA,2021,423,56
Seat,CUPRA,2021,423,57
Seat,CUPRA,2021,778,455
Seat,CUPRA,2021,778,457
Seat,CUPRA,2021,778,458
Seat,CUPRA,2021,778,459
Seat,CUPRA,2021,778,463
Seat,CUPRA,2021,778,464
Seat,CUPRA,2021,778,465
Seat,CUPRA,2021,778,466
Seat,CUPRA,2021,778,467
Seat,CUPRA,2021,778,475
Seat,CUPRA,2021,778,482
Seat,CUPRA,2021,778,483
Seat,CUPRA,2021,778,484
Seat,CUPRA,2021,778,487
Seat,CUPRA,2021,778,494
Seat,CUPRA,2021,778,495
Seat,CUPRA,2021,778,496
Seat,CUPRA,2021,778,502
Seat,CUPRA,2022,778,457
Seat,CUPRA,2022,778,458
Seat,CUPRA,2022,778,465
Seat,CUPRA,2022,778,482
Seat,CUPRA,2022,778,483
Seat,CUPRA,2022,778,484
Seat,CUPRA,2022,778,487
Seat,CUPRA,2022,778,494
Seat,CUPRA,2022,778,495
Seat,CUPRA,2022,778,496
Seat,CUPRA,2022,778,502
Seat,CUPRA,2022,778,523
Seat,CUPRA ATECA,2019,423,40
Seat,CUPRA ATECA,2019,423,43
Seat,CUPRA ATECA,2019,423,44
Seat,CUPRA ATECA,2019,423,46
Seat,CUPRA ATECA,2020,423,40
Seat,CUPRA ATECA,2020,423,43
Seat,CUPRA ATECA,2020,423,44
Seat,CUPRA ATECA,2020,423,45
Seat,CUPRA ATECA,2020,423,46
Seat,CUPRA ATECA,2020,423,47
Seat,CUPRA ATECA,2020,423,52
Seat,CUPRA ATECA,2021,423,44
Seat,CUPRA ATECA,2021,423,45
Seat,CUPRA ATECA,2021,423,52
Seat,CUPRA ATECA,2021,423,58
Seat,CUPRA ATECA,2021,423,59
Seat,CUPRA ATECA,2022,423,64
Seat,CUPRA FORMENTOR,2021,778,453
Seat,CUPRA FORMENTOR,2021,778,454
Seat,CUPRA FORMENTOR,2021,778,456
Seat,CUPRA FORMENTOR,2021,778,499
Seat,CUPRA FORMENTOR,2022,778,499
Seat,CUPRA LEON E180,2021,778,514
Seat,CUPRA LEON E180,2022,778,514
Seat,CUPRA LEON EHYB,2022,778,518
Seat,FORMENTOR EHYBR,2022,778,519
Seat,FORMENTOR VZ EH,2021,778,508
Seat,FORMENTOR VZ EH,2022,778,508
Seat,IBIZA,2004,778,781
Seat,IBIZA,2004,778,811
Seat,IBIZA,2004,778,821
Seat,IBIZA,2004,778,870
Seat,IBIZA,2004,778,890
Seat,IBIZA,2004,778,900
Seat,IBIZA,2004,778,910
Seat,IBIZA,2004,778,930
Seat,IBIZA,2004,778,950
Seat,IBIZA,2004,778,960
Seat,IBIZA,2004,778,1080
Seat,IBIZA,2004,778,1081
Seat,IBIZA,2004,778,1100
Seat,IBIZA,2004,778,1110
Seat,IBIZA,2004,778,1250
Seat,IBIZA,2004,778,1260
Seat,IBIZA,2004,778,1660
Seat,IBIZA,2005,778,271
Seat,IBIZA,2005,778,301
Seat,IBIZA,2005,778,331
Seat,IBIZA,2005,778,341
Seat,IBIZA,2005,778,351
Seat,IBIZA,2005,778,361
Seat,IBIZA,2005,778,371
Seat,IBIZA,2005,778,1420
Seat,IBIZA,2005,778,1440
Seat,IBIZA,2005,778,1450
Seat,IBIZA,2005,778,1460
Seat,IBIZA,2005,778,1470
Seat,IBIZA,2005,778,1480
Seat,IBIZA,2005,778,1500
